test_start,test_end,p:baskets.slices,p:exit.upday_sell_frac,p:exit.lot_tp_vol_mult,p:entry.dip_vol_mult,p:regime.bear_max_baskets,p:regime.ma_band,train_cagr,train_mdd,train_calmar,test_cagr,test_mdd,test_calmar,test_worst_year,fixed_test_cagr,fixed_test_mdd,fixed_test_calmar
2006-01-01,2009-12-31,8,0.2,1.0,0.5,0,0.0,0.0857815606229233,-0.06776364226960874,1.2658935935236086,0.04360581526839691,-0.10521561741519236,0.41444242156868766,0.0047911192637342115,0.13191147281417726,-0.18909771959124566,0.6975836255419557
2010-01-01,2013-12-31,8,0.2,1.5,0.5,0,0.0,0.07355011319661231,-0.09534936612016431,0.7713749570597099,0.05258039365157874,-0.1950932448299676,0.2695141684552168,-0.06807147226302146,0.06923105908455085,-0.286383371250042,0.24174259414002447
2014-01-01,2017-12-31,8,0.1,0.5,0.5,1,0.0,0.08209868412818944,-0.13581900939481106,0.604471233401044,0.09916933855448673,-0.1112895972023531,0.8910926182450942,0.026973511696763097,0.12330736043943102,-0.3667208633747352,0.3362431013733432
2018-01-01,2021-12-31,8,0.1,0.5,0.5,1,0.0,0.08639857256787198,-0.13581900939481106,0.6361301923261768,0.10532618033844421,-0.20597242129967674,0.5113605970830499,-0.03186623601703764,0.30836980604716535,-0.17816617584981642,1.7307988150742086
2022-01-01,2026-12-31,4,0.2,1.0,0.25,1,0.0,0.1788259157152865,-0.26677778633857796,0.6703178633033998,0.29888175158776575,-0.1815530053887987,1.6462506415011178,-0.12230139199346435,0.2647789960383671,-0.16961030714241165,1.5611020373664435
