date,basket,side,kind,qty,price,value,fee,pnl,reason
2002-06-11,1,BUY,LOC,48.96821266395562,14.430199,706.6210534151998,0.7066210534151998,,first_slice
2002-06-12,1,SELL,LOC,48.96821266395562,15.760303,771.7538689523777,0.7717538689523777,64.3610616682256,lot_tp
2002-06-13,1,BUY,LOC,64.03225165797653,15.113208,967.7327380153441,0.9677327380153441,,dip_slice
2002-06-17,1,SELL,LOC,64.03225165797653,17.292632,1107.286164052778,1.107286164052778,138.44613987338118,lot_tp
2002-06-18,1,BUY,LOC,52.2137380296422,16.681205,870.9880678887575,0.8709880678887576,,dip_slice
2002-06-19,1,BUY,LOC,54.13122454040575,13.329668,721.5512515570613,0.7215512515570613,,dip_slice
2002-06-20,1,BUY,LOC,60.205501109199126,11.560233,695.9896207041004,0.6959896207041004,,dip_slice
2002-11-12,1,SELL,MOC,166.5504636792471,2.643423,440.26332635038636,0.4402633263503864,-1848.7058771258835,time_hard
2002-11-13,2,BUY,LOC,155.2491042016233,2.604314,404.3174155597464,0.40431741555974643,,first_slice
2002-11-14,2,SELL,LOC,155.2491042016233,3.245355,503.8384565662592,0.5038384565662593,99.01720254994655,lot_tp
2003-01-16,2,BUY,LOC,306.8886177009286,2.345461,719.7952841614376,0.7197952841614377,,dip_slice
2003-02-06,2,BUY,LOC,551.9230193108333,1.463985,808.0070214257703,0.8080070214257703,,dip_slice
2003-02-07,2,BUY,LOC,600.3304280899937,1.420229,852.6066835558237,0.8526066835558237,,dip_slice
2003-02-10,2,SELL,LOC,600.3304280899937,1.491241,895.2373479153503,0.8952373479153503,41.73542701161125,lot_tp
2003-02-13,2,BUY,LOC,632.7830264849545,1.441426,912.1099067341021,0.9121099067341021,,dip_slice
2003-02-14,2,SELL,LOC,632.7830264849545,1.70924,1081.5780601891436,1.0815780601891436,168.38657539485246,lot_tp
2003-02-14,2,SELL,LOC,551.9230193108333,1.70924,943.3689015268487,0.9433689015268487,134.41851119955163,lot_tp
2003-02-18,2,SELL,MOC,306.8886177009286,1.902568,583.8764636020203,0.5838764636020203,-136.50269702301932,time_soft
2003-02-19,3,BUY,LOC,469.47154324379153,1.821564,855.1724621973339,0.8551724621973339,,first_slice
2003-02-20,3,SELL,LOC,469.47154324379153,1.942721,912.0522259621218,0.9120522259621219,55.967711538825824,lot_tp
2003-02-21,3,BUY,LOC,458.9175489293754,1.901677,872.7129476953679,0.8727129476953679,,dip_slice
2003-02-24,3,BUY,LOC,490.21229706920235,1.836941,900.4910671905976,0.9004910671905977,,dip_slice
2003-02-25,3,BUY,LOC,548.5679358577792,1.791082,982.5301556920228,0.9825301556920228,,dip_slice
2003-02-26,3,BUY,LOC,571.4115536407912,1.652707,944.3758745830111,0.9443758745830111,,dip_slice
2003-02-27,3,SELL,LOC,571.4115536407912,1.816163,1037.7765214949202,1.0377765214949202,92.36287039041429,lot_tp
2003-02-28,3,SELL,LOC,548.5679358577792,1.983786,1088.2413912035604,1.0882413912035604,104.62299412033394,lot_tp
2003-02-28,3,SELL,LOC,490.21229706920235,1.983786,972.4762919537246,0.9724762919537246,71.01274847117327,lot_tp
2003-02-28,3,SELL,LOC,458.9175489293754,1.983786,910.39420872041,0.91039420872041,36.7708668163217,lot_tp
2003-03-03,3,BUY,LOC,545.7553134194219,1.762994,962.1633430265603,0.9621633430265603,,dip_slice
2003-03-04,3,BUY,LOC,564.697295139009,1.698644,959.2196722041069,0.959219672204107,,dip_slice
2003-03-05,3,SELL,LOC,564.697295139009,1.759913,993.8181107799788,0.9938181107799788,33.6046204650919,lot_tp
2003-03-07,3,BUY,LOC,571.7509732394356,1.659481,948.8098768223517,0.9488098768223517,,dip_slice
2003-03-10,3,BUY,LOC,602.5405327774995,1.563879,942.3004858595432,0.9423004858595432,,dip_slice
2003-03-12,3,SELL,LOC,602.5405327774995,1.674314,1008.8420495968263,1.0088420495968264,65.53272168768626,lot_tp
2003-03-13,3,SELL,LOC,571.7509732394356,2.037846,1165.1404338120908,1.1651404338120908,215.1654165559271,lot_tp
2003-03-13,3,SELL,LOC,545.7553134194219,2.037846,1112.1652824305152,1.1121652824305153,148.88977412152428,lot_tp
2003-03-14,3,BUY,LOC,410.4607858054125,1.930501,792.3949574581346,0.7923949574581346,,dip_slice
2003-03-17,3,SELL,LOC,410.4607858054125,2.276601,934.4554354253879,0.9344554354253879,141.12602253182786,lot_tp
2003-03-19,3,BUY,LOC,360.3905031879024,2.319718,836.0043372740346,0.8360043372740346,,dip_slice
2003-03-21,3,SELL,LOC,360.3905031879024,2.530646,912.0207853304526,0.9120207853304526,75.1044272710875,lot_tp
2003-03-24,3,BUY,LOC,341.3020349257031,2.119698,723.457240827943,0.723457240827943,,dip_slice
2003-03-25,3,SELL,LOC,341.3020349257031,2.264923,773.0228288500282,0.7730228288500282,48.79256519323519,lot_tp
2003-03-28,3,BUY,LOC,373.18667320133954,1.974457,736.8410392090973,0.7368410392090973,,dip_slice
2003-03-31,3,BUY,LOC,403.465452552799,1.736871,700.7674440408325,0.7007674440408326,,dip_slice
2003-04-02,3,SELL,LOC,403.465452552799,2.123009,856.5607869586653,0.8565607869586653,154.93678213087412,lot_tp
2003-04-02,3,SELL,LOC,373.18667320133954,2.123009,792.2786658865027,0.7922786658865028,54.64534801151888,lot_tp
2003-04-24,3,BUY,LOC,640.2595298015038,2.54471,1629.2748280811848,1.6292748280811848,,dip_slice
2003-04-24,4,BUY,LOC,635.0632826871695,2.54471,1616.051886086867,1.616051886086867,,first_slice
2003-04-24,5,BUY,LOC,635.0632826871695,2.54471,1616.051886086867,1.616051886086867,,first_slice
2003-04-25,3,BUY,LOC,662.1043995285933,2.189413,1449.619979685096,1.4496199796850961,,dip_slice
2003-04-25,4,BUY,LOC,670.7378115855602,2.189413,1468.522084276976,1.4685220842769762,,dip_slice
2003-04-25,5,BUY,LOC,670.7378115855602,2.189413,1468.522084276976,1.4685220842769762,,dip_slice
2003-04-28,3,SELL,LOC,662.1043995285933,2.372866,1571.085018091815,1.571085018091815,119.89395338862732,lot_tp
2003-04-28,4,SELL,LOC,670.7378115855602,2.372866,1591.570948025782,1.591570948025782,121.45729280078012,lot_tp
2003-04-28,5,SELL,LOC,670.7378115855602,2.372866,1591.570948025782,1.591570948025782,121.45729280078012,lot_tp
2003-04-30,3,BUY,LOC,662.5703188370239,2.370583,1570.6779341396286,1.5706779341396286,,dip_slice
2003-04-30,4,BUY,LOC,671.2098061796675,2.370583,1591.1585559628145,1.5911585559628145,,dip_slice
2003-04-30,5,BUY,LOC,671.2098061796675,2.370583,1591.1585559628145,1.5911585559628145,,dip_slice
2003-04-30,6,BUY,LOC,631.5976838795867,2.370583,1497.2547322443222,1.4972547322443222,,first_slice
2003-05-02,3,SELL,LOC,662.5703188370239,2.590447,1716.3532947204124,1.7163532947204123,143.9590072860633,lot_tp
2003-05-02,4,SELL,LOC,671.2098061796675,2.590447,1738.733428788701,1.738733428788701,145.8361393970979,lot_tp
