date,close,ref_close,vol,bull,halted,interest,cash,invested,equity,n_active,exposure
2003-05-21,52.57962,11.042491,0.0008939846087218594,True,False,2.7301587301587302,100002.73015873016,0.0,100002.73015873016,0,0.0
2003-05-22,52.598698,11.165583,0.0008796570148453628,True,False,-3.972903840125553e-16,-1.4552312518750864e-11,99902.82733139877,99902.82733139876,1,1.0000000000000002
2003-05-23,52.617798,11.242167,0.000863916083326083,True,False,-3.973012306706585e-16,-1.4552709819981534e-11,99939.1047313076,99939.10473130758,1,1.0000000000000002
2003-05-27,52.598698,11.830261,0.0008677391846229724,True,False,-3.973120776248927e-16,-1.455310713205916e-11,99902.82733139877,99902.82733139876,1,1.0000000000000002
2003-05-28,52.630524,11.876762,0.0008419844889683738,True,False,-3.97322924875266e-16,-1.4553504454984034e-11,99963.27573608456,99963.27573608454,1,1.0000000000000002
2003-05-29,52.649609,12.243299,0.0007315710112774952,True,False,-3.973337724217863e-16,-1.4553901788756455e-11,99999.52464588874,99999.52464588873,1,1.0000000000000002
2003-05-30,52.630524,12.418355,0.0007412131138386884,True,False,-3.97344620264462e-16,-1.455429913337672e-11,99963.27573608456,99963.27573608454,1,1.0000000000000002
2003-06-02,52.6031,12.166705,0.000699283360653469,True,False,-3.973554684033009e-16,-1.455469648884512e-11,99911.18822744058,99911.18822744057,1,1.0000000000000002
2003-06-03,52.705116,12.328091,0.0007924892745273874,True,False,-3.973663168383112e-16,-1.455509385516196e-11,100104.95132844054,100104.95132844053,1,1.0000000000000002
2003-06-04,52.749691,12.782154,0.0007551667678935235,True,False,-3.9737716556950105e-16,-1.4555491232327528e-11,100189.61442273039,100189.61442273037,1,1.0000000000000002
2003-06-05,52.717838,12.924391,0.0007784000476880439,True,False,-3.9738801459687857e-16,-1.4555888620342123e-11,100129.11473585626,100129.11473585624,1,1.0000000000000002
2003-06-06,52.705116,12.7083,0.0007689766819214248,True,False,-3.9739886392045166e-16,-1.4556286019206043e-11,100104.95132844054,100104.95132844053,1,1.0000000000000002
2003-06-09,52.775192,12.363648,0.0007999882009310521,True,False,-3.9740971354022846e-16,-1.4556683428919582e-11,100238.04949995944,100238.04949995942,1,1.0000000000000002
2003-06-11,52.794353,12.473063,0.0007936189947112331,True,False,-3.9742056345621716e-16,-1.4557080849483037e-11,100274.44275962714,100274.44275962713,1,1.0000000000000002
2003-06-12,52.826172,12.308944,0.0007873684221507849,True,False,-3.9743141366842584e-16,-1.4557478280896704e-11,100334.87786893075,100334.87786893074,1,1.0000000000000002
2003-06-13,52.870819,11.91232,0.0007938422000410347,True,False,-3.974422641768624e-16,-1.455787572316088e-11,100419.67771572288,100419.67771572286,1,1.0000000000000002
2003-06-16,52.807045,12.120207,0.0008525412398918381,True,False,-3.9745311498153514e-16,-1.4558273176275863e-11,100298.54918683358,100298.54918683357,1,1.0000000000000002
2003-06-17,52.73061,12.194059,0.0009127802917447826,True,False,-3.974639660824522e-16,-1.4558670640241947e-11,100153.37311028743,100153.37311028742,1,1.0000000000000002
2003-06-18,52.736984,12.453918,0.00091257645396751,True,False,-3.974748174796214e-16,-1.4559068115059425e-11,100165.47950541931,100165.4795054193,1,1.0000000000000002
2003-06-19,52.787971,12.336295,0.0008911726585280957,True,False,-3.97485669173051e-16,-1.45594656007286e-11,100262.3211697728,100262.32116977278,1,1.0000000000000002
2003-06-20,52.775192,12.158501,0.0008282493086754044,True,False,-3.9749652116274906e-16,-1.455986309724976e-11,100238.04949995944,100238.04949995942,1,1.0000000000000002
2003-06-23,52.826172,11.832997,0.0008458138113239224,True,False,-3.9750737344872367e-16,-1.456026060462321e-11,100334.87786893075,100334.87786893074,1,1.0000000000000002
2003-06-24,52.864471,11.734528,0.0008529648835843001,True,False,-3.975182260309829e-16,-1.456065812284924e-11,100407.62070343905,100407.62070343904,1,1.0000000000000002
2003-06-25,52.756104,11.80291,0.0009880776666874687,True,False,-3.9752907890953483e-16,-1.456105565192815e-11,100201.79489213433,100201.79489213432,1,1.0000000000000002
2003-06-26,52.660496,12.084651,0.0010737112278295586,True,False,-3.975399320843876e-16,-1.4561453191860237e-11,100020.20276383677,100020.20276383676,1,1.0000000000000002
2003-06-27,52.673203,12.005322,0.0010720662364739153,True,False,-3.9755078555554935e-16,-1.4561850742645792e-11,100044.33768114785,100044.33768114784,1,1.0000000000000002
2003-06-30,52.717838,11.926001,0.0010832666895869572,True,False,-3.97561639323028e-16,-1.4562248304285114e-11,100129.11473585626,100129.11473585624,1,1.0000000000000002
2003-07-01,52.719131,12.147559,0.0010740838232283334,True,False,-3.9757249338683168e-16,-1.4562645876778502e-11,100131.57058287626,100131.57058287624,1,1.0000000000000002
2003-07-02,52.744717,12.552388,0.000989832897805533,True,False,-3.975833477469686e-16,-1.4563043460126248e-11,100180.16710403161,100180.1671040316,1,1.0000000000000002
2003-07-03,52.687218,12.415621,0.0010012787965863262,True,False,-3.975942024034468e-16,-1.4563441054328652e-11,100070.95693558357,100070.95693558356,1,1.0000000000000002
2003-07-07,52.674492,13.1651,0.0009941541568393192,True,False,-3.9760505735627434e-16,-1.456383865938601e-11,100046.78593080661,100046.7859308066,1,1.0000000000000002
2003-07-08,52.655323,13.321015,0.0009958307710208605,True,False,-3.9761591260545935e-16,-1.4564236275298615e-11,100010.37747641644,100010.37747641643,1,1.0000000000000002
2003-07-09,52.668068,13.455042,0.0009451611419967651,True,False,-3.9762676815100983e-16,-1.4564633902066765e-11,100034.58456865927,100034.58456865925,1,1.0000000000000002
2003-07-10,52.712757,13.006449,0.0009637548419851814,True,False,-3.976376239929339e-16,-1.4565031539690758e-11,100119.4641877444,100119.46418774438,1,1.0000000000000002
2003-07-11,52.731888,13.129539,0.0009563183195593127,True,False,-3.9764848013123977e-16,-1.456542918817089e-11,100155.80046720279,100155.80046720277,1,1.0000000000000002
2003-07-14,52.687218,13.471461,0.0009441051675459955,True,False,-3.976593365659354e-16,-1.4565826847507457e-11,100070.95693558357,100070.95693558356,1,1.0000000000000002
2003-07-15,52.623352,13.493338,0.000944449081613382,True,False,-3.97670193297029e-16,-1.4566224517700753e-11,99949.65366738579,99949.65366738578,1,1.0000000000000002
2003-07-16,52.629807,13.471461,0.0008970327145151045,True,False,-3.9768105032452854e-16,-1.4566622198751076e-11,99961.91390908274,99961.91390908272,1,1.0000000000000002
2003-07-17,52.597862,12.88883,0.000902537643753301,True,False,-3.9769190764844214e-16,-1.4567019890658723e-11,99901.23948290014,99901.23948290013,1,1.0000000000000002
2003-07-18,52.591469,12.924391,0.0008648487826701815,True,False,-3.977027652687779e-16,-1.4567417593423992e-11,99889.09700030238,99889.09700030237,1,1.0000000000000002
2003-07-21,52.502144,12.689151,0.0009288492401151707,True,False,-3.9771362318554394e-16,-1.4567815307047178e-11,99719.43842716856,99719.43842716854,1,1.0000000000000002
2003-07-22,52.553154,13.110393,0.0009292379620920164,True,False,-3.9772448139874837e-16,-1.4568213031528577e-11,99816.32377634915,99816.32377634913,1,1.0000000000000002
2003-07-24,52.572311,12.995512,0.0009125036034486467,True,False,-3.9773533990839933e-16,-1.4568610766868486e-11,99852.70943865561,99852.7094386556,1,1.0000000000000002
2003-07-25,52.597862,13.260837,0.0008249528842762948,True,False,-3.977461987145047e-16,-1.4569008513067202e-11,99901.23948290014,99901.23948290013,1,1.0000000000000002
2003-07-28,52.527687,13.419486,0.0007798423159582868,True,False,-3.9775705781707285e-16,-1.456940627012502e-11,99767.95327669062,99767.9532766906,1,1.0000000000000002
2003-07-29,52.483028,13.102188,0.0007908974749584984,True,False,-3.9776791721611167e-16,-1.4569804038042235e-11,99683.13063781477,99683.13063781476,1,1.0000000000000002
2003-07-30,52.508522,13.020125,0.0007700302486630492,True,False,-3.977787769116293e-16,-1.4570201816819145e-11,99731.55241966168,99731.55241966166,1,1.0000000000000002
2003-07-31,52.451107,13.211599,0.0007932191798793036,True,False,-3.977896369036338e-16,-1.457059960645605e-11,99622.50179579962,99622.5017957996,1,1.0000000000000002
2003-08-01,52.394829,13.375718,0.000793255084052666,True,False,-3.978004971921334e-16,-1.457099740695324e-11,99515.61072186929,99515.61072186928,1,1.0000000000000002
2003-08-04,52.477943,13.424954,0.0008796356899845411,True,False,-3.978113577771361e-16,-1.4571395218311018e-11,99673.47249234168,99673.47249234167,1,1.0000000000000002
2003-08-05,52.382084,12.992771,0.0009522390141490259,True,False,-3.9782221865865e-16,-1.4571793040529678e-11,99491.40362962647,99491.40362962645,1,1.0000000000000002
2003-08-06,52.433197,12.883356,0.0009921533418699485,True,False,-3.9783307983668325e-16,-1.4572190873609516e-11,99588.48461085893,99588.48461085891,1,1.0000000000000002
2003-08-07,52.490692,12.773949,0.0010303303558302603,True,False,-3.978439413112439e-16,-1.4572588717550827e-11,99697.68718194574,99697.68718194573,1,1.0000000000000002
2003-08-08,52.50349,12.442976,0.0010075497799274028,True,False,-3.978548030823401e-16,-1.4572986572353908e-11,99721.99493922495,99721.99493922494,1,1.0000000000000002
2003-08-11,52.433197,12.670006,0.0010292807285093408,True,False,-3.978656651499797e-16,-1.457338443801906e-11,99588.48461085893,99588.48461085891,1,1.0000000000000002
2003-08-12,52.522644,12.910715,0.0011107123360470145,True,False,-3.978765275141712e-16,-1.4573782314546572e-11,99758.3749035105,99758.37490351048,1,1.0000000000000002
2003-08-13,52.420418,13.148687,0.001158658299936078,True,False,-3.978873901749223e-16,-1.4574180201936747e-11,99564.21294104558,99564.21294104557,1,1.0000000000000002
2003-08-14,52.407619,13.299128,0.0011562963794374925,True,False,-3.978982531322414e-16,-1.457457810018988e-11,99539.90328442604,99539.90328442602,1,1.0000000000000002
2003-08-15,52.445976,13.334682,0.001170848124718616,True,False,-3.9790911638613644e-16,-1.4574976009306268e-11,99612.75628067227,99612.75628067226,1,1.0000000000000002
2003-08-18,52.439552,13.950134,0.0011708471668204058,True,False,-3.979199799366156e-16,-1.4575373929286205e-11,99600.55491852493,99600.55491852491,1,1.0000000000000002
2003-08-19,52.50349,14.223668,0.0011484604366342915,True,False,-3.9793084378368686e-16,-1.457577186012999e-11,99721.99493922495,99721.99493922494,1,1.0000000000000002
2003-08-20,52.465172,14.086904,0.0011357793064055354,True,False,-3.979417079273585e-16,-1.4576169801837917e-11,99649.2160172508,99649.21601725079,1,1.0000000000000002
2003-08-21,52.388466,14.551906,0.001170796594624698,True,False,-3.9795257236763843e-16,-1.4576567754410285e-11,99503.52521948083,99503.52521948081,1,1.0000000000000002
2003-08-22,52.37569,14.825437,0.0011604362000105079,True,False,-3.979634371045348e-16,-1.457696571784739e-11,99479.2592476884,99479.25924768839,1,1.0000000000000002
2003-08-25,52.350109,14.644908,0.0011324027495979113,True,False,-3.979743021380558e-16,-1.457736369214953e-11,99430.6722232346,99430.67222323458,1,1.0000000000000002
2003-08-26,52.407619,14.702352,0.001154315882808462,True,False,-3.9798516746820937e-16,-1.4577761677316998e-11,99539.90328442604,99539.90328442602,1,1.0000000000000002
2003-08-27,52.356556,15.148211,0.001163349132829685,True,False,-3.979960330950038e-16,-1.4578159673350093e-11,99442.91727020904,99442.91727020903,1,1.0000000000000002
2003-08-28,52.433197,15.279503,0.0011936489916644668,True,False,-3.98006899018447e-16,-1.4578557680249112e-11,99588.48461085893,99588.48461085891,1,1.0000000000000002
2003-08-29,52.426807,15.3725,0.0011680111392840782,True,False,-3.9801776523854716e-16,-1.457895569801435e-11,99576.34782628209,99576.34782628207,1,1.0000000000000002
2003-09-02,52.358364,15.399852,0.0011441691917887945,True,False,-3.980286317553125e-16,-1.4579353726646106e-11,99446.35127748839,99446.35127748837,1,1.0000000000000002
2003-09-03,52.396767,15.098969,0.0010839602537829672,True,False,-3.980394985687508e-16,-1.4579751766144675e-11,99519.29164338883,99519.29164338882,1,1.0000000000000002
2003-09-04,52.467144,15.320529,0.001104008288619871,True,False,-3.9805036567887053e-16,-1.4580149816510356e-11,99652.96151634086,99652.96151634085,1,1.0000000000000002
2003-09-05,52.646214,15.522948,0.001320864562254097,True,False,-3.9806123308567955e-16,-1.458054787774344e-11,99993.07638553846,99993.07638553844,1,1.0000000000000002
2003-09-08,52.582256,16.048128,0.0013551559277867958,True,False,-3.9807210078918606e-16,-1.458094594984423e-11,99871.59837803223,99871.59837803221,1,1.0000000000000002
2003-09-09,52.671875,15.864861,0.0013587639019119995,True,False,-3.9808296878939804e-16,-1.4581344032813017e-11,100041.81535721701,100041.815357217,1,1.0000000000000002
2003-09-10,52.703842,14.948525,0.0013174887797944607,True,False,-3.9809383708632363e-16,-1.4581742126650102e-11,100102.53156888642,100102.5315688864,1,1.0000000000000002
2003-09-11,52.665447,15.159147,0.00124013961994876,True,False,-3.9810470567997107e-16,-1.458214023135578e-11,100029.60639770843,100029.60639770841,1,1.0000000000000002
2003-09-12,52.71022,15.238471,0.0012421007828956644,True,False,-3.9811557457034834e-16,-1.4582538346930352e-11,100114.64556137953,100114.64556137951,1,1.0000000000000002
2003-09-15,52.761402,14.998838,0.0012477290858558972,True,False,-3.981264437574636e-16,-1.4582936473374108e-11,100211.85759709333,100211.85759709332,1,1.0000000000000002
2003-09-16,52.767818,15.57878,0.0012445706601552716,True,False,-3.9813731324132483e-16,-1.458333461068735e-11,100224.0437645182,100224.04376451818,1,1.0000000000000002
2003-09-17,52.761402,15.483024,0.0012291767519433563,True,False,-3.9814818302194035e-16,-1.4583732758870372e-11,100211.85759709333,100211.85759709332,1,1.0000000000000002
2003-09-18,52.71022,15.581504,0.0012403413672292106,True,False,-3.9815905309931806e-16,-1.4584130917923472e-11,100114.64556137953,100114.64556137951,1,1.0000000000000002
2003-09-19,52.71022,15.52133,0.001176546999176828,True,False,-3.981699234734662e-16,-1.4584529087846946e-11,100114.64556137953,100114.64556137951,1,1.0000000000000002
2003-09-22,52.729393,15.160242,0.0011694194682436306,True,False,-3.9818079414439283e-16,-1.458492726864109e-11,100151.06161313094,100151.06161313092,1,1.0000000000000002
2003-09-23,52.742249,15.384545,0.001153583965910082,True,False,-3.9819166511210597e-16,-1.45853254603062e-11,100175.4795321481,100175.47953214809,1,1.0000000000000002
2003-09-24,52.7742,14.700666,0.0011425023135284936,True,False,-3.982025363766138e-16,-1.4585723662842577e-11,100236.16535437256,100236.16535437254,1,1.0000000000000002
2003-09-25,52.780643,14.703407,0.0011012147905888582,True,False,-3.982134079379243e-16,-1.4586121876250516e-11,100248.40280398578,100248.40280398577,1,1.0000000000000002
2003-09-26,52.844574,14.432588,0.0010898290894621764,True,False,-3.982242797960459e-16,-1.4586520100530312e-11,100369.82952930365,100369.82952930364,1,1.0000000000000002
2003-09-29,52.818954,14.676058,0.0011017754594543146,True,False,-3.982351519509863e-16,-1.4586918335682264e-11,100321.16843057777,100321.16843057776,1,1.0000000000000002
2003-09-30,52.927773,14.334108,0.0010887061243781558,True,False,-3.9824602440275384e-16,-1.4587316581706668e-11,100527.85274370233,100527.85274370231,1,1.0000000000000002
2003-10-01,52.936081,14.547476,0.0010909697878868298,True,False,-3.9825689715135666e-16,-1.458771483860382e-11,100543.63246299251,100543.6324629925,1,1.0000000000000002
2003-10-02,52.936081,14.738968,0.0010784214396776018,True,False,-3.9826777019680267e-16,-1.4588113106374016e-11,100543.63246299251,100543.6324629925,1,1.0000000000000002
2003-10-03,52.801601,15.346246,0.0010382829241877072,True,False,-3.9827864353910014e-16,-1.4588511385017554e-11,100288.2091781894,100288.20917818938,1,1.0000000000000002
2003-10-06,52.840031,15.461144,0.0009940021431536982,True,False,-3.9828951717825706e-16,-1.4588909674534733e-11,100361.20082627822,100361.2008262782,1,1.0000000000000002
2003-10-07,52.788746,15.78394,0.0009669797463648127,True,False,-3.983003911142816e-16,-1.4589307974925848e-11,100263.79315851255,100263.79315851253,1,1.0000000000000002
2003-10-08,52.788746,15.696395,0.0009600959555591902,True,False,-3.9831126534718195e-16,-1.4589706286191195e-11,100263.79315851255,100263.79315851253,1,1.0000000000000002
2003-10-09,52.782398,15.805818,0.0009425830383983147,True,False,-3.9832213987696604e-16,-1.4590104608331073e-11,100251.73614622871,100251.7361462287,1,1.0000000000000002
2003-10-10,52.814362,16.002769,0.0009340460079008971,True,False,-3.98333014703642e-16,-1.4590502941345777e-11,100312.44665987718,100312.44665987717,1,1.0000000000000002
2003-10-13,52.820778,16.1122,0.0009113539690218556,True,False,-3.9834388982721803e-16,-1.4590901285235603e-11,100324.63282730205,100324.63282730203,1,1.0000000000000002
2003-10-14,52.76952,16.248972,0.0009395347662109652,True,False,-3.983547652477022e-16,-1.459129964000085e-11,100227.27644172474,100227.27644172472,1,1.0000000000000002
