id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
1,2002-05-22,2002-11-12,closed,25000.0,-873.0770662278046,-0.03492308264911218,5,47,121,time_hard
2,2002-11-12,2003-02-14,closed,24781.73073344307,446.43834997301525,0.018014817236737403,5,11,64,time_soft
3,2003-02-14,2003-05-14,closed,24893.340320936324,3207.1101151560365,0.12883406058843477,20,38,61,time_soft
4,2003-03-21,2003-03-25,closed,25318.436540819977,128.89525236986273,0.005090964134457895,1,1,2,regime_bear
5,2003-04-22,2003-07-18,closed,25434.62125868632,4488.755182928828,0.1764820925491803,22,43,61,time_soft
6,2003-04-25,2003-07-23,closed,25279.4390765788,4527.9781270656395,0.17911703314891883,21,40,61,time_soft
7,2003-04-30,2003-07-28,closed,24094.85587991368,4551.476963426052,0.18889828543113732,22,42,61,time_soft
8,2003-05-14,2003-08-11,closed,26418.767625283384,3974.6023405377837,0.15044616754696746,23,39,61,time_soft
9,2003-07-18,2003-10-14,closed,29691.164931906544,3773.219414894779,0.12708222878921213,18,41,61,time_soft
10,2003-07-23,2003-10-16,closed,30104.812471578767,3541.070378936278,0.11762472801580537,17,42,60,time_soft
11,2003-07-28,2003-10-21,closed,30262.83189592295,3669.4253215958,0.12125188198564292,17,42,60,time_soft
12,2003-08-11,2003-11-04,closed,30207.342186270533,4052.1005771233654,0.13414290314376204,15,36,60,time_soft
13,2003-10-14,2004-01-09,closed,33294.46505864343,3698.3758732093315,0.1110808017697588,18,39,60,time_soft
14,2003-10-17,2004-01-15,closed,33302.39653245063,3521.4983262069554,0.10574309037415748,19,38,61,time_soft
15,2003-10-22,2004-01-20,closed,33602.28697761419,3654.9093780629955,0.10876966143696983,18,39,60,time_soft
16,2003-11-04,2004-02-03,closed,35108.175363493865,834.5235372110456,0.023770062914713553,23,40,61,time_soft
17,2004-01-09,2004-04-21,closed,36767.59153865845,-3283.73263611329,-0.08931051773300636,32,46,70,regime_bear
18,2004-01-15,2004-04-21,closed,37035.27360838676,-4171.657498905271,-0.11264011555622976,30,43,66,regime_bear
