id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
39,2003-12-17,2004-04-05,closed,38184.95163402498,1967.8559280910995,0.05153485454038462,17,9,74,time_soft
40,2004-03-02,2004-05-11,closed,38725.83962901695,-419.2118596438768,-0.010825119962790035,24,15,49,regime_bear
41,2004-03-05,2004-05-11,closed,39149.79604923939,2437.6997874265044,0.06226596389826824,23,15,46,regime_bear
42,2004-04-21,2004-05-11,closed,38523.75638255758,-1103.8695005519817,-0.0286542540034279,7,2,14,regime_bear
43,2004-04-26,2004-05-11,closed,31638.69642383758,-887.763216312723,-0.028059411943529206,7,2,11,regime_bear
44,2004-06-08,2004-07-09,closed,37016.23592389237,-135.75154798480344,-0.003667351490408611,10,6,21,regime_bear
45,2004-06-14,2004-07-09,closed,36969.68185980136,-837.456424471967,-0.02265251910059219,8,4,18,regime_bear
46,2004-06-17,2004-07-09,closed,37022.60663499857,-1162.870058379527,-0.031409729461896706,7,3,15,regime_bear
47,2004-06-22,2004-07-09,closed,37056.419276877175,-1581.254328036198,-0.04267153596847617,6,2,12,regime_bear
48,2004-11-03,2005-02-01,closed,36086.90283417425,1597.3741637793,0.04426465111510176,19,12,61,time_soft
49,2004-11-08,2005-02-04,closed,36086.90283417425,2606.479101719336,0.07222784159939055,20,14,61,time_soft
50,2004-11-11,2005-02-09,closed,36198.433388027006,871.1353789055347,0.024065554704189807,19,15,61,time_soft
51,2004-11-16,2005-02-14,closed,35975.37228032145,1980.0348259858524,0.055038619491060356,19,14,61,time_soft
52,2005-02-01,2005-04-15,closed,37427.664269866465,-6331.484154465229,-0.1691658904710972,18,10,51,regime_bear
53,2005-02-04,2005-04-15,closed,38239.28879054978,-7577.201429712684,-0.1981522583020756,16,8,48,regime_bear
54,2005-02-09,2005-04-15,closed,37513.385434445416,-7723.044552345656,-0.20587436891937316,15,7,45,regime_bear
55,2005-02-14,2005-04-15,closed,38035.04911508786,-7830.441733386071,-0.20587436891937305,15,7,42,regime_bear
56,2005-05-19,2005-08-16,closed,30485.115734294377,1750.6634145610337,0.057426825268424894,20,16,61,time_soft
57,2005-05-24,2005-08-19,closed,30485.115734294377,1662.0817202496028,0.05452108939772979,22,16,61,time_soft
