date,basket,side,kind,qty,price,value,fee,pnl,reason
1993-11-22,1,BUY,LOC,4417.1032839678155,0.926047132354295,4090.445829431135,4.090445829431135,,first_slice
1993-11-23,1,SELL,LOC,441.71032839678156,0.9409533563777494,415.6288160516695,0.4156288160516695,6.168604292504369,upday_sell
1993-11-24,1,SELL,LOC,397.53929555710346,0.9522045524283759,378.53872699864354,0.37853872699864355,10.020063622842713,upday_sell
1993-11-26,1,SELL,LOC,3577.853660013931,0.9539387636622794,3413.0532969982505,3.4130532969982506,96.37912186203266,lot_tp
1993-11-29,1,BUY,LOC,4385.954360693861,0.9422126291395758,4132.501589475551,4.132501589475551,,dip_slice
1993-11-29,2,BUY,LOC,4374.39701828692,0.9422126291395758,4121.612115500439,4.121612115500439,,first_slice
1993-11-30,1,SELL,LOC,438.59543606938615,0.9439336322350537,414.00498305069294,0.41400498305069294,0.34081912008718973,upday_sell
1993-11-30,2,SELL,LOC,437.439701828692,0.9439336322350537,412.9140466309761,0.4129140466309761,0.33992103430114184,upday_sell
1993-12-02,1,SELL,LOC,394.73589246244757,0.9552054329589904,377.0538690640457,0.37705386906404575,4.7516721421820876,upday_sell
1993-12-02,2,SELL,LOC,393.69573164582283,0.9552054329589904,376.0603018008547,0.3760603018008547,4.739151104014184,upday_sell
1993-12-03,1,SELL,LOC,355.26230321620284,0.9665651143089153,343.38414871781765,0.34338414871781764,8.308135821580208,upday_sell
1993-12-03,2,SELL,LOC,354.32615848124055,0.9665651143089153,342.47930387505914,0.34247930387505915,8.28624321564837,upday_sell
1993-12-06,1,SELL,LOC,3197.3607289458255,0.9760719785842269,3120.8542129496577,3.120854212949658,105.139700009031,lot_tp
1993-12-06,2,SELL,LOC,3188.9354263311648,0.9760719785842269,3112.630511156395,3.112630511156395,104.86264844541756,lot_tp
1993-12-07,3,BUY,LOC,4276.533064112655,0.9739288057728671,4165.038739979418,4.165038739979418,,first_slice
1993-12-07,4,BUY,LOC,4271.07816510321,0.9739288057728671,4159.726056701538,4.159726056701539,,first_slice
1993-12-09,1,BUY,LOC,4291.992211448386,0.9638017121032267,4136.629441727669,4.136629441727669,,dip_slice
1993-12-09,2,BUY,LOC,4297.803394524557,0.9638017121032267,4142.230269925828,4.142230269925828,,dip_slice
1993-12-09,3,BUY,LOC,4299.43755678274,0.9638017121032267,4143.805278308119,4.143805278308119,,dip_slice
1993-12-09,4,BUY,LOC,4293.953442123024,0.9638017121032267,4138.519679209714,4.138519679209714,,dip_slice
1993-12-10,1,BUY,LOC,4336.20732372033,0.957807551368627,4153.252118959277,4.153252118959277,,dip_slice
1993-12-10,2,BUY,LOC,4342.078372262115,0.957807551368627,4158.87545358705,4.158875453587051,,dip_slice
1993-12-10,3,BUY,LOC,4343.729369282375,0.957807551368627,4160.4567910003425,4.1604567910003425,,dip_slice
1993-12-10,4,BUY,LOC,4338.188758540316,0.957807551368627,4155.149952192403,4.155149952192404,,dip_slice
1993-12-15,1,BUY,LOC,4362.5368908032215,0.9499105870485955,4144.019978964043,4.144019978964043,,dip_slice
1993-12-15,2,BUY,LOC,4368.4435885091,0.9499105870485955,4149.630813649353,4.1496308136493525,,dip_slice
1993-12-15,3,BUY,LOC,4370.104610427515,0.9499105870485955,4151.208635954975,4.151208635954975,,dip_slice
1993-12-15,4,BUY,LOC,4364.530356948538,0.9499105870485955,4145.913593560402,4.145913593560402,,dip_slice
1993-12-16,1,SELL,LOC,1299.0736425971938,0.9593053516211246,1246.2082974934362,1.2462082974934363,1.571935230843792,upday_sell
1993-12-16,2,SELL,LOC,1300.8325355295774,0.9593053516211246,1247.8956128964003,1.2478956128964003,1.574063567280291,upday_sell
1993-12-16,3,SELL,LOC,1728.9804600605285,0.9593053516211246,1658.620208184419,1.658620208184419,-5.089356548051228,upday_sell
