id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
55,2004-11-10,2005-01-25,closed,34578.44913881807,-4157.598664107731,-0.12023670140371837,18,22,51,regime_bear
56,2004-11-15,2005-01-25,closed,33666.02524101356,-4047.891824353785,-0.12023670140371813,18,22,48,regime_bear
57,2004-11-23,2005-01-25,closed,34918.678476349196,-4655.995507074754,-0.13333825076536934,16,18,42,regime_bear
58,2005-02-23,2005-06-28,closed,30945.120328858105,-697.8328889336296,-0.022550660056178885,31,68,86,regime_bear
59,2005-02-28,2005-03-17,closed,31247.656006669607,-850.7076508037478,-0.027224686889223623,6,6,13,regime_bear
60,2005-03-03,2005-03-17,closed,29564.994043015708,-731.3961502997935,-0.024738586087169362,4,3,10,regime_bear
61,2005-05-17,2005-06-28,closed,30470.63363468591,385.3621301801677,0.01264700087304699,10,15,28,regime_bear
62,2005-05-20,2005-08-19,closed,30512.309823779906,1591.0470682236205,0.052144432113219785,24,43,61,time_soft
63,2005-05-25,2005-06-28,closed,30519.306443634065,225.36831754081106,0.0073844508215493865,9,14,22,regime_bear
64,2005-07-27,2005-10-07,closed,31370.322021718795,-954.9133720634331,-0.030440024536640475,22,33,51,regime_bear
65,2005-08-01,2005-10-07,closed,31340.652835498666,-1091.7306274216908,-0.03483432949377233,21,31,48,regime_bear
66,2005-08-04,2005-10-07,closed,30315.197260973466,-721.3653418989161,-0.023795502159821735,20,31,45,regime_bear
67,2005-08-19,2005-11-16,closed,30868.516066149918,1418.4154944697593,0.04595023263930651,24,49,61,time_soft
68,2005-11-04,2006-02-03,closed,31020.197432244284,315.0629247039292,0.010156702754458732,20,36,61,time_soft
69,2005-11-09,2006-02-09,closed,31030.66786503928,1304.1274327419576,0.042027050091669266,22,38,62,time_soft
70,2005-11-14,2006-02-13,closed,29945.275054292884,1211.586342090377,0.040460017144397106,23,39,61,time_soft
71,2005-11-17,2006-02-16,closed,31273.971601548707,2302.6360146041825,0.07362787317010144,24,44,61,time_soft
72,2006-02-03,2006-05-03,closed,31382.77380320049,3337.938407963997,0.10636212174538844,23,47,61,time_soft
73,2006-02-09,2006-05-09,closed,32375.695781124392,3107.509185060386,0.09598277689748119,21,48,61,time_soft
74,2006-02-14,2006-05-12,closed,32657.15237147991,1203.2812591386692,0.036845872091086446,23,47,61,time_soft
75,2006-02-17,2006-05-12,closed,32782.02016858946,1180.4479615283299,0.036009006017859516,22,44,58,regime_bear
76,2006-05-03,2006-05-12,closed,35479.817128581315,-1397.726639222754,-0.039394978676392155,3,1,7,regime_bear
77,2006-05-09,2006-05-12,closed,35783.39129431019,-698.6052934521372,-0.019523171733675793,2,1,3,regime_bear
78,2006-06-09,2006-09-07,closed,34502.319932686274,1397.829255361767,0.040514065665408,23,45,61,time_soft
79,2006-08-30,2006-09-07,closed,35193.1353118349,-283.34576495295033,-0.008051165729973072,2,3,5,regime_bear
80,2006-09-05,2006-09-07,closed,35280.190671335164,-107.83681359432096,-0.0030565825054323587,1,1,2,regime_bear
81,2006-10-04,2007-01-03,closed,35146.0956595209,1973.7948967340706,0.05615972015370588,18,34,61,time_soft
82,2006-10-09,2007-01-08,closed,35171.16923373173,2887.850660241664,0.08210846335674288,19,37,61,time_soft
83,2006-10-12,2007-01-11,closed,35294.982954090214,3057.4050662385434,0.08662435310467352,19,41,61,time_soft
84,2006-10-17,2007-01-17,closed,35147.860544536874,2540.8317293507885,0.07228979772840588,18,41,61,time_soft
85,2007-01-03,2007-04-02,closed,37259.12434077691,983.3141542703665,0.02639123091774365,18,44,61,time_soft
86,2007-01-08,2007-04-05,closed,37947.296845012024,1122.661078141135,0.029584744408183136,17,44,61,time_soft
87,2007-01-11,2007-04-11,closed,38172.7196465583,1004.4562441162129,0.026313457710545284,17,45,61,time_soft
88,2007-01-17,2007-04-16,closed,37933.51372672962,1685.2361839382388,0.04442605016974073,16,45,61,time_soft
89,2007-04-02,2007-06-28,closed,39118.780067321706,3171.557936992224,0.08107507267696261,19,36,61,time_soft
90,2007-04-05,2007-07-03,closed,39423.57259711239,3820.3295688740404,0.09690470236971531,20,41,61,time_soft
91,2007-04-11,2007-07-06,closed,39266.46956943773,3471.7207457500167,0.088414384685405,18,38,60,time_soft
92,2007-04-16,2007-07-12,closed,39636.87535038346,3896.046164358871,0.09829347368879267,19,40,61,time_soft
93,2007-06-28,2007-09-25,closed,42750.373934447794,2129.591009846394,0.04981455865419677,19,45,61,time_soft
94,2007-07-03,2007-09-28,closed,43294.60118804407,1854.4563219088434,0.04283343121361185,18,46,61,time_soft
95,2007-07-09,2007-10-02,closed,43311.962581630105,2077.727458442429,0.04797121475450423,19,48,60,time_soft
96,2007-07-12,2007-10-05,closed,43743.946243528575,1915.261843665813,0.04378347195754326,19,48,60,time_soft
97,2007-09-25,2007-12-20,closed,45368.22502929882,3725.0977538149054,0.08210807787629416,23,39,61,time_soft
98,2007-09-28,2007-11-27,closed,45359.64922384892,-1609.5157979615688,-0.03548342691140846,15,19,41,regime_bear
99,2007-10-03,2007-11-27,closed,45619.74452439536,-1872.5540181577078,-0.041047007993575045,14,17,38,regime_bear
100,2007-10-08,2007-11-27,closed,45829.93825043691,-1881.18184171074,-0.04104700799357516,14,17,35,regime_bear
101,2007-12-24,2008-01-07,closed,45448.95811661346,-5403.998580182534,-0.11890258444026137,5,2,8,regime_bear
102,2007-12-28,2008-01-07,closed,45436.17530528463,-2401.747160874286,-0.05285980047257501,3,2,5,regime_bear
103,2008-01-03,2008-04-02,closed,44953.58777043344,1737.5290335445245,0.038651620921062946,29,47,61,time_soft
104,2008-04-02,2008-06-27,closed,44052.682659119884,-351.3322437628972,-0.007975274661057755,20,34,61,time_soft
105,2008-05-14,2008-05-22,closed,44540.22736005034,-1109.8500655239125,-0.024917925464371903,3,2,6,regime_bear
106,2008-05-19,2008-05-22,closed,44599.921666238944,-441.8087644112522,-0.009906043506477516,2,1,3,regime_bear
107,2008-06-27,2008-12-18,closed,43676.64997606781,-4512.825514492605,-0.10332352680357498,29,73,121,time_hard
108,2008-12-18,2009-03-19,closed,42745.36510734228,1537.5925235608747,0.03597097649533857,19,44,61,time_soft
109,2009-03-19,2009-06-16,closed,43143.00931191176,5378.162684496826,0.12465896028749943,21,37,61,time_soft
110,2009-04-29,2009-05-14,closed,43646.96821064911,-1316.788554422406,-0.030169072639073525,4,2,11,regime_bear
111,2009-05-04,2009-05-14,closed,43646.96821064911,-1316.788554422406,-0.030169072639073525,4,2,8,regime_bear
112,2009-05-07,2009-05-14,closed,42135.09151443705,-338.15621661172224,-0.008025524674506932,3,2,5,regime_bear
113,2009-06-11,2009-09-08,closed,43805.47150765394,5070.937634706561,0.11576037102626638,19,39,61,time_soft
114,2009-06-16,2009-09-10,closed,43540.2196930894,5015.448169286523,0.11519115440022833,16,33,60,time_soft
115,2009-06-19,2009-09-15,closed,43899.25717078924,4779.541398671099,0.10887522265072465,15,32,60,time_soft
116,2009-06-24,2009-09-18,closed,43733.51823515474,4242.708730605135,0.09701274678593494,15,32,60,time_soft
117,2009-09-08,2009-12-03,closed,48451.429501546714,4139.700245865306,0.08544020864715982,18,36,61,time_soft
118,2009-09-11,2009-12-08,closed,48519.763051755086,4042.8742959138453,0.08332427946116287,19,38,61,time_soft
119,2009-09-16,2009-12-11,closed,48688.84152361937,4585.049317592135,0.09417043359653338,20,43,61,time_soft
120,2009-09-21,2009-12-16,closed,48427.06846303545,5000.747991507288,0.10326348776045315,21,42,61,time_soft
