date,close,ref_close,vol,bull,halted,interest,cash,invested,equity,n_active,exposure
2003-05-14,42.062077,11.529377,0.005295664986632498,True,False,2.7301587301587302,100002.73015873016,0.0,100002.73015873016,0,0.0
2003-05-15,42.193645,11.657937,0.005291216508722528,True,False,2.730233267825649,100005.46039199799,0.0,100005.46039199799,0,0.0
2003-05-16,42.501972,11.507495,0.005356423055244433,True,False,2.730307807527564,100008.19069980552,0.0,100008.19069980552,0,0.0
2003-05-19,42.356899,10.985044,0.005432269613254188,True,False,2.730382349264532,100010.92108215479,0.0,100010.92108215479,0,0.0
2003-05-20,42.982704,10.995988,0.005900788568969345,True,False,2.730456893036607,100013.65153904783,0.0,100013.65153904783,0,0.0
2003-05-21,42.978172,11.042491,0.005959927662141219,True,False,2.7305314388438457,100016.38207048668,0.0,100016.38207048668,0,0.0
2003-05-22,43.359108,11.165583,0.005954760299937753,True,False,2.730605986686303,100019.11267647336,0.0,100019.11267647336,0,0.0
2003-05-23,43.467987,11.242167,0.005951056552557287,True,False,2.730680536564035,100021.84335700993,0.0,100021.84335700993,0,0.0
2003-05-27,42.683456,11.830261,0.0076844814081532134,True,False,2.7307550884770966,100024.5741120984,0.0,100024.5741120984,0,0.0
2003-05-28,42.610863,11.876762,0.007684857898250723,True,False,2.730829642425544,100027.30494174083,0.0,100027.30494174083,0,0.0
2003-05-29,42.982704,12.243299,0.007664227287284925,True,False,2.730904198409432,100030.03584593924,0.0,100030.03584593924,0,0.0
2003-05-30,42.901077,12.418355,0.007726331338966192,True,False,2.7309787564288177,100032.76682469567,0.0,100032.76682469567,0,0.0
2003-06-02,42.585972,12.166705,0.007688174274671445,True,False,2.731053316483755,100035.49787801216,0.0,100035.49787801216,0,0.0
2003-06-03,42.927502,12.328091,0.007752396624564208,True,False,2.7311278785743003,100038.22900589074,0.0,100038.22900589074,0,0.0
2003-06-04,43.054993,12.782154,0.007741592940216004,True,False,2.7312024427005093,100040.96020833343,0.0,100040.96020833343,0,0.0
2003-06-05,42.718029,12.924391,0.007840083696720273,True,False,2.7312770088624365,100043.6914853423,0.0,100043.6914853423,0,0.0
2003-06-06,42.872856,12.7083,0.007846974753124765,True,False,2.731351577060139,100046.42283691936,0.0,100046.42283691936,0,0.0
2003-06-09,43.159729,12.363648,0.00790393031284531,True,False,2.7314261472936714,100049.15426306665,0.0,100049.15426306665,0,0.0
2003-06-10,43.674385,12.473063,0.00814018480735426,True,False,2.7315007195630896,100051.88576378621,0.0,100051.88576378621,0,0.0
2003-06-11,43.61972,12.473063,0.008188919129991418,True,False,2.731575293868449,100054.61733908008,0.0,100054.61733908008,0,0.0
2003-06-12,43.961319,12.308944,0.007742976138682616,True,False,2.7316498702098055,100057.3489889503,0.0,100057.3489889503,0,0.0
2003-06-13,44.257309,11.91232,0.007806574254431165,True,False,2.7317244485872147,100060.08071339889,0.0,100060.08071339889,0,0.0
2003-06-16,43.838299,12.120207,0.008148230054340025,True,False,2.7317990290007317,100062.81251242789,0.0,100062.81251242789,0,0.0
2003-06-17,43.492191,12.194059,0.008352606575263755,True,False,2.7318736114504123,100065.54438603934,0.0,100065.54438603934,0,0.0
2003-06-18,42.936596,12.453918,0.008305581918301792,True,False,2.731948195936312,100068.27633423528,0.0,100068.27633423528,0,0.0
2003-06-19,42.854649,12.336295,0.008315973716850753,True,False,2.7320227824584875,100071.00835701774,0.0,100071.00835701774,0,0.0
2003-06-20,42.695221,12.158501,0.008073622821262281,True,False,2.7320973710169927,100073.74045438875,0.0,100073.74045438875,0,0.0
2003-06-23,42.95031,11.832997,0.008183441868390281,True,False,2.7321719616118836,100076.47262635037,0.0,100076.47262635037,0,0.0
2003-06-24,43.346512,11.734528,0.007328000251255727,True,False,2.7322465542432166,100079.20487290461,0.0,100079.20487290461,0,0.0
