date,basket,side,kind,qty,price,value,fee,pnl,reason
2002-06-11,1,BUY,LOC,97.93642532791124,14.430199,1413.2421068303995,1.4132421068303995,,first_slice
2002-06-12,1,SELL,LOC,97.93642532791124,15.760303,1543.5077379047555,1.5435077379047555,128.7221233364512,lot_tp
2002-06-13,1,BUY,LOC,128.06450331595306,15.113208,1935.4654760306883,1.9354654760306882,,dip_slice
2002-06-17,1,SELL,LOC,128.06450331595306,17.292632,2214.572328105556,2.214572328105556,276.89227974676237,lot_tp
2002-06-18,1,BUY,LOC,104.4274760592844,16.681205,1741.976135777515,1.7419761357775152,,dip_slice
2002-06-19,1,BUY,LOC,108.2624490808115,13.329668,1443.1025031141226,1.4431025031141227,,dip_slice
2002-06-20,1,BUY,LOC,120.41100221839825,11.560233,1391.9792414082008,1.3919792414082008,,dip_slice
2002-11-12,1,SELL,MOC,333.1009273584942,2.643423,880.5266527007727,0.8805266527007728,-3697.411754251767,time_hard
2002-11-13,2,BUY,LOC,305.2894810329825,2.604314,795.0696695069308,0.7950696695069308,,first_slice
2002-11-14,2,SELL,LOC,305.2894810329825,3.245355,990.7727437177949,0.9907727437177949,194.7123014671463,lot_tp
2003-01-16,2,BUY,LOC,603.4808852176695,2.345461,1415.4408805235203,1.4154408805235204,,dip_slice
2003-02-06,2,BUY,LOC,1085.3285949832828,1.463985,1588.9047831266014,1.5889047831266014,,dip_slice
2003-02-07,2,BUY,LOC,1180.5193065840956,1.420229,1676.6077542706234,1.6766077542706235,,dip_slice
2003-02-10,2,SELL,LOC,1180.5193065840956,1.491241,1760.4387912697734,1.7604387912697734,82.07059820788027,lot_tp
2003-02-13,2,BUY,LOC,1244.3356936294117,1.441426,1793.6178215254686,1.7936178215254686,,dip_slice
2003-02-14,2,SELL,LOC,1244.3356936294117,1.70924,2126.8683409791356,2.1268683409791356,331.1236511126881,lot_tp
2003-02-14,2,SELL,LOC,1085.3285949832828,1.70924,1855.0870476892262,1.8550870476892263,264.32717751493556,lot_tp
2003-02-18,2,SELL,MOC,603.4808852176695,1.902568,1148.163420826811,1.148163420826811,-268.42562311753613,time_soft
2003-02-19,3,BUY,LOC,926.0307564733263,1.821564,1686.824288884578,1.686824288884578,,first_slice
2003-02-20,3,SELL,LOC,926.0307564733263,1.942721,1799.0193972466168,1.7990193972466169,110.39608896479217,lot_tp
2003-02-21,3,BUY,LOC,905.2130445599148,1.901677,1721.422826939565,1.721422826939565,,dip_slice
2003-02-24,3,BUY,LOC,966.9418111073629,1.836941,1776.2150574373702,1.7762150574373703,,dip_slice
2003-02-25,3,BUY,LOC,1082.0480770984584,1.791082,1938.0368340256612,1.9380368340256613,,dip_slice
