date,usd,fx,krw_pre,krw_after
2023-02-07,702226.5377211234,1300.4767123287672,912316942.1434363,566518265.5510193
2023-02-08,699346.9435775251,1300.5150684931507,908602635.5916091,564170369.572835
2023-02-09,699978.4477563327,1300.5534246575342,909449917.498465,564714533.4931003
2023-02-10,695747.8173207791,1300.5917808219178,903979912.8193752,561263417.3749661
2023-02-13,701379.5205157798,1300.7068493150684,911377768.5356578,565891453.3438534
2023-02-14,708751.9317778575,1300.7452054794521,920984692.4419061,570427132.2399954
2023-02-15,709708.7121294051,1300.7835616438356,922255171.1222252,571116024.7450413
2023-02-16,705086.9821445403,1300.8219178082193,916276324.0108598,567344442.0738358
2023-02-17,699712.399387534,1300.8602739726027,909318744.8244703,562958519.452321
2023-02-21,684172.3119988131,1301.013698630137,889228321.8120958,550315114.7424047
2023-02-22,681699.1099988554,1301.0520547945205,886039987.8277789,548300616.0929966
2023-02-23,699411.5441806882,1301.0904109589042,909088564.8825709,562123454.9222251
2023-02-24,692483.342906512,1301.1287671232876,900109888.3210418,556467527.2265176
2023-02-27,694992.0457498058,1301.2438356164384,903450664.6697229,558975195.320792
2023-02-28,696797.3272474043,1301.282191780822,905824129.0984225,560782690.3902683
2023-03-01,697182.1327684429,1301.3205479452056,906351083.9478893,561387153.3992778
2023-03-02,700353.432887937,1301.358904109589,910500675.2371972,564152062.7064329
2023-03-03,706055.4869618089,1301.3972602739725,917940735.5979058,567970740.5256143
2023-03-06,703481.3819045674,1301.5123287671233,914675016.5903373,565906505.1409168
2023-03-07,698437.3189105303,1301.5506849315068,908143427.3823438,561790353.529528
2023-03-08,715333.7099230892,1301.5890410958905,930140377.1851745,573994362.8731828
2023-03-09,707915.7999222588,1301.627397260274,920522078.0541805,567937165.0690175
2023-03-10,696674.760882026,1301.6657534246576,905931745.769676,558755585.743732
2023-03-13,696197.4278529251,1301.7808219178082,905391068.7786664,558406998.4573054
2023-03-14,718025.6227290242,1301.8191780821917,933805720.3027494,574685207.166801
2023-03-15,712070.0587609732,1301.8575342465754,926087683.2261486,569823744.2768477
2023-03-16,739580.6543563163,1301.8958904109588,961895119.4145216,586790344.8716896
2023-03-17,739442.6359414757,1301.9342465753425,961743947.1629876,586681046.2588487
2023-03-20,739970.6955265503,1302.0493150684931,962515821.4596417,587149479.0633867
2023-03-21,740149.5464129761,1302.0876712328768,962776822.4305117,587295069.2557126
2023-03-22,739873.8554002194,1302.1260273972603,962446557.549833,587074622.7615811
2023-03-23,746578.4078290361,1302.164383561644,971196615.5955349,590739418.2032275
2023-03-24,746609.3190361318,1302.2027397260274,971265435.3185163,590769451.1330307
2023-03-27,743943.8181588652,1302.317808219178,967883399.3035566,588631906.7727914
2023-03-28,740914.6060522367,1302.3561643835617,963970733.7402086,586160877.7480596
2023-03-29,754243.3474166263,1302.3945205479451,981341061.7733809,595483979.6307719
2023-03-30,757389.9683830746,1302.4328767123288,985464131.1830448,596687287.2018203
2023-03-31,757508.2654828982,1302.4712328767123,985647077.38043,596787371.0410563
2023-04-03,757626.5810596022,1302.5863013698631,985888117.9239981,596923960.3822458
2023-04-04,757666.9070325505,1302.6246575342466,985969625.6726354,596961610.1759208
2023-04-05,754202.3607237549,1302.66301369863,981490030.128899,594134100.4400635
2023-04-06,752171.1137735585,1302.7013698630137,978875464.8193841,592478715.0950956
2023-04-10,758233.9516368215,1302.854794520548,986881857.4008934,597494617.6414162
2023-04-11,757007.1855816714,1302.8931506849315,985314162.9506859,596496904.5338709
2023-04-12,750540.6223411863,1302.9315068493152,976926097.920704,591214628.7980117
2023-04-13,754652.6436958439,1302.9698630136986,982307344.4348644,594933852.453551
2023-04-14,753997.5865621672,1303.0082191780823,981483568.9619795,594404267.1894639
2023-04-17,754079.9543799792,1303.123287671233,981677471.846765,594608408.7838833
2023-04-18,755836.7201380224,1303.1616438356164,983993429.257129,596212579.129399
2023-04-19,752991.6844660856,1303.2,980318444.7514515,593891980.319009
2023-04-20,752407.6732178217,1303.2383561643835,979586952.2576052,593420919.0892662
2023-04-21,748550.9029109511,1303.2767123287672,974594365.3911235,591145824.4515313
2023-04-24,745788.3083031089,1303.3917808219178,971083268.0073473,588929077.3471583
2023-04-25,725964.2115721095,1303.4301369863015,945298333.4031839,572719376.6307939
