date,usd,fx,krw_pre,krw_after
2003-01-27,99264.19162622247,1217.054794520548,120689271.07182868,120548800.45725845
2003-01-28,99297.26537224944,1216.8931506849315,120713448.66456981,120572447.48566633
2003-01-29,99369.12940478185,1216.731506849315,120784765.78919563,120643178.45312746
2003-01-30,99248.13809002502,1216.5698630136985,120621672.08845793,120479773.13652249
2003-01-31,99236.26911103365,1216.4082191780822,120591222.1650643,120448856.29056129
2003-02-03,99238.95881052203,1215.9232876712329,120546414.64731272,120403599.11607315
2003-02-04,99207.69701705479,1215.7616438356165,120492420.38621412,120349166.32408178
2003-02-05,99224.2237649539,1215.6,120496469.93873923,120352708.26180431
2003-02-06,99191.80482568697,1215.4383561643835,120441083.11919215,120296893.10140373
2003-02-07,99126.16445506501,1215.2767123287672,120345373.87084126,120200812.84879555
2003-02-10,99322.36115008351,1214.7917808219179,120535452.52442321,120390175.6991591
2003-02-11,99328.01849970156,1214.6301369863013,120526278.43843196,120380523.3784196
2003-02-12,99327.57543762139,1214.468493150685,120509701.16887018,120363476.91793163
2003-02-13,99218.0785619631,1214.3068493150686,120360831.54213025,120214308.12925768
2003-02-14,100149.476983796,1214.145205479452,121474532.7783723,121326143.48411514
2003-02-18,100152.21122348508,1213.4986301369863,121413157.96692234,121264333.80873758
2003-02-19,100153.16180772426,1213.33698630137,121398137.37895867,121248830.6978772
2003-02-20,100271.15318716981,1213.1753424657534,121524965.64163911,121375001.15442048
2003-02-21,100236.81480193659,1213.013698630137,121467162.29950169,121316776.402721
2003-02-24,100121.72946180821,1212.5287671232877,121279197.9885891,121128561.5608955
2003-02-25,99994.56080140924,1212.3671232876713,121109009.01420447,120958110.93545002
2003-02-26,99455.65032165231,1212.2054794520548,120440244.03833611,120289715.9956527
2003-02-27,100282.08604142258,1212.0438356164384,121424859.34991361,121272622.177278
2003-02-28,100847.72961411586,1211.8821917808218,122093474.12674768,121939890.75230372
2003-03-03,100744.33181673117,1211.3972602739725,121919488.06285729,121765625.7551427
2003-03-04,100643.35447497686,1211.2356164383561,121781034.46345913,121626859.0512084
2003-03-05,100812.54066703378,1211.0739726027398,121969474.63916072,121814570.4465265
2003-03-06,100773.88693985305,1210.9123287671232,121906435.67757468,121751121.38581413
2003-03-07,100569.41416301625,1210.7506849315068,121642844.23679553,121487385.46018553
2003-03-10,100224.49193274866,1210.2657534246575,121177093.14744414,121021759.18946174
2003-03-11,100124.47608842462,1210.1041095890412,121039999.98506726,120884371.4069941
2003-03-12,100763.01456823543,1209.9424657534246,121795654.64879024,121638580.06735066
2003-03-13,102339.7461893867,1209.7808219178082,123684977.28257357,123384110.37572938
2003-03-14,102340.88743849611,1209.6191780821919,123669830.31723855,123368471.89551546
2003-03-17,102630.22149508094,1209.1342465753426,123969745.79751772,123591857.03836904
2003-03-18,102633.02346303288,1208.972602739726,123956556.94620404,123578164.88582239
2003-03-19,102634.08175887795,1208.8109589041096,123941261.52566639,123562377.64435673
2003-03-20,102656.66515607618,1208.6493150684933,123951956.07203512,123572110.73471582
2003-03-21,102778.71304402448,1208.4876712328767,124082724.8540312,123666214.62784667
2003-03-24,102775.46724856421,1208.0027397260274,124029016.99589229,123612086.6804426
2003-03-25,103178.33090845619,1207.841095890411,124498529.74686635,124023259.25652403
2003-03-26,103138.77165031152,1207.6794520547944,124434141.09116162,123958447.66630785
2003-03-27,103013.68633965337,1207.517808219178,124266594.15128484,123790615.4125681
2003-03-28,102822.71004747353,1207.3561643835617,124019613.20123953,123543463.52414832
2003-03-31,102347.58547249388,1206.8712328767124,123396959.70144196,122921150.54735394
2003-04-01,102442.41801159324,1206.7095890410958,123494753.38576007,123033694.98442198
