date,usd,fx,krw_pre,krw_after
2019-09-06,185466.46851784005,1168.5628415300546,216512710.7490026,191054130.4113952
2019-09-09,185537.24977524066,1168.6775956284152,216616610.35648054,191144065.87800142
2019-09-10,185599.41875439588,1168.7158469945355,216696285.60563165,191212620.80099407
2019-09-11,185768.04839317506,1168.7540983606557,216900267.63634765,191390840.25114477
2019-09-12,185790.9656900808,1168.792349726776,216934125.22169468,191418940.3018859
2019-09-13,185791.0922869659,1168.8306010928961,216941372.70277733,191423559.62795883
2019-09-16,185777.6320282393,1168.9453551912568,216946953.1047361,191426707.64086846
2019-09-17,185799.51783181922,1168.983606557377,216979610.8408209,191453746.43834877
2019-09-18,185812.7134444831,1169.0218579234972,217002121.37530077,191471830.31410387
2019-09-19,185808.830490696,1169.0601092896175,217004686.99343565,191472312.27725002
2019-09-20,185764.0385517557,1169.0983606557377,216959473.46618068,191430828.27685618
2019-09-23,186398.61751597744,1169.2131147540983,217721986.18552834,192102008.79280904
2019-09-24,185466.88397832905,1169.2513661202186,216640766.6950263,191146514.92341354
2019-09-25,186946.47602772398,1169.2896174863388,218376197.24762878,192676025.38803715
2019-09-26,186990.30696002563,1169.327868852459,218434542.5910429,192725798.73265642
2019-09-27,186268.89949016977,1169.3661202185792,217598941.3728315,191986964.65271246
2019-09-30,186978.01715905446,1169.48087431694,218448766.2189998,192735161.3228698
2019-10-01,186400.5872013454,1169.51912568306,217781270.50002646,192144853.28899938
2019-10-02,184371.90604861372,1169.5573770491803,215418104.73503956,190058702.42621118
2019-10-03,187573.27263816042,1169.5956284153006,219165713.9711726,193363678.75693616
2019-10-04,189508.11011210427,1169.6338797814208,221433672.40805718,195362834.72187626
2019-10-07,189436.3868039728,1169.7486338797814,221371583.08798108,195306476.13508993
2019-10-08,187091.14404667716,1169.7868852459017,218638128.5229319,192893493.55957815
2019-10-09,189305.6380699635,1169.8251366120219,221233260.65596506,195052547.82400885
2019-10-10,189882.61858621656,1169.863387978142,221914808.68874392,195663269.78410935
2019-10-11,191091.30863173289,1169.9016393442623,223334700.53217256,196709548.68772918
2019-10-14,191102.6939694618,1170.016393442623,223369914.86045858,196738784.18954262
2019-10-15,191171.15630635442,1170.0546448087432,223457242.14756072,196790754.0943114
2019-10-16,191160.88062521393,1170.0928961748634,223452535.91018376,196784960.04638416
2019-10-17,191385.20802057142,1170.1311475409836,223722071.01246867,197016573.05710477
2019-10-18,190748.23251113459,1170.1693989071039,222984759.82032654,196364654.6754778
2019-10-21,192925.88057499973,1170.2841530054645,225552548.19335362,198308479.6415783
2019-10-22,192584.1916522586,1170.3224043715848,225160433.78464472,197960850.68032014
2019-10-23,191717.01175914766,1170.360655737705,224153893.70480457,197071390.66919956
2019-10-24,194186.88739470273,1170.3989071038252,227049071.70894474,199238273.26497474
2019-10-25,194876.36265025468,1170.4371584699454,227862673.47984287,199729431.56838256
2019-10-28,194888.17896303762,1170.551912568306,227898831.79034767,199759451.50186422
2019-10-29,194878.52531930213,1170.5901639344263,227894989.91091025,199754380.2757963
2019-10-30,194890.21637779858,1170.6284153005465,227916109.04687613,199772256.73950464
2019-10-31,194558.28764335078,1170.6666666666667,227535366.7011149,199434691.29175916
2019-11-01,195783.6675049669,1170.704918032787,228975926.49206865,200482791.7794292
2019-11-04,195795.53883210768,1170.8196721311476,229012256.32382587,200512952.52283978
2019-11-05,195807.41087906543,1170.8579234972678,229033624.88235655,200529915.4068169
2019-11-06,195794.47773267629,1170.896174863388,229025979.057508,200521510.03587392
2019-11-07,196261.99222095558,1170.9344262295083,229580342.90899587,200998189.19931298
2019-11-08,196612.80871472164,1170.9726775956285,229998228.84143335,201346695.54875654
2019-11-11,196304.404998755,1171.0874316939892,229659961.51869,201046613.25423032
2019-11-12,196483.96534158027,1171.1256830601094,229877540.58043665,201224005.73655733
2019-11-13,196484.83802929692,1171.1639344262296,229886069.89160028,201229804.5535108
2019-11-14,196351.3080757754,1171.2021857923498,229737343.85767758,201096895.84360924
2019-11-15,196796.9783930134,1171.24043715847,230266312.69180724,201369405.6813145
2019-11-18,196808.91116217946,1171.3551912568305,230302836.93848482,201399724.6560436
2019-11-19,196820.84465488803,1171.3934426229507,230324322.4777685,201416778.61657837
2019-11-20,196808.2257623243,1171.431693989071,230317076.21952355,201408713.57446417
2019-11-21,196003.65631215327,1171.4699453551912,229383009.539876,200583404.8119991
2019-11-22,195989.1684108564,1171.5081967213114,229373543.71819362,200573605.07490686
2019-11-25,199259.3880691009,1171.622950819672,233223648.5794627,203347701.3476011
2019-11-26,199271.47014628226,1171.6612021857923,233245404.86805525,203364969.3469786
2019-11-27,199283.55295605937,1171.6994535519125,233267162.93756086,203382238.5766727
2019-11-29,199271.0893745761,1171.775956284153,233267803.5081707,203381105.63736635
2019-12-02,198239.59055443024,1171.8907103825136,232083051.54922068,202334715.61014965
2019-12-03,196167.20028746114,1171.9289617486338,229664359.00301766,200200265.65357152
2019-12-04,199234.96209370595,1171.967213114754,233263579.70028397,203153770.9483053
2019-12-05,199698.31736580445,1172.0054644808743,233813705.49486384,203650533.21373993
2019-12-06,201299.52546000964,1172.0437158469945,235696147.6707157,205047382.3262378
2019-12-09,201046.063178335,1172.1584699453551,235422423.3802741,204804398.32154262
2019-12-10,201469.5352233853,1172.1967213114754,235926002.63036868,205239941.162061
2019-12-11,203682.60886995564,1172.2349726775956,238525352.09148237,206891088.376393
2019-12-12,203694.9591487792,1172.2732240437158,238547598.88390848,206908743.75925365
2019-12-13,203707.31017646092,1172.311475409836,238569847.49723879,206926400.39991897
2019-12-16,203719.66195304622,1172.4262295081967,238607667.4728216,206957788.88955152
2019-12-17,203732.0144785805,1172.464480874317,238629920.67243528,206975448.75041386
2019-12-18,203737.62529140542,1172.5027322404371,238644278.03631493,206986206.46102688
2019-12-19,203898.3973005321,1172.5409836065573,238840386.9396269,207153711.33187178
2019-12-20,204092.81935838758,1172.5792349726776,239075926.0606144,207279183.446655
2019-12-23,204105.19451029153,1172.6939890710382,239113820.9194745,207310632.3569983
2019-12-24,204117.57041256185,1172.7322404371585,239136119.54297015,207328327.29217482
2019-12-26,204129.94706524402,1172.808743169399,239166220.44038442,207352902.16416103
2019-12-27,204128.9601542091,1172.8469945355191,239172864.54997495,207356913.38645416
2019-12-30,203848.71166439072,1172.9617486338798,238867873.4172101,207086359.68933147
2019-12-31,204106.30330437826,1173.0,239177516.25977594,207360014.29738516
2020-01-02,206187.82339136742,1173.0765027322404,241632458.31160656,209524576.37871382
2020-01-03,206164.88861111284,1173.1147540983607,241613459.14759398,209507620.5049351
2020-01-06,205373.41701218951,1173.2295081967213,240709443.594297,208710277.95654878
2020-01-07,207832.09478299005,1173.2677595628415,243599097.11417672,210943825.2429209
2020-01-08,207874.61083610237,1173.3060109289618,243656873.53997764,210985333.13214198
2020-01-09,208163.1395649735,1173.344262295082,244003022.40748456,211128473.7084506
2020-01-10,208139.28957509194,1173.3825136612022,243983019.77350476,211110631.83645347
2020-01-13,209099.7238254298,1173.4972677595629,245132821.7766444,211882573.36053488
2020-01-14,209101.18420445334,1173.535519125683,245142524.23093733,211890896.51108634
2020-01-15,209077.81379147692,1173.5737704918033,245123115.14230445,211873576.48452038
2020-01-16,210289.1330798799,1173.6120218579235,246551303.34528252,212826502.09601703
2020-01-17,210290.6017658887,1173.6502732240438,246561061.15782607,212834872.69029725
2020-01-21,210292.070462155,1173.8032786885246,246594926.863812,212864501.55644014
2020-01-22,210293.53916867886,1173.8415300546449,246604685.09327513,212872872.45897964
2020-01-23,210295.00788546036,1173.879781420765,246614443.4470153,212881243.45284796
2020-01-24,210271.55366359235,1173.9180327868853,246594973.65415218,212863868.7209977
2020-01-27,207379.12890087158,1174.032786885246,243226669.9753496,209893533.63860592
2020-01-28,210539.3397318765,1174.0710382513662,246941199.99176964,212832750.9502203
2020-01-29,209486.7922726557,1174.1092896174864,245714674.18530846,211751021.80786264
2020-01-30,209332.46353260695,1174.1475409836066,245541655.64920178,211598268.7268065
2020-01-31,204834.14222641182,1174.1857923497269,240273066.52387214,206952306.66569796
2020-02-03,207074.60340330022,1174.3005464480875,242924895.0369795,209665255.72972998
2020-02-04,210960.2845667807,1174.3387978142077,247491355.60908735,213225019.3944302
2020-02-05,212525.575279117,1174.377049180328,249335822.14949164,214616351.29602486
2020-02-06,212531.52694939676,1174.4153005464482,249350926.1716997,214638036.57112366
2020-02-07,211985.83470385033,1174.4535519125684,248718797.72536227,214080427.13876688
2020-02-10,213193.40506448504,1174.568306010929,250160056.58271134,215342181.64619017
2020-02-11,214680.25738423836,1174.6065573770493,251912925.13778132,216405999.59924215
2020-02-12,214889.97046358566,1174.6448087431695,252167221.03498894,216625807.9318997
2020-02-13,214900.8536224328,1174.6830601092897,252188204.14914876,216640044.87965366
2020-02-14,214876.47042202155,1174.72131147541,252167801.33802631,216621819.3132638
2020-02-18,214692.1747442696,1174.8743169398906,251984337.81719622,216459831.33695924
2020-02-19,216479.0843663516,1174.9125683060108,254089907.09031346,217871731.4268124
2020-02-20,216461.99534713672,1174.950819672131,254078120.7402431,217861118.04575685
2020-02-21,214787.36813295019,1174.9890710382513,252120689.46382225,216134893.4365793
2020-02-24,209893.38420053152,1175.103825136612,246400118.52638674,211090429.80936795
2020-02-25,205753.26820933842,1175.1420765027322,241547775.07566988,206811571.180848
2020-02-26,206215.0750392892,1175.1803278688524,242097801.6944774,207563017.57467476
2020-02-27,199075.57936126066,1175.2185792349726,233723595.9413784,200178679.05767536
2020-02-28,203295.05511628062,1175.2568306010928,238685216.93589857,204869113.0426327
2020-03-02,208839.17869124308,1175.3715846994535,245218417.98767108,210288835.65900412
2020-03-03,204794.51080111787,1175.4098360655737,240477005.36250883,206107804.5791845
2020-03-04,212044.71196585518,1175.448087431694,248998552.57769123,213302314.75150743
2020-03-05,208863.40637641234,1175.4863387978141,245270810.0601888,210015108.56716767
2020-03-06,206134.36038292182,1175.5245901639344,242073935.57226667,207196024.97853544
2020-03-09,191961.04407999167,1175.639344262295,225451504.4816253,192538676.976448
2020-03-10,201903.08312496034,1175.6775956284152,237135795.52279466,205550307.71389586
2020-03-11,200064.8853172093,1175.7158469945355,234984471.62296438,203653123.84278667
2020-03-12,196649.88405424467,1175.7540983606557,230980926.19273323,200122709.60711935
2020-03-13,198785.79674290304,1175.792349726776,233497321.72292435,202341376.44452018
2020-03-16,195330.51213308203,1175.9071038251366,229461075.73535785,198782134.05147615
2020-03-17,195877.92485179903,1175.9453551912568,230111624.28968546,199355553.91310164
2020-03-18,194470.20802083178,1175.983606557377,228465311.28501612,197903679.31643584
2020-03-19,194776.990295017,1176.0218579234972,228833164.84265023,198227826.97215295
2020-03-20,194444.39554748457,1176.0601092896175,228449847.23109725,197889618.6657875
2020-03-23,194777.59376907177,1176.1748633879781,228863646.0962808,198254278.04278663
2020-03-24,195981.9096222503,1176.2131147540983,230286206.14609715,199508423.80863753
2020-03-25,195817.06471840516,1176.2513661202186,230099989.89478058,199344011.8858989
2020-03-26,196633.4483236808,1176.2896174863388,231066816.89678547,200196307.1993045
2020-03-27,195956.6450209973,1176.327868852459,230278983.6413862,199501413.70613432
2020-03-30,196358.59733761358,1176.4426229508197,230773849.44136462,199937551.0200924
2020-03-31,196120.0644439277,1176.48087431694,230501003.88420248,199696752.70804572
2020-04-01,195559.12787385102,1176.51912568306,229849204.94054443,199121810.04851556
2020-04-02,195826.81155032065,1176.5573770491803,230171308.44510433,199405611.49272218
2020-04-03,195658.1534277073,1176.5956284153006,229980547.43941116,199237191.99535275
