Date,Open,High,Low,Close,Volume
1999-05-20,46.338345,46.338345,44.896649,44.969063,5997200.000000
1999-05-21,45.107331,45.238993,44.317361,44.554352,10958600.000000
1999-05-24,44.633327,44.712324,43.132383,43.422039,9569800.000000
1999-05-25,43.369374,44.001350,41.815765,42.000092,17771200.000000
1999-05-26,42.553084,43.343054,41.236466,43.171894,26772000.000000
1999-05-27,43.000720,43.757775,42.447740,43.132381,23334800.000000
1999-05-28,43.395703,44.080344,42.842724,43.843353,12969800.000000
1999-06-01,43.764360,43.975019,42.632069,42.869061,6960200.000000
1999-06-02,42.842740,43.817037,41.769697,43.593212,11996600.000000
1999-06-03,43.922372,43.922372,42.711084,42.974407,11147800.000000
1999-06-04,43.290386,44.442427,43.290386,44.291016,12987200.000000
1999-06-07,44.600427,45.495727,44.501681,45.212654,11491800.000000
1999-06-08,45.317977,45.528636,43.849949,44.080357,8134800.000000
1999-06-09,44.238342,44.942732,44.212010,44.817654,8384400.000000
1999-06-10,44.343686,44.607010,43.770958,44.304188,9392400.000000
1999-06-11,44.607010,44.653092,43.237728,43.632713,16567600.000000
1999-06-14,43.790691,43.790691,42.711064,42.809811,14136800.000000
1999-06-15,42.915142,43.705112,42.790063,43.448372,9147800.000000
1999-06-16,44.527991,45.680031,44.475326,45.680031,15060200.000000
1999-06-17,45.080969,46.397587,45.080969,46.186928,16278200.000000
1999-06-18,45.765622,46.529260,45.686625,46.397598,5392800.000000
1999-06-21,46.713586,47.812961,46.634588,47.786629,10565200.000000
1999-06-22,47.503548,48.109192,46.344925,46.344925,10862800.000000
1999-06-23,46.351491,47.187543,46.055252,47.075630,9607000.000000
1999-06-24,47.055911,47.082243,45.923620,46.140862,14988800.000000
1999-06-25,46.450268,46.818921,45.660298,46.081615,8635600.000000
1999-06-28,46.476589,47.240227,46.094770,47.174397,7666200.000000
1999-06-29,47.134920,48.003888,46.897928,47.819561,9000400.000000
1999-06-30,47.865623,50.505440,47.299477,48.556847,19467600.000000
1999-07-01,48.714841,49.162491,47.872206,48.886002,6822600.000000
1999-07-02,48.872842,49.557483,48.872842,49.504818,3302000.000000
1999-07-06,49.768124,50.268438,48.925489,49.188812,8794800.000000
1999-07-07,49.162497,49.478485,48.820176,49.267826,10520000.000000
1999-07-08,49.267831,50.130216,49.030840,49.926140,11225000.000000
1999-07-09,50.110457,50.479110,49.741804,50.426445,4206800.000000
1999-07-12,50.610786,50.874109,49.873480,50.163136,7816200.000000
1999-07-13,49.926140,50.110466,49.531155,49.926140,6230000.000000
1999-07-14,50.426434,50.874083,49.715460,50.775337,6909400.000000
1999-07-15,50.953081,51.242737,50.670008,51.242737,6539800.000000
1999-07-16,51.269082,52.006388,51.249333,51.716732,4913800.000000
1999-07-19,51.927404,51.927404,50.986022,51.190098,6833000.000000
1999-07-20,50.564709,50.637123,49.083514,49.215176,14837400.000000
1999-07-21,49.320471,49.880034,48.925486,49.452133,10980400.000000
1999-07-22,49.452140,49.452140,48.056526,48.194771,15148400.000000
1999-07-23,48.556849,48.760924,47.766878,48.267193,12115000.000000
1999-07-26,47.608869,48.135516,47.003225,47.082222,10720000.000000
1999-07-27,48.030201,48.767507,47.622050,48.030201,13732800.000000
1999-07-28,48.609507,49.241483,47.984114,48.971577,10161800.000000
1999-07-29,48.056535,48.451520,47.450891,47.924873,13033800.000000
1999-07-30,48.135547,48.662194,47.615483,47.687897,10947400.000000
1999-08-02,47.766872,48.714837,47.371887,47.556213,9642400.000000
1999-08-03,48.207942,48.214525,46.555587,47.246811,13005000.000000
1999-08-04,47.246827,47.602314,46.351527,46.391026,13227600.000000
1999-08-05,46.397585,47.128307,45.291627,47.128307,18695200.000000
1999-08-06,46.792586,47.661553,46.292271,46.621426,12392200.000000
1999-08-09,46.792595,46.924256,45.930210,46.022373,7983400.000000
1999-08-10,45.897288,46.233025,44.607002,45.607632,16767200.000000
1999-08-11,46.423907,47.187544,45.726100,47.108547,13101400.000000
1999-08-12,47.292890,47.608878,46.450255,46.555584,12715000.000000
1999-08-13,47.529893,48.635852,47.450896,48.583187,14342600.000000
1999-08-16,48.556842,49.136154,48.240854,48.971577,11470600.000000
1999-08-17,49.399502,49.452167,48.319875,49.215176,11408400.000000
1999-08-18,48.978185,49.583830,48.477871,48.662197,7035200.000000
1999-08-19,48.214525,48.556845,47.773458,48.082863,10157800.000000
1999-08-20,48.135508,48.846481,47.872185,48.846481,6920800.000000
1999-08-23,49.294142,50.400101,49.182230,50.400101,9652000.000000
1999-08-24,50.031455,51.295407,49.932708,50.742428,13891400.000000
1999-08-25,51.058407,52.032703,50.505427,51.822044,11352000.000000
1999-08-26,51.822067,52.006393,50.880685,50.959682,9753000.000000
1999-08-27,51.341483,51.348066,50.321105,50.452766,9635400.000000
1999-08-30,50.663438,50.821432,49.610144,49.741806,10141600.000000
1999-08-31,50.084130,50.610777,48.978171,50.294788,14590400.000000
1999-09-01,50.610771,51.084753,50.294783,50.656853,10752000.000000
1999-09-02,49.715469,50.742430,49.610139,50.479107,14583200.000000
1999-09-03,51.927392,52.816109,51.743066,52.796360,14195400.000000
1999-09-07,52.691034,53.217681,52.480375,52.559372,9009000.000000
1999-09-08,52.243389,52.770036,51.427086,51.848404,14303400.000000
1999-09-09,51.874724,52.717359,51.611400,52.585697,12677600.000000
1999-09-10,53.296675,53.711409,52.691031,53.191345,10251000.000000
1999-09-13,53.138686,53.244016,52.269719,52.552792,7240800.000000
1999-09-14,52.348718,53.211102,52.243388,52.842449,10022600.000000
1999-09-15,53.500731,53.500731,51.769380,51.822044,16096000.000000
1999-09-16,51.795723,52.269705,50.722680,51.795723,15371000.000000
1999-09-17,52.269708,53.454664,52.190711,53.349335,14506400.000000
1999-09-20,53.507326,53.717985,53.112341,53.474411,6187200.000000
1999-09-21,53.007022,53.112352,52.039309,52.190720,12265800.000000
1999-09-22,52.269701,53.020172,51.637724,52.743683,12441800.000000
1999-09-23,53.296665,53.401995,50.248697,50.558102,19766000.000000
1999-09-24,50.242105,50.821417,49.399470,50.623924,23570800.000000
1999-09-27,51.348073,51.716725,50.821426,50.979420,12608800.000000
1999-09-28,50.722684,51.400742,49.636475,51.216415,20622000.000000
1999-09-29,51.216422,51.585075,50.189461,50.189461,15557000.000000
1999-09-30,50.663434,51.242746,50.031458,50.716099,17604200.000000
1999-10-01,50.031461,50.735851,49.504814,50.735851,19607400.000000
1999-10-04,51.005769,52.059063,50.716113,51.874737,12434200.000000
1999-10-05,52.059044,52.875346,51.137412,52.243370,19526400.000000
1999-10-06,52.559366,53.369086,51.762812,53.290089,19098200.000000
1999-10-07,53.586303,53.843043,52.770001,53.164986,22013600.000000
1999-10-08,52.954346,53.875978,52.243373,53.724567,22523200.000000
1999-10-11,53.875977,54.507953,53.744315,54.481621,13016000.000000
1999-10-12,54.297301,54.731785,53.086013,53.244007,20182800.000000
1999-10-13,52.638375,53.270351,51.453419,51.664078,22570600.000000
1999-10-14,51.848385,52.348699,51.005750,51.986629,22130400.000000
1999-10-15,50.663425,51.400731,50.143361,50.452766,33703000.000000
1999-10-18,50.505445,50.689771,48.379107,49.814220,24714800.000000
1999-10-19,50.354036,50.610776,49.241494,50.084129,26657200.000000
1999-10-20,50.847759,52.026131,50.347444,51.611397,22486400.000000
1999-10-21,50.768766,52.454037,50.400114,52.454037,22454800.000000
1999-10-22,52.763422,53.296652,52.032699,52.217026,16589400.000000
1999-10-25,51.980047,52.816099,51.769388,52.243370,13855400.000000
1999-10-26,52.875338,53.164994,51.716715,51.822044,13542400.000000
1999-10-27,51.690412,51.927403,50.933356,51.743076,15225200.000000
1999-10-28,52.559368,53.717991,52.085386,53.533665,14103800.000000
1999-10-29,54.771279,55.824573,54.586953,55.403255,19000000.000000
1999-11-01,55.403250,56.061558,55.041180,55.113594,9681800.000000
1999-11-02,55.403259,56.087900,54.935860,55.146519,12834800.000000
1999-11-03,55.929903,56.561880,55.771909,56.245892,18752600.000000
1999-11-04,57.029268,57.141181,56.272213,56.877857,20048600.000000
1999-11-05,58.036515,58.326171,57.457203,57.457203,15134600.000000
1999-11-08,57.667853,58.819894,57.483527,58.615818,10890800.000000
1999-11-09,59.089789,59.195118,57.720507,58.220821,14629800.000000
1999-11-10,58.247146,59.484766,57.983822,58.984451,16561000.000000
1999-11-11,59.616433,60.116747,59.089786,60.037750,18501400.000000
1999-11-12,60.353719,60.880366,58.457791,60.827702,28646600.000000
1999-11-15,60.880400,61.091059,60.406418,60.709240,10909400.000000
1999-11-16,60.933021,62.539293,60.669698,62.249638,19126400.000000
1999-11-17,62.249671,62.519578,61.091048,61.407036,21683600.000000
1999-11-18,61.828312,63.289757,61.459660,63.289757,17738400.000000
1999-11-19,63.013303,63.961267,62.776312,63.855938,17939400.000000
1999-11-23,64.408927,64.461592,62.565663,63.171307,24047600.000000
1999-11-24,63.355605,65.508274,62.697297,65.251534,18617800.000000
1999-11-26,66.067832,66.383821,65.198865,65.462189,8045200.000000
1999-11-29,65.330525,65.883504,64.303564,64.382561,20485200.000000
1999-11-30,64.514267,64.619597,61.933697,61.933697,23702400.000000
1999-12-01,62.618325,63.592622,62.144343,63.276634,23205800.000000
1999-12-02,63.513634,65.409564,63.474136,65.284485,17229200.000000
1999-12-03,66.831502,67.568808,66.489181,66.673508,21444600.000000
1999-12-06,66.930233,67.832116,66.304840,67.279137,16018400.000000
1999-12-07,67.489795,67.753119,66.429919,67.279137,23397000.000000
1999-12-08,67.298866,67.825513,66.304820,66.462814,19563000.000000
1999-12-09,67.410800,67.779453,65.093554,66.778824,28445400.000000
1999-12-10,67.331848,67.568839,65.830904,67.331848,20428400.000000
1999-12-13,67.101422,68.536535,66.805183,68.246880,16209200.000000
1999-12-14,68.042769,68.437755,66.568158,67.015808,27760200.000000
1999-12-15,66.252169,68.306091,65.672857,68.306091,31797200.000000
1999-12-16,69.201393,70.149358,68.885405,69.991364,27219600.000000
1999-12-17,71.202675,71.518663,70.300792,70.597031,23892400.000000
1999-12-20,71.123684,71.834657,70.518040,71.518669,15392000.000000
1999-12-21,71.729318,75.363182,71.321167,75.363182,26003800.000000
1999-12-22,75.152530,75.257860,73.677919,75.126198,22313600.000000
1999-12-23,75.725268,76.469157,74.994545,76.021507,17543600.000000
1999-12-27,76.100500,76.126832,74.072908,75.573853,19281800.000000
1999-12-28,75.626508,76.258485,74.625879,75.099861,15346400.000000
1999-12-29,75.837176,77.943764,75.731846,77.943764,16512600.000000
1999-12-30,78.891696,78.997026,77.101097,77.101097,21887000.000000
1999-12-31,78.049083,78.523065,76.995789,76.995789,14464400.000000
2000-01-03,81.050964,81.050964,76.469135,79.839676,36345200.000000
2000-01-04,77.522486,78.786440,74.099279,74.362602,33786600.000000
2000-01-05,73.730597,75.521198,70.992032,72.466644,42496600.000000
2000-01-06,73.203976,74.151941,67.200197,67.489853,37134800.000000
2000-01-07,69.886041,75.837151,69.517388,75.837151,28138200.000000
2000-01-10,76.679811,79.155052,75.784511,77.943764,29675600.000000
2000-01-11,77.311783,78.259748,73.309266,74.151901,32546600.000000
2000-01-12,74.994552,75.198627,72.466645,72.519310,29050000.000000
2000-01-13,74.573225,77.101131,73.375103,76.890472,25165200.000000
2000-01-14,78.365080,78.891727,77.522445,78.681068,21898600.000000
2000-01-18,77.575103,79.576361,77.048456,79.102379,16752400.000000
2000-01-19,78.779811,80.892982,77.884511,80.892982,19006000.000000
2000-01-20,80.471634,81.630257,79.214265,80.102982,25958000.000000
2000-01-21,81.314274,81.366938,80.102986,81.103615,18698200.000000
2000-01-24,82.104252,82.262246,76.653457,77.206436,28340400.000000
2000-01-25,77.417110,79.306456,75.336854,78.365074,33276200.000000
2000-01-26,78.575702,78.628366,74.994503,75.205162,23095600.000000
2000-01-27,77.311787,77.943763,73.835916,76.311157,30739200.000000
2000-01-28,75.837186,76.232171,71.413350,72.466644,35313800.000000
2000-01-31,72.361305,75.837176,70.360047,75.573853,36014600.000000
2000-02-01,75.442180,77.943753,74.520548,77.601433,26417600.000000
2000-02-02,77.733096,79.813351,77.601434,78.259743,26169200.000000
2000-02-03,79.471006,81.419599,77.759404,81.314270,30579800.000000
2000-02-04,81.735587,82.782297,81.077278,81.867249,26640000.000000
2000-02-07,81.946264,83.104887,81.103629,82.999557,17761000.000000
2000-02-08,83.736869,86.686092,83.736869,86.475433,21999400.000000
2000-02-09,86.001453,86.113366,83.210224,83.420883,27258200.000000
2000-02-10,84.105501,86.159424,83.045624,86.159424,26341600.000000
2000-02-11,86.001483,86.001483,82.578277,84.158218,24876000.000000
2000-02-14,84.256932,84.263515,82.367586,84.052856,22814600.000000
2000-02-15,83.368201,84.790147,80.787631,84.658485,30572800.000000
2000-02-16,84.184530,85.685474,83.684215,84.263527,25310600.000000
2000-02-17,85.264152,87.002088,83.947535,86.054123,30080200.000000
2000-02-18,86.475426,86.791414,82.946892,82.946892,25271200.000000
2000-02-22,83.420871,84.210842,81.103625,83.210213,37226200.000000
2000-02-23,83.993635,88.476718,83.552568,87.844742,32170800.000000
2000-02-24,88.371349,89.997371,85.948773,89.740631,48868200.000000
2000-02-25,89.477306,90.583264,87.528712,87.686707,32617600.000000
2000-02-28,87.002072,89.055995,84.684826,87.634048,38216200.000000
2000-02-29,89.108629,90.240919,88.423988,89.951263,23978600.000000
2000-03-01,90.372641,91.478600,89.740664,90.688629,24468400.000000
2000-03-02,91.057313,91.162642,88.266082,88.588654,32739200.000000
2000-03-03,91.004589,93.637824,90.161954,93.585159,32017200.000000
2000-03-06,94.164447,95.402067,92.900495,94.322441,23268400.000000
2000-03-07,95.902361,95.955025,91.636523,92.900475,39471000.000000
2000-03-08,93.532498,94.375133,89.556313,93.743156,43512600.000000
2000-03-09,93.716787,97.324317,91.926188,96.903000,30101400.000000
