Date,Open,High,Low,Close,Volume
2010-11-10,0.348313,0.353017,0.340145,0.351779,91968000.000000
2010-11-11,0.335417,0.347076,0.331357,0.345863,121843200.000000
2010-11-12,0.340145,0.344179,0.320738,0.328263,218265600.000000
2010-11-15,0.333882,0.335268,0.324352,0.324748,119193600.000000
2010-11-16,0.317792,0.323361,0.304895,0.308633,181632000.000000
2010-11-17,0.309177,0.316183,0.306950,0.311554,111168000.000000
2010-11-18,0.321579,0.332496,0.321332,0.326035,138739200.000000
2010-11-19,0.324971,0.329228,0.321258,0.326802,93427200.000000
2010-11-22,0.322916,0.335417,0.321579,0.335417,147456000.000000
2010-11-23,0.325490,0.326431,0.313880,0.319574,185856000.000000
2010-11-24,0.328659,0.340838,0.328263,0.338238,129484800.000000
2010-11-26,0.332347,0.338684,0.330392,0.336110,59673600.000000
2010-11-29,0.330466,0.334180,0.319128,0.331431,176524800.000000
2010-11-30,0.320911,0.325069,0.315243,0.318832,200716800.000000
2010-12-01,0.333461,0.344179,0.332941,0.339105,206860800.000000
2010-12-02,0.340615,0.350888,0.339749,0.349403,132134400.000000
2010-12-03,0.345194,0.353462,0.345071,0.352324,175449600.000000
2010-12-06,0.352398,0.353759,0.348858,0.351705,99072000.000000
2010-12-07,0.364701,0.364726,0.351408,0.352027,164428800.000000
2010-12-08,0.355517,0.357794,0.348611,0.356903,93427200.000000
2010-12-09,0.362869,0.362943,0.353982,0.357274,99878400.000000
2010-12-10,0.359726,0.365443,0.356780,0.364775,88204800.000000
2010-12-13,0.369355,0.369355,0.360170,0.360493,80755200.000000
2010-12-14,0.363340,0.366929,0.359354,0.362002,76876800.000000
2010-12-15,0.361706,0.368438,0.355220,0.358314,95577600.000000
2010-12-16,0.358686,0.367696,0.356458,0.365790,86131200.000000
2010-12-17,0.366954,0.370072,0.364948,0.366904,61209600.000000
2010-12-20,0.368835,0.371805,0.359923,0.367894,126144000.000000
2010-12-21,0.372151,0.374132,0.369305,0.373958,33600000.000000
2010-12-22,0.374009,0.375890,0.372449,0.374355,43200000.000000
2010-12-23,0.372399,0.373909,0.369082,0.371508,36864000.000000
2010-12-27,0.368512,0.373785,0.360666,0.371657,64166400.000000
2010-12-28,0.374429,0.374751,0.367523,0.370048,63475200.000000
2010-12-29,0.373315,0.374330,0.371310,0.372251,45465600.000000
2010-12-30,0.372399,0.372498,0.367597,0.369454,28761600.000000
2010-12-31,0.368637,0.368637,0.360641,0.366062,48729600.000000
2011-01-03,0.375791,0.390148,0.375741,0.382598,133516800.000000
2011-01-04,0.387400,0.387499,0.374702,0.382004,131520000.000000
2011-01-05,0.378217,0.391658,0.377722,0.391485,122880000.000000
2011-01-06,0.392871,0.395940,0.390445,0.395024,104524800.000000
2011-01-07,0.397029,0.397697,0.382672,0.394108,152409600.000000
2011-01-10,0.391113,0.400544,0.388514,0.398540,86054400.000000
2011-01-11,0.403391,0.404257,0.396287,0.400371,109939200.000000
2011-01-12,0.405916,0.408738,0.401237,0.408491,134092800.000000
2011-01-13,0.409951,0.412278,0.405842,0.409778,131443200.000000
2011-01-14,0.409579,0.418788,0.406906,0.418665,61286400.000000
2011-01-18,0.407971,0.423294,0.407278,0.422006,138124800.000000
2011-01-19,0.424160,0.424160,0.403638,0.407872,149952000.000000
2011-01-20,0.402995,0.404010,0.389628,0.398713,189465600.000000
2011-01-21,0.404530,0.406956,0.389331,0.389603,104832000.000000
2011-01-24,0.391781,0.406039,0.389702,0.405693,86438400.000000
2011-01-25,0.400223,0.407649,0.397302,0.407104,95846400.000000
2011-01-26,0.409729,0.417253,0.405941,0.413417,99379200.000000
2011-01-27,0.418268,0.424902,0.415991,0.421387,111360000.000000
2011-01-28,0.421536,0.422328,0.384009,0.389603,254553600.000000
2011-01-31,0.391138,0.398342,0.382450,0.395371,159974400.000000
2011-02-01,0.404481,0.420075,0.402945,0.417327,203443200.000000
2011-02-02,0.415125,0.419729,0.412823,0.415446,92121600.000000
2011-02-03,0.413144,0.419308,0.403169,0.417055,131558400.000000
2011-02-04,0.418120,0.425274,0.414332,0.424581,135936000.000000
2011-02-07,0.427229,0.437378,0.425126,0.430744,103795200.000000
2011-02-08,0.430893,0.439929,0.428740,0.439929,133977600.000000
2011-02-09,0.437008,0.440869,0.432972,0.437255,130406400.000000
2011-02-10,0.429977,0.440275,0.427007,0.439384,142080000.000000
2011-02-11,0.435324,0.448666,0.433195,0.448394,94540800.000000
2011-02-14,0.448295,0.453295,0.447107,0.451216,59635200.000000
2011-02-15,0.448716,0.451042,0.443641,0.450053,93235200.000000
2011-02-16,0.453593,0.461984,0.452924,0.458370,141120000.000000
2011-02-17,0.451612,0.460424,0.450771,0.457974,86745600.000000
2011-02-18,0.458246,0.460077,0.449953,0.455375,128179200.000000
2011-02-22,0.437205,0.440622,0.413392,0.415273,241843200.000000
2011-02-23,0.415150,0.419605,0.395717,0.405025,194265600.000000
2011-02-24,0.407872,0.414877,0.396064,0.410792,320524800.000000
2011-02-25,0.418441,0.430175,0.417253,0.428393,108345600.000000
2011-02-28,0.433294,0.437552,0.423739,0.431511,104313600.000000
2011-03-01,0.437304,0.437304,0.407203,0.410767,122899200.000000
2011-03-02,0.409976,0.425026,0.409630,0.416560,114105600.000000
2011-03-03,0.428690,0.443691,0.428641,0.441413,132825600.000000
2011-03-04,0.441611,0.441611,0.426264,0.434878,109420800.000000
2011-03-07,0.440324,0.441066,0.405866,0.417551,137568000.000000
2011-03-08,0.415174,0.427947,0.408442,0.421907,128774400.000000
2011-03-09,0.418441,0.418986,0.407005,0.413392,97056000.000000
2011-03-10,0.398737,0.402253,0.389480,0.394480,174892800.000000
2011-03-11,0.387895,0.404431,0.387301,0.401064,102547200.000000
2011-03-14,0.394529,0.403490,0.388192,0.397154,78912000.000000
2011-03-15,0.361805,0.387450,0.358191,0.380915,187852800.000000
2011-03-16,0.371409,0.377202,0.345318,0.352942,216768000.000000
2011-03-17,0.369082,0.373785,0.361805,0.362151,116486400.000000
2011-03-18,0.374825,0.374973,0.359428,0.360171,118713600.000000
2011-03-21,0.375964,0.386162,0.374379,0.380271,95251200.000000
2011-03-22,0.382053,0.383192,0.376261,0.379231,64358400.000000
2011-03-23,0.374578,0.388341,0.366954,0.384974,104544000.000000
2011-03-24,0.393985,0.408342,0.387252,0.405916,130656000.000000
2011-03-25,0.409976,0.416858,0.407203,0.408886,148300800.000000
2011-03-28,0.414432,0.414481,0.401461,0.401956,88838400.000000
2011-03-29,0.399530,0.413590,0.395371,0.413491,67296000.000000
2011-03-30,0.419828,0.421165,0.414184,0.419580,67545600.000000
2011-03-31,0.417847,0.422402,0.415372,0.421362,56428800.000000
2011-04-01,0.427402,0.431511,0.418342,0.422006,75552000.000000
2011-04-04,0.425620,0.426660,0.412352,0.418194,62419200.000000
2011-04-05,0.415075,0.421808,0.411906,0.413441,53932800.000000
2011-04-06,0.423343,0.427452,0.410025,0.416560,66393600.000000
2011-04-07,0.416858,0.424432,0.407897,0.416461,71942400.000000
2011-04-08,0.422205,0.423689,0.404035,0.410224,50457600.000000
2011-04-11,0.414977,0.417798,0.402450,0.406510,56083200.000000
2011-04-12,0.400768,0.403788,0.393341,0.398490,66566400.000000
2011-04-13,0.407104,0.411362,0.398540,0.407996,70848000.000000
2011-04-14,0.399480,0.407649,0.394579,0.405768,67872000.000000
2011-04-15,0.401015,0.408442,0.395966,0.403144,149683200.000000
2011-04-18,0.391460,0.395569,0.375469,0.395371,125760000.000000
2011-04-19,0.397847,0.402501,0.392004,0.402501,107328000.000000
2011-04-20,0.423739,0.430917,0.422303,0.429284,131155200.000000
2011-04-21,0.442700,0.442849,0.436215,0.440176,64972800.000000
2011-04-25,0.441760,0.444087,0.438740,0.443443,45350400.000000
2011-04-26,0.447058,0.455474,0.444334,0.451067,44793600.000000
2011-04-27,0.452999,0.461563,0.447354,0.460424,62668800.000000
2011-04-28,0.455919,0.459929,0.452255,0.459731,66028800.000000
2011-04-29,0.456167,0.460870,0.454236,0.457503,52416000.000000
2011-05-02,0.459483,0.462405,0.450968,0.455028,53875200.000000
2011-05-03,0.453593,0.454880,0.439681,0.448196,52204800.000000
2011-05-04,0.448146,0.451959,0.434977,0.445572,81945600.000000
2011-05-05,0.439037,0.454434,0.434037,0.438889,95750400.000000
2011-05-06,0.452255,0.459385,0.439185,0.442700,76838400.000000
2011-05-09,0.444780,0.452948,0.440077,0.447503,41875200.000000
2011-05-10,0.451909,0.460920,0.449484,0.458989,55353600.000000
2011-05-11,0.457602,0.461960,0.439829,0.449087,64704000.000000
2011-05-12,0.444384,0.458889,0.437205,0.457008,60288000.000000
2011-05-13,0.453939,0.456019,0.440373,0.440819,74054400.000000
2011-05-16,0.435027,0.438492,0.414977,0.417897,79718400.000000
2011-05-17,0.411610,0.421561,0.409085,0.421313,89740800.000000
2011-05-18,0.419779,0.434037,0.418046,0.431561,42566400.000000
2011-05-19,0.436562,0.438196,0.427848,0.435275,52627200.000000
2011-05-20,0.433789,0.435472,0.424086,0.425670,43660800.000000
2011-05-23,0.408193,0.411659,0.401163,0.407203,77433600.000000
2011-05-24,0.410323,0.410323,0.399430,0.399530,67929600.000000
2011-05-25,0.397599,0.409579,0.397351,0.403985,53913600.000000
2011-05-26,0.400024,0.414926,0.400024,0.411560,47136000.000000
2011-05-27,0.413590,0.418937,0.412699,0.417699,35059200.000000
2011-05-31,0.429729,0.437799,0.422947,0.437799,55315200.000000
2011-06-01,0.434928,0.437701,0.408639,0.409827,92352000.000000
2011-06-02,0.411659,0.416114,0.405421,0.412204,46790400.000000
2011-06-03,0.397748,0.406808,0.392103,0.393489,81388800.000000
2011-06-06,0.391658,0.396658,0.383539,0.383984,53472000.000000
2011-06-07,0.386954,0.391410,0.381063,0.381757,55852800.000000
2011-06-08,0.379132,0.381113,0.370320,0.373538,93523200.000000
2011-06-09,0.373686,0.380519,0.370221,0.375172,44064000.000000
2011-06-10,0.370072,0.372597,0.357399,0.357943,55699200.000000
2011-06-13,0.359478,0.363686,0.354576,0.358190,58982400.000000
2011-06-14,0.366261,0.374627,0.366161,0.371508,58521600.000000
2011-06-15,0.361457,0.367894,0.348784,0.351210,89337600.000000
2011-06-16,0.351408,0.354725,0.337694,0.346309,85171200.000000
2011-06-17,0.356111,0.357448,0.340715,0.343735,89971200.000000
2011-06-20,0.340368,0.351804,0.340368,0.348289,47212800.000000
2011-06-21,0.352794,0.372202,0.348091,0.371508,74284800.000000
2011-06-22,0.366557,0.372993,0.362894,0.363141,62208000.000000
2011-06-23,0.351210,0.373686,0.347943,0.373191,115852800.000000
2011-06-24,0.367647,0.368785,0.351804,0.353537,94041600.000000
2011-06-27,0.355220,0.375568,0.353191,0.370716,74361600.000000
2011-06-28,0.373390,0.387548,0.372003,0.387351,57676800.000000
2011-06-29,0.390767,0.394083,0.383687,0.392202,68409600.000000
2011-06-30,0.396312,0.408292,0.395619,0.407104,90432000.000000
2011-07-01,0.408442,0.427551,0.404926,0.425967,76723200.000000
2011-07-05,0.427402,0.433492,0.424680,0.432105,73286400.000000
2011-07-06,0.431017,0.438542,0.426759,0.436710,79833600.000000
2011-07-07,0.446314,0.458196,0.444731,0.454385,107097600.000000
2011-07-08,0.442849,0.450771,0.435621,0.450622,146035200.000000
2011-07-11,0.436858,0.443245,0.421709,0.426462,135417600.000000
2011-07-12,0.425868,0.428641,0.415471,0.416065,100646400.000000
2011-07-13,0.425323,0.434284,0.417204,0.421610,114796800.000000
2011-07-14,0.425323,0.430769,0.402302,0.407104,123436800.000000
2011-07-15,0.421115,0.423294,0.412402,0.423294,96403200.000000
2011-07-18,0.416957,0.421709,0.404481,0.416313,84691200.000000
2011-07-19,0.428839,0.446314,0.428740,0.445671,144864000.000000
2011-07-20,0.452751,0.452999,0.437651,0.439433,107078400.000000
2011-07-21,0.440770,0.455474,0.433690,0.448345,131212800.000000
2011-07-22,0.447948,0.464038,0.446661,0.462256,91468800.000000
2011-07-25,0.450820,0.466861,0.448592,0.459534,80102400.000000
2011-07-26,0.457999,0.467652,0.455820,0.462058,103353600.000000
2011-07-27,0.453642,0.454484,0.423788,0.427007,144057600.000000
2011-07-28,0.427799,0.445275,0.422749,0.429284,123398400.000000
2011-07-29,0.418739,0.438344,0.412749,0.425126,149740800.000000
2011-08-01,0.440523,0.442799,0.403985,0.419382,197337600.000000
2011-08-02,0.412996,0.418640,0.385915,0.387548,177004800.000000
2011-08-03,0.388539,0.399580,0.368637,0.397599,175584000.000000
2011-08-04,0.381212,0.383093,0.343388,0.343486,292108800.000000
2011-08-05,0.354873,0.359280,0.307791,0.335911,317836800.000000
2011-08-08,0.306306,0.322941,0.276255,0.276898,385459200.000000
2011-08-09,0.287840,0.315812,0.265314,0.314822,425856000.000000
2011-08-10,0.293731,0.307445,0.276057,0.277690,323577600.000000
2011-08-11,0.288484,0.322841,0.284968,0.313336,286348800.000000
2011-08-12,0.320465,0.327000,0.309277,0.321307,250291200.000000
2011-08-15,0.325318,0.335268,0.320861,0.335169,151488000.000000
2011-08-16,0.326060,0.335268,0.313782,0.326555,150643200.000000
2011-08-17,0.328535,0.336357,0.311306,0.321258,212236800.000000
2011-08-18,0.295068,0.295167,0.265808,0.274670,328723200.000000
2011-08-19,0.265314,0.285265,0.258432,0.259273,287328000.000000
2011-08-22,0.277492,0.278086,0.259472,0.261600,216460800.000000
2011-08-23,0.267195,0.294176,0.264126,0.293979,286137600.000000
2011-08-24,0.292443,0.302593,0.284572,0.300910,197164800.000000
2011-08-25,0.300266,0.304524,0.283285,0.286453,152582400.000000
2011-08-26,0.283879,0.310663,0.275116,0.307148,222412800.000000
2011-08-29,0.316851,0.334427,0.316851,0.333288,226464000.000000
2011-08-30,0.329723,0.346011,0.324278,0.340070,228940800.000000
2011-08-31,0.346358,0.354428,0.333140,0.342051,256454400.000000
2011-09-01,0.344279,0.352250,0.330466,0.332397,197836800.000000
2011-09-02,0.313683,0.318584,0.303830,0.309128,154137600.000000
2011-09-06,0.287295,0.310465,0.285166,0.309078,170054400.000000
2011-09-07,0.322495,0.332694,0.319871,0.332447,160089600.000000
2011-09-08,0.327149,0.341803,0.324921,0.327842,199046400.000000
2011-09-09,0.321802,0.325318,0.300117,0.306257,207648000.000000
2011-09-12,0.296157,0.318436,0.295513,0.317743,239712000.000000
2011-09-13,0.321406,0.332496,0.316951,0.330070,280243200.000000
2011-09-14,0.335813,0.355962,0.325565,0.344329,233625600.000000
2011-09-15,0.356260,0.361656,0.345467,0.359973,235372800.000000
2011-09-16,0.362795,0.370914,0.360320,0.369379,246220800.000000
2011-09-19,0.356309,0.376013,0.346952,0.370320,247449600.000000
2011-09-20,0.375666,0.384627,0.362746,0.365073,239155200.000000
2011-09-21,0.370765,0.376360,0.346210,0.346506,234451200.000000
2011-09-22,0.320168,0.328882,0.297543,0.312792,335462400.000000
2011-09-23,0.304821,0.326506,0.304177,0.322545,261504000.000000
2011-09-26,0.327545,0.335268,0.305959,0.333486,246988800.000000
