Date,baseline,v5
2007-07-06,158416450.3652185,121291931.53282556
2007-07-09,158416450.3652185,121291931.53282556
2007-07-10,158408957.85902333,121284439.0266304
2007-07-11,158381572.35499343,121257053.5226005
2007-07-12,159558226.61791736,122433707.78552444
2007-07-13,159550734.1107198,122426215.27832687
2007-07-16,159666151.88005874,122541633.04766582
2007-07-17,159666151.88005874,122541633.04766582
2007-07-18,159658659.37301362,122534140.5406207
2007-07-19,159805947.16094145,122681428.32854852
2007-07-20,159798454.65814012,122673935.82574719
2007-07-23,159795204.5390666,122670685.70667368
2007-07-24,159325320.82123014,122200801.98883721
2007-07-25,159453459.35076463,122334976.93429233
2007-07-26,158939181.27577832,121506487.26436149
2007-07-27,158005951.97548467,120289344.77699313
2007-07-30,159375844.60771677,122299874.11667229
2007-07-31,158631371.938386,121072387.37331541
2007-08-01,159020385.3256873,121616671.97365707
2007-08-02,159036310.59118053,121641629.32477942
2007-08-03,158034891.84223223,120077051.67626569
2007-08-06,159177072.77435666,121681130.67829877
2007-08-07,159125976.67709023,121607621.17661875
2007-08-08,160957244.87399977,124091695.703976
2007-08-09,160949752.36821383,123878693.58982813
2007-08-10,160812959.2556177,123581569.48718742
2007-08-13,160649399.36608544,123322091.06741323
2007-08-14,159792654.9521314,122119282.9827031
2007-08-15,156974115.36289632,118386780.63377906
2007-08-16,156838920.4874097,118227375.32785417
2007-08-17,159984070.57548803,121897511.14034113
2007-08-20,161320824.30678287,123540619.6331502
2007-08-21,161675000.4512791,124236193.49787022
2007-08-22,161803648.22567824,124483374.73141237
2007-08-23,161655657.90729815,124205932.63570713
2007-08-24,162178090.00718614,124924338.74782081
2007-08-27,162170597.50260314,124815825.28192465
2007-08-28,161576644.52312216,123925271.89462724
2007-08-29,163229019.85855186,126505669.4462443
2007-08-30,163229019.85855186,126505669.4462443
2007-08-31,163229019.85855186,126505669.4462443
2007-09-04,163229019.85855186,126505669.4462443
2007-09-05,163221527.35161573,126498176.9393082
2007-09-06,163407750.1715474,126684399.7592399
2007-09-07,163400257.66654766,126676907.25424014
2007-09-10,163436945.7488007,126719624.72129601
2007-09-11,163436945.7488007,126940163.13698271
2007-09-12,163429453.24519944,126932670.63338146
2007-09-13,163340215.45492274,126843432.84310475
2007-09-14,163053910.91765475,126557128.30583677
2007-09-17,162843315.29114833,126346532.67933033
2007-09-18,165425107.76768073,128928325.15586273
2007-09-19,165425107.76768073,128928325.15586273
2007-09-20,165425107.76768073,128928325.15586273
2007-09-21,165425107.76768073,128928325.15586273
2007-09-24,165417615.26452136,128920832.65270336
2007-09-25,165539820.3881387,129043037.77632071
2007-09-26,165532327.88263547,129035545.27081746
2007-09-27,165607903.26164433,129117181.17608233
2007-09-28,165600410.75589466,129015882.29429406
2007-10-01,166062111.9458447,129845263.10448223
2007-10-02,166062111.9458447,129845263.10448223
2007-10-03,166054619.4390882,129837770.59772572
2007-10-04,166007186.72498235,129790337.88361987
2007-10-05,166743084.5460161,130526235.70465362
2007-10-08,166743084.5460161,130526235.70465362
2007-10-09,166735592.03874642,130518743.19738394
2007-10-10,166675325.70101655,130458476.85965407
2007-10-11,165695747.00559857,129478898.16423611
2007-10-12,166831970.06568038,130615121.22431792
2007-10-15,166831970.06568038,130615121.22431792
2007-10-16,166727144.19344378,130510295.35208128
2007-10-17,168219264.329611,132002415.48824854
2007-10-18,168219264.329611,132002415.48824854
2007-10-19,168211771.8241092,131994922.98274674
2007-10-22,168400160.33553013,132183311.49416764
2007-10-23,168400160.33553013,132183311.49416764
2007-10-24,168392667.82980487,132175818.98844238
2007-10-25,167638518.28757,131421669.44620751
2007-10-26,167820952.96745205,131610158.06941208
2007-10-29,168084712.18930203,132037186.72703287
2007-10-30,168171205.22834623,132123679.76607709
2007-10-31,168342167.50149846,132294642.03922932
2007-11-01,168334674.99473542,132287149.53246628
2007-11-02,168482593.04358628,132435067.58131714
2007-11-05,168475100.53896904,132427575.07669988
2007-11-06,168791849.88660565,132744324.42433651
2007-11-07,168784357.37919092,132736831.91692178
2007-11-08,168458818.86631608,132411293.40404694
2007-11-09,168063154.85992664,132015629.3976575
2007-11-12,165968231.86216298,129920706.39989384
2007-11-13,168816423.46288532,132768898.00061616
2007-11-14,168358463.856618,132310938.39434884
2007-11-15,167837891.00062412,131790365.53835498
2007-11-16,167098191.16404337,131050665.70177422
2007-11-19,164617361.37495357,128569835.91268441
2007-11-20,162222036.06862497,126174510.60635582
2007-11-21,158040601.52831018,121993076.06604104
2007-11-23,161654071.09014788,125616600.84193414
2007-11-26,157532635.81385767,120721179.84403569
2007-11-27,161991245.51508063,125930127.67567025
2007-11-28,168754213.6400751,133962666.2981893
2007-11-29,168705852.89630473,133914305.55441894
2007-11-30,167585329.60380304,132793782.26191728
2007-12-03,167466715.33428824,132675167.99240248
2007-12-04,166428950.52217817,131637403.18029238
2007-12-05,171108686.98836404,136317139.64647824
2007-12-06,171548838.01318112,136757290.67129534
2007-12-07,171541345.50799704,136749798.16611126
2007-12-10,171728243.73601493,136936696.39412916
2007-12-11,171720751.23200238,136929203.89011657
2007-12-12,171991500.28759933,137199952.94571352
2007-12-13,171984007.78064582,137192460.43876
2007-12-14,171739564.4255104,136948017.0836246
2007-12-17,170742464.8147812,135950917.47289538
2007-12-18,171161077.76933855,136375607.10501325
2007-12-19,171294330.135148,136545986.22404906
2007-12-20,171914485.28115878,137166141.37005985
2007-12-21,172154512.58806133,137406168.6769624
2007-12-24,172154512.58806133,137406168.6769624
2007-12-26,172154512.58806133,137406168.6769624
2007-12-27,172147020.081406,137398676.17030707
2007-12-28,172064755.77518734,137316411.86408842
2007-12-31,171676543.3173976,136928199.4062987
2008-01-02,169885907.53256464,135137563.6214657
2008-01-03,168348657.74016458,133600313.82906568
2008-01-04,161299348.50531211,126551004.5942132
2008-01-07,157045158.60386306,122296814.69276413
2008-01-08,152271705.1638347,117523361.25273576
2008-01-09,153685086.81531346,118936742.90421456
2008-01-10,154339779.2380429,119591435.326944
2008-01-11,150139226.904054,115390882.99295509
2008-01-14,156740498.49104422,121945190.64750849
2008-01-15,151439243.2636428,121945190.64750849
2008-01-16,149108308.85496545,121945190.64750849
2008-01-17,145428286.8158993,121945190.64750849
2008-01-18,151092398.76357722,121945190.64750849
2008-01-22,148715186.21197093,121945190.64750849
2008-01-23,152767728.05691963,121945190.64750849
2008-01-24,156410866.30619454,121945190.64750849
2008-01-25,154140801.5187223,121945190.64750849
2008-01-28,156559010.46146625,121945190.64750849
2008-01-29,156789807.35170048,121945190.64750849
2008-01-30,156687441.61920193,121945190.64750849
2008-01-31,156209162.40710104,121945190.64750849
2008-02-01,166356166.42611343,121945190.64750849
2008-02-04,166348673.91996306,121945190.64750849
2008-02-05,165356139.5751633,121945190.64750849
2008-02-06,163903749.08406025,121945190.64750849
2008-02-07,164730973.31944698,121945190.64750849
2008-02-08,165366431.78746498,121945190.64750849
2008-02-11,165868869.65972924,121945190.64750849
2008-02-12,165771319.3361467,121945190.64750849
2008-02-13,167265692.0905141,121945190.64750849
2008-02-14,167258199.58372787,121945190.64750849
2008-02-15,166835047.5695997,121945190.64750849
2008-02-19,166397517.0126032,121945190.64750849
2008-02-20,167940895.46021265,121945190.64750849
2008-02-21,167851204.31576455,121945190.64750849
2008-02-22,168015847.61590564,121945190.64750849
2008-02-25,168237989.2544711,121945190.64750849
2008-02-26,168237989.2544711,121945190.64750849
2008-02-27,168237989.2544711,121945190.64750849
2008-02-28,168230496.74698955,121945190.64750849
2008-02-29,167569952.70892256,121945190.64750849
2008-03-03,167215791.52004263,121945190.64750849
2008-03-04,167634192.18766668,121945190.64750849
2008-03-05,168087660.75984365,121945190.64750849
2008-03-06,167402502.19995135,121945190.64750849
2008-03-07,167467893.98207772,121945190.64750849
2008-03-10,166746117.97063297,121945190.64750849
2008-03-11,169269889.26668894,121945190.64750849
2008-03-12,169262396.76000834,121945190.64750849
2008-03-13,169651546.701813,121945190.64750849
2008-03-14,169644054.1943581,121945190.64750849
2008-03-17,169549836.17787048,121945190.64750849
2008-03-18,171318765.9069471,121945190.64750849
2008-03-19,171311273.40064886,121945190.64750849
2008-03-20,171744349.01414335,121945190.64750849
2008-03-24,171744349.01414335,121945190.64750849
2008-03-25,171744349.01414335,121945190.64750849
2008-03-26,171736856.50716668,121945190.64750849
2008-03-27,171143400.3995657,121945190.64750849
2008-03-28,170293660.91253078,121945190.64750849
2008-03-31,171126837.54889202,121945190.64750849
2008-04-01,173030085.95387578,121945190.64750849
2008-04-02,173030085.95387578,121945190.64750849
2008-04-03,173030085.95387578,121945190.64750849
2008-04-04,173030085.95387578,121945190.64750849
2008-04-07,173022593.4471378,121945190.64750849
2008-04-08,172534055.66327333,121945190.64750849
2008-04-09,173116943.58859485,121945190.64750849
2008-04-10,173799930.1331852,121945190.64750849
2008-04-11,173792437.62626255,121945190.64750849
2008-04-14,173375199.1037384,121945190.64750849
2008-04-15,173517344.3293867,121945190.64750849
2008-04-16,174691669.361171,121945190.64750849
2008-04-17,174684176.85472006,121945190.64750849
2008-04-18,175160524.14811504,121945190.64750849
2008-04-21,175160524.14811504,121945190.64750849
2008-04-22,175153031.64164457,121945190.64750849
2008-04-23,175798542.86820555,121945190.64750849
2008-04-24,175798542.86820555,121945190.64750849
2008-04-25,175791050.36207885,121945190.64750849
2008-04-28,175622870.3785151,121945190.64750849
2008-04-29,175827245.05383742,121945190.64750849
2008-04-30,175475441.6082092,121945190.64750849
2008-05-01,177654537.65287513,121945190.64750849
2008-05-02,177654537.65287513,121945190.64750849
2008-05-05,177647045.1463182,121945190.64750849
2008-05-06,178019120.3878041,121945190.64750849
2008-05-07,178011627.88133413,121945190.64750849
2008-05-08,178097579.67673916,121945190.64750849
2008-05-09,178097579.67673916,121945190.64750849
2008-05-12,178097579.67673916,121945190.64750849
2008-05-13,178097579.67673916,121945190.64750849
2008-05-14,178097579.67673916,121945190.64750849
2008-05-15,178097579.67673916,121945190.64750849
2008-05-16,178097579.67673916,121945190.64750849
2008-05-19,178090087.17135453,121945190.64750849
2008-05-20,177524293.29128975,121945190.64750849
2008-05-21,176587374.6204471,121945190.64750849
2008-05-22,177020287.33070537,121945190.64750849
2008-05-23,176660226.4345672,121945190.64750849
2008-05-27,178327132.54021895,121945190.64750849
2008-05-28,178435889.4027953,121945190.64750849
2008-05-29,178347292.3268475,121945190.64750849
2008-05-30,179000497.24046624,121945190.64750849
2008-06-02,178993004.73342383,121945190.64750849
2008-06-03,178667995.3306457,121945190.64750849
2008-06-04,179351405.17833024,121945190.64750849
2008-06-05,179577559.78181008,121945190.64750849
2008-06-06,179570067.27453482,121945190.64750849
2008-06-09,179091254.6776361,121945190.64750849
2008-06-10,177901070.18808845,121945190.64750849
2008-06-11,174931691.7253757,121945190.64750849
2008-06-12,175417243.82062352,121945190.64750849
2008-06-13,177462862.9358372,121945190.64750849
2008-06-16,178338700.7310669,121945190.64750849
2008-06-17,178079618.60232982,121945190.64750849
2008-06-18,176831451.03563696,121945190.64750849
2008-06-19,179149901.02620447,121945190.64750849
2008-06-20,178532353.51134676,121945190.64750849
2008-06-23,177800832.8496751,121945190.64750849
2008-06-24,178167746.17805734,121945190.64750849
2008-06-25,178903015.87518275,121945190.64750849
2008-06-26,177952006.0120944,121945190.64750849
2008-06-27,177605038.27782464,121945190.64750849
2008-06-30,176859233.34007967,121945190.64750849
2008-07-01,176517291.67660636,121945190.64750849
2008-07-02,173382097.40965718,121945190.64750849
2008-07-03,167963552.58946425,121945190.64750849
2008-07-07,169199287.46497276,121945190.64750849
2008-07-08,170065492.2677208,121945190.64750849
2008-07-09,165019929.0232954,121945190.64750849
2008-07-10,167943151.80003622,121945190.64750849
2008-07-11,167393370.34206584,121945190.64750849
2008-07-14,164863274.04311824,121945190.64750849
2008-07-15,167013536.56699163,121945190.64750849
2008-07-16,172275419.5922794,121945190.64750849
2008-07-17,174126843.2746499,121945190.64750849
2008-07-18,174119350.7674119,121945190.64750849
2008-07-21,173921907.41630843,121945190.64750849
2008-07-22,172535412.8608871,121945190.64750849
2008-07-23,173396561.02890146,121945190.64750849
2008-07-24,170627376.55425125,121945190.64750849
2008-07-25,171462243.02575988,121945190.64750849
2008-07-28,170598585.24294394,121945190.64750849
2008-07-29,172784631.4762531,121945190.64750849
2008-07-30,173223464.44725478,121945190.64750849
2008-07-31,173050932.61796147,121945190.64750849
2008-08-01,172333953.64046025,121945190.64750849
2008-08-04,172536386.0094336,121945190.64750849
2008-08-05,174280747.5474065,121945190.64750849
2008-08-06,174280747.5474065,121945190.64750849
2008-08-07,174280747.5474065,121945190.64750849
2008-08-08,174280747.5474065,121945190.64750849
2008-08-11,174280747.5474065,121945190.64750849
2008-08-12,174273255.04106498,121945190.64750849
2008-08-13,174376148.93820554,121945190.64750849
2008-08-14,174376148.93820554,121945190.64750849
2008-08-15,174376148.93820554,121945190.64750849
2008-08-18,174376148.93820554,121945190.64750849
2008-08-19,174368656.43150437,121945190.64750849
2008-08-20,174298534.75951856,121945190.64750849
2008-08-21,174040832.40143853,121945190.64750849
2008-08-22,174845341.9104122,121945190.64750849
2008-08-25,174837849.40404546,121945190.64750849
2008-08-26,174635693.6383811,121945190.64750849
2008-08-27,175068186.03671354,121945190.64750849
2008-08-28,175232549.2765591,121945190.64750849
2008-08-29,175225056.7701854,121945190.64750849
2008-09-02,174864786.324373,121945190.64750849
2008-09-03,172856543.74014956,121945190.64750849
2008-09-04,170060381.5364877,121945190.64750849
2008-09-05,171623601.1760248,121945190.64750849
2008-09-08,171130668.9744472,121945190.64750849
2008-09-09,166662968.68323743,121945190.64750849
2008-09-10,167558091.2836117,121945190.64750849
2008-09-11,167574477.31041974,121945190.64750849
2008-09-12,167680157.6835152,121945190.64750849
2008-09-15,165128476.4299516,121945190.64750849
2008-09-16,166593237.50740778,121945190.64750849
2008-09-17,163297559.88538682,121945190.64750849
2008-09-18,170058922.31488028,121945190.64750849
2008-09-19,171842919.705061,121945190.64750849
2008-09-22,170006660.53139368,121945190.64750849
2008-09-23,168799449.1783402,121945190.64750849
2008-09-24,169777705.00526857,121945190.64750849
2008-09-25,170657975.79711196,121945190.64750849
2008-09-26,170855927.64295462,121945190.64750849
2008-09-29,168288165.84753108,121945190.64750849
2008-09-30,171143368.96710467,121945190.64750849
2008-10-01,170888689.9570536,121945190.64750849
2008-10-02,166168039.16573992,121945190.64750849
2008-10-03,165012432.9415969,121945190.64750849
2008-10-06,160919703.8200897,121945190.64750849
2008-10-07,150444820.7057109,121945190.64750849
2008-10-08,150038335.4945525,121945190.64750849
2008-10-09,147059147.51394218,121945190.64750849
2008-10-10,144325159.69489452,121945190.64750849
2008-10-13,163288475.3330344,121945190.64750849
2008-10-14,160239760.42001408,121945190.64750849
2008-10-15,150515976.00839782,121945190.64750849
2008-10-16,156002520.3712712,121945190.64750849
2008-10-17,154686014.42069685,121945190.64750849
2008-10-20,158327310.93759683,121945190.64750849
2008-10-21,155595220.18623546,121945190.64750849
2008-10-22,152091685.02526593,121945190.64750849
2008-10-23,149725118.33789253,121945190.64750849
2008-10-24,149572236.72479624,121945190.64750849
2008-10-27,149229095.79253608,121945190.64750849
2008-10-28,165955591.33511716,121945190.64750849
2008-10-29,165077648.779675,121945190.64750849
2008-10-30,168770500.63086534,121945190.64750849
2008-10-31,169492205.663075,121945190.64750849
2008-11-03,169362688.50995523,121945190.64750849
2008-11-04,172902664.8172849,121945190.64750849
2008-11-05,169526865.69963205,121945190.64750849
2008-11-06,162408281.51894152,121945190.64750849
2008-11-07,164820764.3740513,121945190.64750849
2008-11-10,162641114.30423105,121945190.64750849
2008-11-11,160642746.38830197,121945190.64750849
2008-11-12,155255603.7140499,121945190.64750849
2008-11-13,162649934.03739166,121945190.64750849
2008-11-14,158901326.2820893,121945190.64750849
2008-11-17,156850498.28012517,121945190.64750849
2008-11-18,154355910.7601357,121945190.64750849
2008-11-19,143898890.20274454,121945190.64750849
2008-11-20,137845285.7766441,121945190.64750849
2008-11-21,145376987.83983582,121945190.64750849
2008-11-24,151433827.87627727,121945190.64750849
2008-11-25,150646729.837897,121945190.64750849
2008-11-26,158977570.60303563,121945190.64750849
2008-11-28,158484191.63580734,121945190.64750849
2008-12-01,153087645.54769844,121945190.64750849
2008-12-02,154626018.7657439,121945190.64750849
2008-12-03,157454257.05459228,121945190.64750849
2008-12-04,155815113.58674523,121945190.64750849
2008-12-05,158031444.11718023,121945190.64750849
2008-12-08,158561287.26263237,121945190.64750849
2008-12-09,159870310.4789629,121945190.64750849
2008-12-10,160094778.31059682,121945190.64750849
2008-12-11,159849409.40909505,121945190.64750849
2008-12-12,162069432.28436738,121945190.64750849
2008-12-15,162061939.77695972,121945190.64750849
2008-12-16,163244580.8803798,121945190.64750849
2008-12-17,163244580.8803798,121945190.64750849
2008-12-18,163237088.37300912,121945190.64750849
2008-12-19,163742976.5632817,121945190.64750849
2008-12-22,163735484.05582824,121945190.64750849
2008-12-23,163058303.5334739,121945190.64750849
2008-12-24,163715653.7371504,121945190.64750849
2008-12-26,163514038.36545992,121945190.64750849
2008-12-29,163257695.79435524,121945190.64750849
2008-12-30,166808803.96099842,121945190.64750849
2008-12-31,166808803.96099842,121945190.64750849
2009-01-02,166808803.96099842,121945190.64750849
2009-01-05,166801311.4535243,121945190.64750849
2009-01-06,168004339.2170407,121945190.64750849
2009-01-07,167996846.70961806,121945190.64750849
2009-01-08,167966729.77599987,121945190.64750849
2009-01-09,166366572.47793287,121945190.64750849
2009-01-12,163518174.0131155,121945190.64750849
2009-01-13,163684617.92423484,121945190.64750849
2009-01-14,159742528.29931247,121945190.64750849
2009-01-15,162374359.4110519,121945190.64750849
2009-01-16,166688831.96563512,121945190.64750849
2009-01-20,163727988.29520875,121945190.64750849
2009-01-21,165692292.14638245,121945190.64750849
2009-01-22,164449823.5760576,121945190.64750849
2009-01-23,167899325.5033492,121945190.64750849
2009-01-26,168336472.73575765,121945190.64750849
2009-01-27,169707620.5125183,121945190.64750849
2009-01-28,169707620.5125183,121945190.64750849
2009-01-29,169700128.0051081,121945190.64750849
2009-01-30,169233317.35003567,121945190.64750849
2009-02-02,169901461.84414193,121945190.64750849
2009-02-03,170372148.27990252,121945190.64750849
2009-02-04,170372148.27990252,121945190.64750849
2009-02-05,170372148.27990252,121945190.64750849
2009-02-06,170372148.27990252,121945190.64750849
2009-02-09,170364655.77254403,121945190.64750849
2009-02-10,169318892.2652506,121945190.64750849
2009-02-11,168264864.4593385,121945190.64750849
2009-02-12,169418484.33818996,121945190.64750849
2009-02-13,170340987.75393832,121945190.64750849
2009-02-17,168785981.28161222,121945190.64750849
2009-02-18,168858641.56659436,121945190.64750849
2009-02-19,166840291.09485498,121945190.64750849
2009-02-20,167339219.88470617,121945190.64750849
2009-02-23,165202588.37171763,121945190.64750849
2009-02-24,169226923.1575272,121945190.64750849
2009-02-25,170698444.50365466,121945190.64750849
2009-02-26,170507762.01896012,121945190.64750849
2009-02-27,170212699.1844486,121945190.64750849
2009-03-02,166301170.42398435,121945190.64750849
2009-03-03,167936258.58258063,121945190.64750849
2009-03-04,171334107.14650688,121945190.64750849
2009-03-05,171069017.28978294,121945190.64750849
2009-03-06,170425987.07132852,121945190.64750849
2009-03-09,169048158.70307726,121945190.64750849
2009-03-10,178241779.21500054,121945190.64750849
2009-03-11,178241779.21500054,121945190.64750849
2009-03-12,178241779.21500054,121945190.64750849
2009-03-13,178241779.21500054,121945190.64750849
2009-03-16,178234286.70757496,121945190.64750849
2009-03-17,179104532.30380774,121945190.64750849
2009-03-18,179104532.30380774,121945190.64750849
2009-03-19,179097039.7963342,121945190.64750849
2009-03-20,178192300.95401138,121945190.64750849
2009-03-23,181843162.95278293,121945190.64750849
2009-03-24,181835670.44546863,121945190.64750849
2009-03-25,181993543.51173025,121945190.64750849
2009-03-26,181993543.51173025,121945190.64750849
2009-03-27,181986051.00427288,121945190.64750849
2009-03-30,181024001.97213757,121945190.64750849
2009-03-31,181161174.81304002,121945190.64750849
2009-04-01,181643134.09610486,121945190.64750849
2009-04-02,182590666.08476645,121945190.64750849
2009-04-03,182590666.08476645,121945190.64750849
2009-04-06,182583173.57745898,121945190.64750849
2009-04-07,181755160.4980367,121945190.64750849
2009-04-08,183050490.73204,121945190.64750849
2009-04-09,184304579.4907457,121945190.64750849
2009-04-13,184297086.9832535,121945190.64750849
2009-04-14,184362480.11521685,121945190.64750849
2009-04-15,184354987.60781378,121945190.64750849
2009-04-16,185269383.1902451,121945190.64750849
2009-04-17,185269383.1902451,121945190.64750849
2009-04-20,185261890.68291113,121945190.64750849
2009-04-21,185206948.72853106,121945190.64750849
