date,basket_soxl,gld,portfolio
2010-06-15,172271.92847062706,81915.95225891279,185111.37959526817
2010-06-16,172271.92847062706,81469.10374481433,184800.49785628534
2010-06-17,172271.92847062706,82532.0680160138,185540.0240506911
2010-06-18,172271.92847062706,83161.7220110555,185978.08733782318
2010-06-21,172267.90573733096,81509.72455206221,184825.76683431986
2010-06-22,172051.83197284868,82227.39334285384,185164.3671062335
2010-06-23,172119.08782839938,81888.86968960562,184978.868220007
2010-06-24,171491.3391019735,82125.84030916322,184676.86909591444
2010-06-25,171526.59898141422,83114.32869960075,185390.80408973809
2010-06-28,171566.74708439206,81983.65563546782,184634.0301296896
2010-06-29,171137.40015099203,82105.5248276845,184399.50642851862
2010-06-30,170909.28339275415,82383.11625448997,184422.97926727842
2010-07-01,170933.7030260787,79241.61742939366,182255.53484335635
2010-07-02,170861.89336577046,80223.33399267161,182885.1295986426
2010-07-06,170851.62130919792,78882.78303399784,181944.841158121
2010-07-07,171749.83583299714,79708.78142497083,183187.51852641525
2010-07-08,171735.07608413155,79356.71411740345,182931.6010226642
2010-07-09,171803.12968605373,80135.319873969,183523.9054301493
2010-07-12,171873.2303983008,79444.72823610606,183095.58133163024
2010-07-13,171981.98048018443,80135.319873969,183656.918973749
2010-07-14,171981.98048018443,80094.69838967382,183628.65776826366
2010-07-15,171981.98048018443,80047.30507821907,183595.6852627806
2010-07-16,171976.86236955968,78991.10789484806,182857.06066906473
2010-07-19,172358.28162630944,78354.68681197791,182697.95558924644
2010-07-20,172358.28162630944,78977.56965690735,183131.30804741656
2010-07-21,172353.48413922466,78435.92910352095,182750.90957880887
2010-07-22,172787.6916732634,79119.7489142243,183549.58264603667
2010-07-23,172787.6916732634,78598.41910298548,183186.88273054405
2010-07-26,172787.6916732634,78212.50281532982,182918.3927997892
2010-07-27,172777.85944791033,76851.64111450844,181964.30086443282
2010-07-28,172258.46552154334,77034.44185612058,181705.19944010823
2010-07-29,171097.07513025208,77379.73733652839,181081.68826445076
2010-07-30,170009.56991750066,78192.19207318222,180838.13874994923
2010-08-02,170888.16899992895,78226.04646964897,181515.11693704512
2010-08-03,170410.0785056377,78530.71572643046,181371.519827738
2010-08-04,170934.73429189817,79024.96229131479,182105.57035484083
2010-08-05,170531.7314792571,79200.99594509849,181928.322435955
2010-08-06,170553.41123034546,79783.2518893543,182349.53341888552
2010-08-09,170838.4244363774,79485.3551367797,182354.24833630963
2010-08-10,169603.8055846562,79708.78142497083,181591.489336881
2010-08-11,167079.76972678176,79444.72823610606,179530.62545249335
2010-08-12,166224.66912368505,80412.90656144332,179568.25823179068
2010-08-13,165520.16781512546,80392.59581929573,179030.18130844258
2010-08-16,165777.26041218019,81062.87603796377,179687.71203667996
2010-08-17,166655.43813804537,81076.41495295177,180350.24295570483
2010-08-18,167370.52012100344,81394.62786405243,181103.44554804915
2010-08-19,166486.1819511486,81509.72455206221,180525.82747619326
2010-08-20,166710.87311851783,81225.3660374283,180495.09898046657
2010-08-23,166075.03687799902,81096.72569509938,179932.7219760001
2010-08-24,165020.8971253772,81489.41448696193,179421.9469298682
2010-08-25,165717.08704175052,82166.4617934584,180410.7477581114
2010-08-26,164490.71952225213,81895.6415167652,179310.2678346074
2010-08-27,165890.8163961269,81929.49591323193,180375.09036735952
2010-08-30,164518.21435813743,81861.7925366769,179307.16664904132
2010-08-31,163197.35558460717,82653.93653118315,178875.93860777662
2010-09-01,165290.322238622,82389.88808164954,180248.79978799337
2010-09-02,166528.6525192639,82796.11578850012,181452.38231006186
2010-09-03,167171.12676929068,82504.98544670663,181727.6529506561
2010-09-07,166535.93454090183,83073.70247597444,181650.92083028334
2010-09-08,166306.56524270275,83080.474303134,181485.0473515289
2010-09-09,166371.50770406786,82301.86922361577,180991.65422925088
2010-09-10,165793.39613861142,82416.9706509567,180641.783960861
2010-09-13,167502.06848673488,82342.4954472421,181860.7307434084
2010-09-14,168035.7486477802,83967.40492054977,183388.11834379443
2010-09-15,167984.7373775083,83913.24452126659,183312.50012410272
2010-09-16,168120.80903246038,84380.40377751262,183738.71063549037
2010-09-17,168123.5143552509,84319.47222811716,183698.3312802561
2010-09-20,168169.58216662126,84542.89919335561,183888.03523393755
2010-09-21,168145.50297815498,85314.73244571427,184407.10757675074
2010-09-22,167997.71076546586,85443.36804871206,184386.68712902116
2010-09-23,168119.92422087866,85511.07684164555,184524.68519007566
2010-09-24,168813.82903216153,85775.12461413187,185224.4542529213
2010-09-27,168770.85156294893,85795.43535627946,185206.62198123167
2010-09-28,169016.01978528203,86560.49678147853,185921.22564745587
2010-09-29,169122.43167417072,86628.20083508088,186047.4685911574
2010-09-30,169072.0480302062,86601.12368215217,185991.15951867503
2010-10-01,168910.63346236976,87278.17098864862,186342.14930444467
2010-10-04,168273.8234240144,86973.50173186713,185656.58112360415
2010-10-05,170425.59239556533,88686.43006320858,188448.59788568178
2010-10-06,170418.72317808593,89241.60411520455,188829.7352165322
2010-10-07,170420.30440809482,88266.65396270771,188152.61824233775
2010-10-08,170621.33511098666,89140.0510815139,188909.76766970108
2010-10-11,170719.9845700868,89566.58343708632,189279.8818582658
2010-10-12,170719.9845700868,89343.16730460477,189124.4466412039
2010-10-13,170719.9845700868,90771.73712131233,190118.33216362185
2010-10-14,170719.9845700868,91232.12455039877,190438.63320534962
2010-10-15,170719.9845700868,90507.6791931164,189934.62161000085
2010-10-18,170713.04611974256,90913.91163929812,190212.08570060498
2010-10-19,170415.4585058163,88090.62572530248,188026.54780512291
2010-10-20,170639.11949531577,88909.85702844703,188762.84337950224
2010-10-21,170449.06110429484,87657.31544914473,187750.075565179
2010-10-22,171569.47140027236,87833.34436359728,188705.80548523762
2010-10-25,171706.5054937796,88591.6441173464,189335.28423042197
2010-10-26,171699.50197857353,88611.95485949398,189344.20623244386
2010-10-27,172335.1536350835,87691.16984561148,189176.33906784336
2010-10-28,172335.1536350835,88855.6918898327,189986.52110217718
2010-10-29,172335.1536350835,89790.01040232475,190636.54578562814
2010-11-01,172328.12666073168,89316.07931891915,190301.59609632788
2010-11-02,172463.67689377797,89702.00102295328,190670.90017712262
2010-11-03,172669.92981614813,89079.11885507115,190390.941034653
2010-11-04,172669.92981614813,92098.74442566694,192491.75690143014
2010-11-05,172669.92981614813,92335.71504522454,192656.62225506018
2010-11-08,172669.92981614813,93283.57721203576,193316.06953850662
2010-11-09,172649.27513668884,91800.84157966658,192269.1385994656
2010-11-10,172671.7977358749,92917.97572881149,193063.10223167037
2010-11-11,171993.3455923295,93202.3349204927,192756.3635585389
2010-11-12,171881.1620731104,90514.45575960712,190802.91825157893
2010-11-15,170843.77004383932,89654.60297216738,189433.17965150948
2010-11-16,167744.7229574949,88672.88640888943,186445.37958788633
2010-11-17,167464.11782542284,88273.43120624575,185958.78085345044
2010-11-18,172808.5896027513,89431.17600692894,190738.99746054196
2010-11-19,175828.65545745293,89505.65188769085,193036.87212916743
2010-11-22,177057.53693492495,90372.27176295903,194553.7317986465
2010-11-23,176736.23605771395,91001.93117437919,194752.8434250591
2010-11-24,179778.94109845287,90846.20284636463,196907.39731391426
2010-11-26,179750.81576697374,90121.76764479188,196382.47562785976
2010-11-29,179556.30934014317,90392.58250510662,196426.23028777566
2010-11-30,178493.5594887527,91685.74489165678,196535.52988010738
2010-12-01,183653.46535376532,91658.66773872808,200354.17743914507
2010-12-02,183653.46535376532,91536.79380718025,200269.387228188
2010-12-03,183653.46535376532,93479.92634729818,201621.26466335138
2010-12-06,183653.46535376532,94184.05148377067,202111.13906145637
2010-12-07,183653.46535376532,92416.95733676758,200881.73517169507
2010-12-08,183653.46535376532,91259.20170332749,200076.26066907265
2010-12-09,183653.46535376532,91651.89049519003,200349.462370861
2010-12-10,183653.46535376532,91678.97848087565,200368.30804188774
2010-12-13,183625.3943115944,92112.2880799861,200648.89369751172
2010-12-14,182880.4017937538,92200.29745935756,200156.06350736134
2010-12-15,181137.5212278561,91198.27015393203,198162.73062482235
2010-12-16,182566.39970931236,90595.69872819749,198806.1838073267
2010-12-17,184054.57500977712,90859.74650068379,200096.66163865308
2010-12-20,183541.67761703313,91475.86225778481,200143.8579711112
2010-12-21,185014.56511292947,91618.0462544329,201338.1829280241
2010-12-22,185072.125035188,91435.24077348963,201253.8094046652
2010-12-23,184587.9349541529,91171.1930010033,200710.00777574064
2010-12-27,184755.07870031876,91414.93003134204,201003.88752858088
2010-12-28,184062.97901598547,92904.43207449235,201525.44177966288
2010-12-29,184358.35217741452,93236.18931695944,201975.92481094686
2010-12-30,184831.1256086339,92775.7917321634,202007.22414111032
2010-12-31,184666.99410458296,93920.00303423704,202681.20894685126
2011-01-03,185887.89560436129,93432.52829651228,203303.61500821402
2011-01-04,185925.31947897398,91232.12455039877,201907.8128679455
2011-01-05,186020.59274224617,90974.84318869357,201814.44440113512
2011-01-06,186223.70005178917,90609.24238251663,201733.79654813773
2011-01-07,186223.70005178917,90439.98055589251,201624.2154454746
2011-01-10,186223.70005178917,90805.58136206945,201860.90755895613
2011-01-11,186223.70005178917,91340.45482762741,202207.1877882914
2011-01-12,186223.70005178917,91712.8328773424,202448.26752912358
2011-01-13,186223.70005178917,90758.19346699317,201830.22835680575
2011-01-14,186223.70005178917,89837.40845311065,201234.10671999378
2011-01-18,186194.88998486495,90338.41736649229,201536.32850219775
2011-01-19,184161.08668360987,90534.76650175471,200100.90590738034
2011-01-20,182172.31231332483,88828.60458119439,197468.38150235824
2011-01-21,180763.46784345392,88713.50789318461,196311.47342499055
2011-01-24,188450.89822024712,88259.8875519266,201923.93292392837
2011-01-25,187517.4335475593,88083.85863747404,201092.8040411755
2011-01-26,189477.04482435502,88801.52742826568,203062.96661499195
2011-01-27,193047.25370852463,86614.66192009287,204390.1142653427
2011-01-28,191921.62693241934,88205.72241331227,204555.37423955832
2011-01-31,192256.22876827055,87928.13030945948,204632.72898538414
2011-02-01,194186.0134611338,88557.78972087965,206522.9984577253
2011-02-02,194290.38589909262,88320.81910132205,206449.7700425947
2011-02-03,194294.1035777251,89505.65188769085,207219.6939972542
2011-02-04,194496.13419820715,89140.0510815139,207138.21894040745
2011-02-07,194480.31372736668,89153.58458012347,207134.82597963672
2011-02-08,194435.68615759717,90142.07770989214,207740.4955652271
2011-02-09,193952.63899455225,90094.68981481585,207338.698565761
2011-02-10,194415.9377747653,89945.73873033933,207598.21217188003
2011-02-11,195545.66620046567,89586.90433494351,208233.85386012722
2011-02-14,196555.7776326854,90013.43736756321,209286.04712419392
2011-02-15,196069.8037165217,90704.02832837883,209359.7733990812
2011-02-16,197541.88741796755,90792.04786345991,210547.73730923474
2011-02-17,199408.38451694645,91428.46352995161,212393.75792390108
2011-02-18,199376.57522413606,91678.97848087565,212531.50418096522
2011-02-22,195559.07366441417,92274.77266307219,209984.29638475296
2011-02-23,192503.10929038536,93100.77173109248,208171.20203750685
2011-02-24,196559.13711227573,92403.41368244843,210835.9128926081
2011-02-25,200102.8556959384,93012.76235172102,213952.99396171066
2011-02-28,199463.90411275468,93202.3349204927,213584.8275634312
2011-03-01,196585.88654859783,94806.9336516528,212412.51705096907
2011-03-02,199744.77091941854,94732.45777089088,214791.22380242404
2011-03-03,203750.88357001563,93493.45984590775,217066.92474619517
2011-03-04,202551.11044941025,94346.54622256635,216697.45042425822
2011-03-07,197149.51978772756,94597.0503407335,212709.6682156904
2011-03-08,197601.39574727265,94353.31331039479,212899.04086304933
2011-03-09,190591.5762569596,94387.16770686151,207535.4205715093
2011-03-10,183207.07977792248,93276.81012420732,201143.17207233835
2011-03-11,186245.67856099317,93581.4793809888,203674.92602732044
2011-03-14,185814.22280710842,94014.78965714655,203623.97274874628
2011-03-15,181965.68105247145,92261.23916446262,199531.93767389486
2011-03-16,173800.6397167896,92240.92842231503,193245.7111582287
2011-03-17,178981.70899581056,92735.17024786823,197546.22304527354
2011-03-18,180289.2786368404,93683.03241467943,199164.46048193087
2011-03-21,186484.90948978212,94204.36154887093,204261.98109686276
2011-03-22,184289.7582085685,94143.4299994755,202536.0322707622
2011-03-23,187385.02285279077,95016.8162855248,205479.51249769685
2011-03-24,195130.17869377905,94258.52668748527,210939.0769240379
2011-03-25,194751.2343705754,94285.6045174613,210665.47010360792
2011-03-28,194950.0865646559,93798.12910268923,210502.65077120374
2011-03-29,195793.59972222266,93574.71297020768,211006.06819723666
2011-03-30,195882.9384441163,93886.1486377703,211276.33106408833
2011-03-31,195197.8621583147,94691.83696364303,211271.60472446735
2011-04-01,193244.22118827392,94244.98303316612,209481.3561809493
2011-04-04,191045.12167864048,94678.29263227656,208072.34861908638
2011-04-05,198372.45322043187,96174.5719189649,214670.52614771656
2011-04-06,201988.25259661674,96397.99888420335,217593.13781237951
2011-04-07,201806.85036854548,96486.00826357481,217510.7470264052
2011-04-08,200737.37397290708,97264.6187594715,217193.1615754045
2011-04-11,198740.94037650025,96574.02712160857,215212.23888096013
2011-04-12,192406.68756457273,95876.66975001183,209894.255403946
2011-04-13,193473.86728220092,96073.00872956465,210841.26438010932
2011-04-14,193699.8560536442,97366.17179316214,211852.08949781943
2011-04-15,195749.92972179782,98205.71383845429,213970.65441487494
2011-04-18,190610.2975271846,98801.50869769811,210407.6741749117
2011-04-19,192053.02172585594,98801.50869769811,211516.0972600819
2011-04-20,206115.71527406079,99187.43040173224,222570.09906673807
2011-04-21,206017.32868428645,99349.92514052792,222599.71019460057
2011-04-25,206118.25013600825,99437.9345198994,222734.2244029842
2011-04-26,207672.0411316335,99106.1881101892,223713.20384304377
2011-04-27,207665.1619290338,101015.45609813077,224943.98998763465
2011-04-28,207401.86182634562,101435.23219863165,225013.46603642474
2011-04-29,208042.4383187772,103161.69470562995,226623.3332117246
2011-05-02,206754.84192665308,101834.68807832264,224774.98056379228
2011-05-03,204790.30211008264,101475.85368292684,223033.34296705865
2011-05-04,204926.48936891882,100020.19588053366,222195.5721413558
2011-05-05,205352.74409095378,97135.97774009526,220655.79737122913
2011-05-06,206367.47425911645,98374.97566507841,222237.53369263283
2011-05-09,205990.5230698987,99783.23541668567,222859.6434710928
2011-05-10,206644.52247089124,100135.29256854345,223590.02514782993
2011-05-11,205549.5426108216,99214.50755466096,222152.64711855198
2011-05-12,208722.39533223602,99248.3619511277,224612.2192005745
2011-05-13,207782.72428459028,98598.40263031685,223469.49672006437
2011-05-16,205401.31072753365,98422.3635601547,221525.92413062288
2011-05-17,202262.7806619318,97995.83052753498,218838.49916369864
2011-05-18,208743.73821846413,98578.09188816926,224194.67983253818
2011-05-19,206836.65535551507,98611.9361289264,222751.40800039464
2011-05-20,205816.1498015523,99857.71062040028,222773.89082312805
2011-05-23,197202.51043815483,100087.90467346716,216305.19153614086
2011-05-24,193485.5664466384,100602.45656412064,213782.64385433748
2011-05-25,198421.9337092854,100595.69015333951,217570.79921887338
2011-05-26,203245.90781179752,100351.95244595347,221119.188013862
2011-05-27,206921.49094474665,101353.97975137901,224591.80107296573
2011-05-31,211204.1271319819,101313.35826708382,227855.78680937257
2011-06-01,207320.75008906054,101496.1644250744,224990.5970028363
2011-06-02,207340.54218070107,101218.57232122164,224826.0882045135
2011-06-03,203967.60307393153,101706.0470589464,222550.30434166914
2011-06-06,201697.40330504993,101882.07597339895,220920.10650137631
2011-06-07,203501.9690664002,101841.45448910377,222280.22837436554
2011-06-08,196721.50760192168,101428.45563214093,216803.52494385344
2011-06-09,197158.46713210075,101936.24111201329,217467.97762095282
2011-06-10,191094.49086404857,101042.54340676908,212230.5316193139
2011-06-13,186564.5610294941,100047.28318917198,208105.9180203775
2011-06-14,188802.4595058479,100656.62170273495,210219.75076310415
2011-06-15,186803.32966170163,100961.29095951644,208881.0943427889
2011-06-16,185587.8539153352,100859.73792582582,207881.51675970323
2011-06-17,183902.97348835878,101516.47449017469,207012.2238396202
2011-06-20,184024.26395694423,101577.40671661746,207144.85734607573
2011-06-21,186790.57486351114,102071.64854217066,209590.14705856977
2011-06-22,186317.83403714863,102227.3761931379,209327.76646085607
2011-06-23,187902.35266364366,100433.19473749652,209383.5644177508
2011-06-24,186060.99725543428,99024.93566293656,207057.16381748527
2011-06-27,186531.47673249416,98666.10126754074,207186.31455325504
2011-06-28,187488.4179287704,99011.40148727968,208145.06733164995
2011-06-29,187571.32284843666,99647.81783081869,208620.78160812732
2011-06-30,188875.59666988414,98848.906748484,209105.61563540046
2011-07-01,189639.5818037605,98124.46139120164,209223.56362026022
2011-07-05,189400.7971896649,99952.49724330979,210223.59019732333
2011-07-06,189400.7971896649,100819.11711857794,210784.64500463425
2011-07-07,189400.7971896649,100981.60170166403,210889.83847994677
2011-07-08,189400.7971896649,101726.35780109398,211371.99796161114
2011-07-11,189400.7971896649,102633.59848361004,211959.350918588
2011-07-12,189397.4102883178,103432.5197216543,212473.97512489939
2011-07-13,189361.62108328656,104360.07114631793,213046.98107332585
2011-07-14,189207.52174279364,104630.88600663269,213103.91602528904
2011-07-15,189312.19211175037,105077.73993710957,213473.62854402146
2011-07-18,189047.54531031934,106005.3015174828,213870.8132526148
2011-07-19,189962.95898025122,104712.13913093261,213736.9107296988
2011-07-20,189936.485543892,105632.92346776782,214312.69278919406
2011-07-21,189991.72082287006,104827.23581894241,213833.52228961894
2011-07-22,190116.49629491716,105700.62210499171,214494.8208107783
2011-07-25,190113.18941026359,106526.62049596471,215027.036400855
2011-07-26,190195.55684373542,106817.75625413664,215278.80105190963
2011-07-27,189858.44064423488,106425.06746227406,214765.57076219562
2011-07-28,189814.6574793211,106513.08699735515,214788.91718671678
2011-07-29,189671.07914822391,107169.81340599443,215103.776677849
2011-08-01,189650.0459922836,106783.90185766989,214837.7758161816
2011-08-02,188863.93515361464,109356.68365349839,215899.45287622904
2011-08-03,189219.8903259891,109336.37291135079,216159.77853379352
2011-08-04,187500.9992288801,108760.87863854495,214466.60223685086
2011-08-05,186661.18427258503,109512.40182580335,214307.9256978502
2011-08-08,184580.22595977245,113148.14247645282,215062.95693189092
2011-08-09,186402.3723170716,114156.94702541642,217115.99029948714
2011-08-10,185728.92645715064,118198.92012224763,219215.38924566112
2011-08-11,187610.50804094062,115605.82758427154,218982.19642361233
2011-08-12,187505.88375114684,115077.7313622516,218559.92256914455
2011-08-15,188124.97783960536,116316.72928723475,219837.69770068664
2011-08-16,187558.12181749483,117752.06619177072,220331.43638906695
2011-08-17,187308.59002769185,118090.58984501894,220358.88711096754
2011-08-18,185013.34504534656,120324.8479875992,220041.9571286159
2011-08-19,184268.93101060516,121834.6607728971,220447.49681670213
2011-08-22,184603.51891785493,124976.1595979934,222738.38045016403
2011-08-23,186298.01041940958,120290.99359113246,221007.0284844322
2011-08-24,186282.6707579383,116215.16609783452,218356.52855012479
2011-08-25,185512.2760627942,116695.87442477816,218075.85940887686
2011-08-26,186220.3719272698,120155.58616097509,220859.71644318345
2011-08-29,187188.69326706513,117731.75544962313,220034.46075182862
2011-08-30,187188.69326706513,121259.17665580087,222318.13399959967
2011-08-31,187002.43919856576,120324.8479875992,221570.1479498662
2011-09-01,186577.09868979017,120426.40102128983,221309.11133004542
2011-09-02,186021.40694371334,124062.15182764892,223235.9882715912
2011-09-06,185872.38731313025,123831.94829591975,222972.4636320064
2011-09-07,186821.5343657458,119891.53838848879,221150.6343304735
2011-09-08,186709.76350188965,123093.96944002784,223138.03518279226
2011-09-09,186467.38870046142,122342.44625276946,222465.28177066302
2011-09-12,187305.3359357752,119613.946284636,221342.6169655498
2011-09-13,187715.80891602172,120880.02136254786,222477.6415770066
2011-09-14,188198.15688409246,119979.55792356984,222265.25686381897
2011-09-15,188341.92701902165,118077.0461906998,221144.0159822973
2011-09-16,188349.0185194392,119180.63668552558,221863.93525532575
2011-09-19,188279.36798754794,117339.06733480789,220618.18097444726
2011-09-20,188126.96273570348,119011.37485890146,221583.75206730567
2011-09-21,187681.25735829564,117528.63922653228,220281.39162232704
2011-09-22,186756.30246029174,114454.84919436947,217580.77306924597
2011-09-23,187352.66013809264,108192.16160927716,213984.44481519266
2011-09-26,187333.970732466,106689.1159118077,212997.0053987904
2011-09-27,187894.18190156596,108754.11222776385,214764.29789721034
2011-09-28,187271.5624828026,105768.33089792519,212352.9364518164
2011-09-29,186886.5517358152,106770.35820335074,212705.85691813804
2011-09-30,185704.64480889917,107014.09591073678,211955.6130068972
2011-10-03,184240.67155397456,108977.53919300227,212102.00933041793
2011-10-04,186014.89383892278,106729.73671905555,212009.8768094688
2011-10-05,187100.44508703108,107961.96823325758,213641.64327657962
2011-10-06,187406.87160445348,108659.32560485433,214328.5393812612
2011-10-07,187536.39028853428,107772.38550877628,213853.8363808522
2011-10-10,188137.454634991,110541.51643986719,216108.3766485018
2011-10-11,188101.33905471687,109749.37244536095,215567.7909130004
2011-10-12,188241.67590002637,110534.73987337647,216184.06107415928
2011-10-13,188450.49397936,109884.77987551832,215923.7049046891
2011-10-14,188562.41364818806,110629.52581923867,216491.84399285712
2011-10-17,188391.13900713052,110101.42959721872,216018.3636860102
2011-10-18,188664.93023005323,109573.33337519881,215886.82072138804
2011-10-19,188396.32207947766,108239.54950435345,214816.9536324629
2011-10-20,188099.98246652848,106817.75625413664,213668.80309212877
2011-10-21,188596.2907820408,108002.58904050545,214817.17695007482
2011-10-24,189396.56432545028,109018.16000025015,216089.50157236354
2011-10-25,189349.35503200194,112112.26077456055,218056.37043945878
2011-10-26,189392.33703060175,113337.71504522453,218882.75916266858
2011-10-27,189750.69011098437,114793.3728476177,220100.4778183467
2011-10-28,189750.69011098437,114840.760742694,220131.15702049708
2011-10-31,189748.28631960286,113297.09356092937,219129.93100613152
2011-11-01,189515.46485307766,113324.18154661499,218968.59473157657
2011-11-02,189586.16969396267,114461.6162821979,219759.29812836478
2011-11-03,189968.98469781264,116262.56414862041,221219.353327724
2011-11-04,190028.10067338476,115673.53637720503,220883.43118806952
2011-11-07,190021.1427626843,118469.73498256237,222688.36096372834
2011-11-08,190046.03942412298,117488.0184192844,222071.91961002917
2011-11-09,189848.57088831038,116499.53476817803,221280.257400785
2011-11-10,189945.72630115005,115869.87535675784,220947.25522006303
2011-11-11,190289.56125274618,117779.15417745634,222447.4967347547
2011-11-14,190256.50311305432,117264.59145404595,222088.9677328812
2011-11-15,190386.2671024864,117372.92173127463,222258.79709369707
2011-11-16,190337.48447525574,116120.38015197232,221410.41535260712
2011-11-17,189999.89987245487,113134.60897784328,219218.04840117088
2011-11-18,189850.86908249307,113486.66612970106,219331.47418116615
2011-11-21,189439.87263596518,110697.23461217216,217209.81747454905
2011-11-22,189112.1685708505,111922.68888283616,217751.41372616214
2011-11-23,188055.60515137098,111597.70888390708,216729.27813759525
2011-11-25,187534.2207403658,110629.52581923867,215701.8990012308
2011-11-28,188997.7326456787,112816.39606674264,218242.0856336006
2011-11-29,188734.2450252957,112985.65789336675,218149.2332002088
2011-11-30,191091.7926108498,115186.06163948026,221385.05553090418
2011-12-01,191207.804504425,114847.53798623204,221255.02350105526
2011-12-02,191167.0749859735,114976.17832856097,221307.01414543088
2011-12-05,191355.57862909746,113283.56006231981,220356.02760422055
2011-12-06,191330.76053110757,113865.81126724447,220713.91309317038
2011-12-07,191473.7207973204,114691.80965821746,221358.5035132885
2011-12-08,191148.8447522467,112376.30922409416,219609.8375753226
2011-12-09,191354.97728576546,112660.66773872807,219952.30144525593
2011-12-12,190925.2000272943,109674.89656459902,217689.10427698254
2011-12-13,190398.1743760254,107278.14368322308,215732.5265549435
2011-12-14,189948.5170547495,103513.76201319734,212949.97881924844
2011-12-15,189919.55602874394,103134.61755270125,212682.26814792806
2011-12-16,190183.85151325376,105098.05067925715,214156.46051466535
2011-12-19,189303.78464251317,104854.31297187111,213322.5212809617
2011-12-20,190901.37436117145,106282.88346562597,215474.7901373508
2011-12-21,190622.11662170893,106404.75739717379,215339.14255888638
2011-12-22,191757.59666547916,105646.45696637739,215720.58646574494
2011-12-23,191820.8602763197,105829.26312436796,215887.54071940368
2011-12-27,191810.30299560042,104881.40095755673,215265.7781760373
2011-12-28,191610.03114335617,102254.45402311393,213411.21144936763
2011-12-29,191795.4677745919,101787.28935048945,213251.23443782306
2011-12-30,191720.78163854257,102904.42349963437,213917.0934365627
2012-01-03,191935.17319402884,105565.21467483434,215743.9132090247
2012-01-04,191931.10388148125,106100.0881403923,216074.30242332877
2012-01-05,192164.50981970466,106824.52334196508,216708.38769821892
2012-01-06,192188.74229388568,106431.8345501025,216482.41855020053
2012-01-09,192279.1647292054,105957.9034666969,216257.48074048117
2012-01-10,192305.85626011583,107406.78402555203,217181.90518860758
2012-01-11,192311.92183231175,108104.14207419608,217621.54176333896
2012-01-12,192319.4964638356,108584.85040113973,217927.24593715137
2012-01-13,192291.84334680246,107826.55064739061,217432.74301073598
2012-01-17,192467.54760311358,108666.09269268277,218093.54587704176
2012-01-18,193423.32105710686,109410.84879211272,219304.50334378233
2012-01-19,193423.32105710686,109153.56743040752,219144.05286200618
2012-01-20,193423.32105710686,109729.06170321336,219502.95306651038
2012-01-23,193423.32105710686,110467.04123615258,219963.18528394052
2012-01-24,193423.32105710686,109688.43074025589,219477.61404646497
2012-01-25,193423.32105710686,112674.21139304723,221339.66087738625
2012-01-26,193423.32105710686,113249.70566585306,221698.56108189042
2012-01-27,193423.32105710686,114400.68405575513,222416.3551574105
2012-01-30,193423.32105710686,113764.25823355385,222019.4557119544
2012-01-31,193423.32105710686,114630.87810882201,222559.91295915638
2012-02-01,193423.32105710686,114800.13993544613,222665.4710977178
2012-02-02,193423.32105710686,115808.9438073624,223294.59971470668
2012-02-03,193423.32105710686,113500.20978402022,221854.78501579858
2012-02-06,193423.32105710686,113188.76396074801,221660.55550745025
2012-02-07,193423.32105710686,114894.92588130833,222724.58323307964
2012-02-08,193423.32105710686,114082.47114465448,222217.90543468244
2012-02-09,193423.32105710686,113757.4911457254,222015.23549757473
2012-02-10,193423.32105710686,113161.68613077198,221643.6687386757
2012-02-13,193423.32105710686,113412.19092598646,221799.89309481642
2012-02-14,193423.32105710686,113148.14247645282,221635.22239866058
2012-02-15,193423.32105710686,113818.42337216818,222053.23516075918
2012-02-16,193423.32105710686,113743.94749140626,222006.7891575596
2012-02-17,193407.57978063967,113303.8708044674,221720.04593406335
2012-02-21,192760.97932140168,115788.6330652148,222764.61650623294
2012-02-22,192280.01423303902,117088.5625395934,223199.64827484233
2012-02-23,192550.66049142755,117142.72767820774,223444.8137941315
2012-02-24,192232.99582767487,116607.85488969708,222863.1372828195
2012-02-27,192277.17859880818,116249.02049430125,222673.86304724024
2012-02-28,194496.96925770945,117460.94058930839,225163.41223239456
2012-02-29,194062.4183929719,111232.09724497322,220939.46522931987
2012-03-01,194097.24942596865,112802.85241242348,221946.25262955637
2012-03-02,192983.49403171294,112620.0462544329,220962.35808876363
2012-03-05,188046.87908759108,112152.88225885572,216815.31361883314
2012-03-06,185263.3997650975,110155.59473583306,213395.71484506634
2012-03-07,190957.89036850614,110785.25414725325,218236.0303135981
2012-03-08,194316.60039288888,111902.37814068857,221556.00478602576
2012-03-09,195838.50249768308,112647.13424011852,223209.13245528075
2012-03-12,194610.14003946487,111760.20362270276,221696.60609360665
2012-03-13,199363.60321985095,109884.77987551832,224239.67418915243
2012-03-14,199220.9914905888,108036.4434369722,222975.5952676342
2012-03-15,200093.67896648243,109058.78148454532,224294.76980605943
2012-03-16,200099.03401049407,109207.73256902186,224391.84390402702
2012-03-19,200157.32664528553,109404.07154857469,224559.81737992493
2012-03-20,200081.93666453395,108415.58857451561,223884.47891628643
2012-03-21,200408.59241845022,108469.75371312993,224173.3901989197
2012-03-22,199846.20368964196,108036.4434369722,223463.91219750297
2012-03-23,200318.3544896365,109363.45074132681,224660.2541884224
2012-03-26,202647.2736927837,111306.57312573513,227691.04300973116
2012-03-27,202647.2736927837,110521.2056977196,227201.25789136425
2012-03-28,202616.00124521827,109349.90708700767,226446.3662580285
