date,basket_soxl,gld,tlt,portfolio
2009-02-12,111153.48842381484,42053.66412812075,29507.06896831701,136579.38790424852
2009-02-13,111153.48842381484,41773.82016492656,28721.796400247087,135734.4257720295
2009-02-17,111153.48842381484,43082.7755826305,29616.46057233945,137395.13303992586
2009-02-18,111153.48842381484,43741.77145384116,29364.078913617977,137651.56605503272
2009-02-19,111153.48842381484,43227.21234134975,28864.82907394459,136877.03435458473
2009-02-20,111153.48842381484,44143.485737664196,29145.299020384093,137754.32987960253
2009-02-23,111153.48842381484,44111.89019669435,29414.52560148111,137954.1062446553
2009-02-24,111153.48842381484,42757.79558370142,29383.702121149756,136974.04952747712
2009-02-25,111153.48842381484,42044.63863616028,29044.336033626983,136191.37471528238
2009-02-26,111153.48842381484,42004.013992311004,28738.641322622636,135910.60527152393
2009-02-27,111153.48842381484,41809.926646417145,28573.14701609483,135637.27858547313
2009-03-03,111153.48842381484,40640.89343599274,28852.135242020635,135043.2145628942
2009-03-04,111153.48842381484,40166.95896735059,28719.955259512906,134600.07294952747
2009-03-05,111153.48842381484,41521.05358034353,29518.676962868674,136213.47238745127
2009-03-06,111153.48842381484,41656.464395737436,29321.812232195734,136146.56780156738
2009-03-09,111153.48842381484,40880.11636625661,29150.270289784137,135457.76043068815
2009-03-10,111153.48842381484,39783.29927836747,28590.577239382783,134222.88588241744
2009-03-12,111153.48842381484,41119.338845155624,29037.75139836239,135533.60916429927
2009-03-13,111153.48842381484,41209.61407617951,28891.515670157176,135476.64157157554
2009-03-16,111153.48842381484,40983.93164068068,28435.934203411478,134941.78396831086
2009-03-17,111153.48842381484,40640.89343599274,28281.22818603131,134572.3450944
2009-03-18,111153.48842381484,42017.55403571119,29352.761675344806,136426.6616632635
2009-03-19,111153.48842381484,42586.27467589796,29389.3221464155,136857.7628438248
2009-03-20,111153.48842381484,42243.23647121001,29226.196035569694,136481.37929320472
2009-03-23,111153.48842381484,41561.678224192794,28973.064756019467,135792.10576242267
2009-03-24,111153.48842381484,41051.6336631411,29248.675189543814,135659.84165355627
2009-03-25,111153.48842381484,41516.542188457905,28854.955199086486,135662.8712098556
2009-03-26,111153.48842381484,41493.97259081341,29189.63793222114,135922.9974010539
2009-03-27,111153.48842381484,40934.28105350608,29406.179854490594,135707.01407177318
2009-03-30,111153.48842381484,40613.812446462616,29518.676962868674,135573.86899569345
2009-03-31,111153.48842381484,40749.220102302424,29729.602648227807,135843.29723799162
2009-04-01,111153.48842381484,41087.74375555066,30000.94455228253,136305.75164313367
2009-04-02,111153.48842381484,40081.201898685395,29634.311776623465,135293.7521260726
2009-04-03,111153.48842381484,39535.04724522415,29027.870420337873,134408.53681695572
2009-04-06,111153.48842381484,38487.881195874485,28903.799412606906,133567.95602896443
2009-04-07,111153.48842381484,39151.38800760589,28977.120190496702,134096.20024889446
2009-04-08,111153.48842381484,39092.71192847081,29233.765169699087,134266.50790060923
2009-04-09,111153.48842381484,38957.3011130769,28867.112505174067,133868.63782031866
2009-04-13,111153.48842381484,39665.94350917834,29132.236770895528,134586.89713500792
2009-04-14,111153.48842381484,39435.75013315876,29284.563701071864,134550.246550297
2009-04-15,111153.48842381484,39494.426212293845,29233.765169699087,134549.71575886814
2009-04-16,111153.48842381484,38731.61867757808,29002.477073956827,133821.17732090628
2009-04-17,111153.48842381484,38465.31475778409,28683.77646525079,133370.57745731354
2009-04-20,111153.48842381484,39246.17417915053,29118.132250122006,134279.327454895
2009-04-21,111153.48842381484,39219.09318962041,28830.44738078489,134022.9603180188
2009-04-22,111153.48842381484,39440.26107367952,28655.583524214282,134034.6600691593
2009-04-23,111152.31818714188,40081.201898685395,28652.765461326144,134483.3283800133
2009-04-24,111201.97986747108,40496.45667727348,28365.071594644905,134575.70191989845
2009-04-27,111181.8320910807,40175.98807023003,28486.34821670911,134434.82672853212
2009-04-28,111127.52095534139,39607.267430043255,28020.99421361279,133609.71062069395
2009-04-29,111246.61509818907,39869.05995795163,27772.797740541697,133678.06324487634
2009-04-30,111406.2750784443,39390.61093786977,27662.804261551883,133368.67647321944
2009-05-01,111406.2750784443,39246.17417915053,27472.410515480933,133109.81694528178
2009-05-04,111406.2750784443,40008.98171386629,27562.9001201347,133722.22840606215
2009-05-05,111400.93479321341,39832.949865542076,27528.975397347553,133566.17781316908
2009-05-06,111510.3957684051,40415.21100049391,27463.90565756277,134004.34033149944
2009-05-07,110711.96789449998,40370.07496475902,26793.43162378865,132826.24098779872
2009-05-08,109617.2903161601,40613.812446462616,26858.502784206714,132238.32111000502
2009-05-11,109826.27788792229,40482.91618250843,27240.430571330075,132616.33634740187
2009-05-12,109506.99719043083,40938.79244539169,27339.432137068416,132782.13395834743
2009-05-13,109080.32393969568,41114.8242937159,27636.468561760084,132834.17550108087
2009-05-14,109527.3013963573,41087.74375555066,27743.981615038574,133235.89385214492
2009-05-15,109320.02874917566,41322.45529392892,27735.482439653544,133240.33683285513
2009-05-18,110028.46587607905,40785.330194711976,27305.491313770734,133033.438191316
2009-05-19,110304.9267989247,41056.14821458082,27161.220794939705,133310.80395112376
2009-05-20,110395.00523945752,41638.40934953265,27446.914409959118,134023.86446704975
2009-05-21,110322.43424475288,42360.59224039914,26756.678420135955,133909.78780206418
2009-05-22,110325.36923009952,42496.00350715792,26459.62731556703,133762.4332909215
2009-05-26,110666.9903377765,42319.971207468836,26060.742376038805,133563.18959350922
2009-05-27,110696.96719703978,42180.04584063521,25599.610021513778,133106.48728314877
2009-05-28,110733.12291836803,42536.624540088225,25970.196893142587,133690.39143826222
2009-05-29,110733.12291836803,43421.29923587873,26640.661929572587,134867.06786345434
2009-06-01,110733.12291836803,43209.160454699064,25853.060943552573,134067.9173452931
2009-06-02,110730.75979141636,43493.51942069784,25992.145203813463,134381.34706448612
2009-06-03,110604.80792457036,42613.35927634705,26236.226102265027,133868.5561690128
2009-06-04,110907.35014568946,43434.84289019789,25694.118597723864,134225.39473651783
2009-06-05,110686.33277170948,42297.401609824345,25498.2999266913,133097.76279446582
2009-06-08,110696.71427340026,42229.696427809824,25433.013777103144,133003.898617686
2009-06-09,111522.36995356923,42351.56674843867,25430.176298893475,133700.9976629899
2009-06-10,111522.36995356923,42365.10724320373,25030.01042168882,133380.49715583134
2009-06-11,111516.39342202034,42292.88705838462,25308.148161822806,133554.5419254075
2009-06-12,111259.98816100122,41602.2992571231,25535.199929116523,133064.4178448281
2009-06-15,110762.35951471337,41119.338845155624,25765.106222219296,132543.77889283234
2009-06-16,109280.11250136317,41493.97259081341,26213.54095646494,132076.33738454565
2009-06-17,110538.88268119562,41683.544933902675,26065.930528786655,133023.59614221723
2009-06-18,108861.42899462859,41349.536283459034,25671.421139768656,131216.27189103796
2009-06-19,110205.9511315841,41480.43254741322,26023.35841120866,132597.8980320846
2009-06-22,106176.73342075307,40866.57587149156,26275.96595062206,129379.4786953162
2009-06-23,105027.57168147239,41038.09316837605,26585.33110448407,128901.64551174347
2009-06-24,108703.25289191795,41277.31609863992,26318.552274532874,131581.5578107143
2009-06-25,111909.61754714312,41665.490339062766,26801.02254096171,134635.7062997424
2009-06-26,111775.39195875831,41656.464395737436,26846.430716116087,134567.05535143652
2009-06-29,111753.06622116164,41543.62317798802,26886.18808561693,134503.70373672523
2009-06-30,111794.90191467348,41155.448937565176,26840.76949248515,134223.66839598096
2009-07-01,112969.2092059985,41701.59998010746,26787.51563325571,135437.37543711023
2009-07-02,112510.90864308758,41187.04447853501,26850.18071443757,134785.74931559077
2009-07-06,111137.0252308066,40965.87659447591,26798.909112181707,133566.64564135837
2009-07-07,107666.17712544806,40943.30699683141,26978.289161957528,131119.59487307945
2009-07-08,106189.4782723634,40293.34067986506,27476.574391632068,129975.05022194736
2009-07-09,110331.99080287816,40401.67050572885,27149.12836443869,132859.53528232482
2009-07-10,111129.31148631532,40433.266046698685,27399.701556991484,133680.9424567084
2009-07-13,113463.18851563656,40708.59861800725,27245.944049099628,135482.4730157655
2009-07-14,114911.00753532712,40988.443032566305,26793.209531452147,136382.19166555328
2009-07-15,117314.74915560713,41633.89479809294,26104.16545295304,138055.0793592073
2009-07-16,117342.96651238459,41516.542188457905,26386.049403053097,138225.80412090442
2009-07-17,117342.96651238459,41493.97259081341,25978.889748198475,137874.07777450595
2009-07-20,117342.96651238459,42103.31471529536,26115.56224669003,138416.38685703167
2009-07-21,117342.96651238459,42035.60908191597,26636.63727548314,138798.42379852972
2009-07-22,117342.96651238459,42175.5344487496,26397.444776156808,138699.79110757334
2009-07-23,117342.96651238459,42094.288771970016,25913.397606784347,138243.28338325513
2009-07-24,117326.62555145641,42161.994405349404,26038.66999672792,138382.1946851735
2009-07-27,117488.24001277734,42297.401609824345,25739.709561027255,138351.1726929023
2009-07-28,117571.2951107056,41575.218718957854,25967.501951805603,138091.62819662114
2009-07-29,117494.90429224895,41164.47488089051,26109.866454315885,137862.7092839663
2009-07-30,117380.7929103663,41354.05083489875,26480.01482380482,138216.855976146
2009-07-31,117641.11695918447,42134.90980490032,26995.388851235082,139385.8667255929
2009-08-03,118011.61796399692,42369.62179464345,26586.27582561696,139489.2209819041
2009-08-04,118006.89482995107,42735.22598605693,26374.860495319783,139569.09173264148
2009-08-05,117859.69848261516,42780.36202179182,25980.603979026077,139166.36254715166
2009-08-06,116727.52962500181,42699.11589364737,26069.1548927936,138340.8366072505
2009-08-07,116951.11357466225,42315.45665602912,25852.0442436667,138057.42903627089
2009-08-10,116059.06806128494,41945.337461811054,26174.85805927013,137399.8908616333
2009-08-11,114268.69790239647,41882.146831236256,26477.7133978871,136274.75636132312
2009-08-12,118368.23728917606,41954.36340513639,26194.870046776898,139138.63667822187
2009-08-13,121341.74841727313,42301.91616126406,26566.282306342866,141899.5225508552
2009-08-14,120534.60765695701,41976.93300278089,26669.11153168881,141155.4578420851
2009-08-17,117946.20570099089,41349.536283459034,27063.368047982513,139114.9499393583
2009-08-18,120778.1285638868,41552.649121313356,26906.243165666598,141232.87191001064
2009-08-19,121127.37866177989,41764.79106204712,27129.077072744443,141825.7369748581
2009-08-20,121652.47906740694,41647.435292858,27351.90529728915,142316.97135200878
2009-08-21,122791.62656670414,42270.3210716591,26789.11810759842,143138.40002019002
2009-08-24,122579.6114315638,41679.03038246296,27274.77438093557,142964.55560307187
2009-08-25,122927.65843388472,41868.606336471195,27429.061785041817,143484.08230745455
2009-08-26,123562.18460353582,41882.146831236256,27554.75657661473,144068.7962941331
2009-08-27,123675.9172882538,42062.69323100019,27446.182783818607,144191.04379540676
2009-08-31,123873.58543535967,42157.47985390969,27597.606664771673,144529.64023129782
2009-09-01,122477.53331986854,42383.16228940851,27530.823167703715,143596.29850323123
2009-09-02,122229.74293062922,43416.787843993116,27932.065411392112,144471.81107495824
2009-09-03,123391.99480435587,43990.019876065504,27760.123797483695,145597.76152199414
2009-09-04,125220.90266521252,44021.61541703535,27287.224337479358,146589.0097754136
2009-09-08,125818.6133770679,43976.47938130045,27095.20112503333,146842.95476040433
2009-09-09,125818.6133770679,43818.50257918101,27063.657383627724,146705.56492755061
2009-09-10,125818.6133770679,44098.3465423752,27562.357911765197,147314.16980562
2009-09-11,125805.66982439112,44585.8215057824,27714.27333183402,147773.51674420363
2009-09-14,125812.96705372176,44215.70231156433,27439.112765515812,147291.06036518255
2009-09-15,126097.77261100677,44639.986644396726,27298.687900980633,147685.99205812454
2009-09-16,125957.17276390102,45095.86606683409,27347.409466494326,147943.09483995778
2009-09-17,124113.79711009207,44838.584479446465,27691.33862812063,146675.6163355336
2009-09-18,125223.73067126198,44536.170918607786,27444.847862077444,147083.8757345523
2009-09-21,125073.90555372197,44396.24916269313,27507.906932223,146925.9099139241
2009-09-22,126216.81668636818,44987.535789605434,27565.197757697,148239.28229561623
2009-09-23,126472.89914381588,44608.39110342689,27648.333217391464,148230.84145563806
2009-09-24,124951.07501465623,44030.64451991478,27728.571058733967,146758.88555234787
2009-09-25,124637.69549911833,43782.39248677146,28081.13198818501,146641.78820788537
2009-09-28,126846.96490238898,43804.96208441596,28327.584870673996,148502.61222438613
2009-09-29,126144.76483159568,43976.47938130045,28301.789011529567,148080.4711976161
2009-09-30,127015.41473151986,44617.41659538736,28275.987469852003,149158.00522287292
2009-10-01,122371.76735538003,44184.106770594495,28663.22795190765,145721.34789335908
2009-10-02,120727.72960965896,44400.763714132845,28464.862558943914,144488.84686111464
2009-10-05,124206.65569200036,45055.241422984815,28467.752600585038,147537.72592756397
2009-10-06,126529.5185991146,46165.598554274155,28185.995086847128,149814.19192919284
2009-10-07,126396.69209079037,46201.708646683706,28516.625700315537,150013.6455596281
2009-10-08,125923.88600373152,46779.45477883095,28217.631169416094,149823.0239629209
2009-10-09,129837.5265355653,46418.36152793822,27570.783214219537,151943.06389111734
2009-10-12,130670.84867401686,46743.345137786266,27613.89564598932,152826.95247474895
2009-10-13,130594.07445470193,47059.3023529441,27757.629165439546,153111.20075275764
2009-10-14,130911.57842235758,47023.192260534546,27346.523938414877,152982.60223205943
2009-10-15,130559.31467266395,46427.39108218253,27220.03075093717,152196.47807639043
2009-10-16,129160.98932746166,46571.827389536906,27441.390514212162,151441.82195676715
2009-10-19,130767.86313713327,47045.76185817904,27657.027493080634,153147.81842019426
2009-10-20,130389.12779125797,46680.1540558466,27806.520259858295,152731.93602846988
2009-10-21,128671.73680489679,46829.10536600556,27639.767272242152,151423.2690630233
2009-10-22,130148.89034870343,46905.83649134542,27504.656996816968,152463.55915673485
2009-10-23,126743.81093964304,46711.74959681643,27297.654627039792,149625.78153242733
2009-10-26,126142.12995161925,45976.02621118488,26944.026328449134,148368.3424971024
2009-10-27,122385.93055660183,45971.511208380296,27312.028594592575,145877.55461525868
2009-10-28,118157.56382265291,45465.98480968729,27441.390514212162,142485.87620661926
2009-10-29,122492.04295515904,46350.6595054778,27142.397877490428,146083.79550486733
2009-10-30,118294.08051511907,46278.439772023565,27536.27319051998,143238.35393219674
2009-11-02,118327.9546961303,46919.376986110474,27414.55048960506,143614.990705361
2009-11-03,116901.04482576603,48052.303715044305,27140.547739412126,143127.4159725026
2009-11-04,118375.10056647791,48341.17678111792,26892.508956635393,144221.8233394226
2009-11-05,123499.93438841066,48287.01525342256,26892.508956635393,147991.7560213827
2009-11-06,123676.93370713032,48490.12809127689,26918.46913569617,148287.88459843353
2009-11-09,125985.24620377584,48833.166295964846,26950.193771073085,150271.1321460611
2009-11-10,126120.5009364874,48923.43791606976,26901.178134469905,150394.8505385508
2009-11-11,127077.03809832054,49469.58895861203,27013.640674104776,151583.41749348538
2009-11-12,126851.01353850638,48842.192239290176,26964.603728002356,150932.70716224276
2009-11-13,127211.85727889376,49532.780040551705,27088.647270156525,151790.01085864645
2009-11-16,128219.36194225168,50385.85919537238,27405.92108950246,153401.7571520535
2009-11-17,128282.37964267802,50539.325056971065,27552.98978235567,153678.07542983588
2009-11-18,128058.26889808822,50665.706769485536,27391.48271990754,153467.43719665526
2009-11-19,125640.66578042609,50688.27636713003,27440.52345436538,151727.34498946066
2009-11-20,124755.61266758866,50977.14943320365,27434.737215005578,151268.5701612158
2009-11-23,126358.53146938808,51586.4915576856,27400.139112042507,152860.70246468505
2009-11-24,127502.78865202196,51785.0930036543,27573.193081811158,153993.7111671496
2009-11-25,127995.65110278249,52638.17260983985,27700.091149774384,155066.02494032332
2009-11-27,126862.44892792232,51934.04115425917,27803.917186140246,153813.19664861055
2009-11-30,127086.20786479667,52195.83323080267,27870.262181068327,154218.7480692537
2009-12-01,129855.61524768258,52981.207203608836,27559.823501989136,156574.26037530077
2009-12-02,130203.26434437883,53793.665325499205,27582.92252561887,157424.42142717043
2009-12-03,130434.38700038342,53577.00883332572,27296.49681091452,157207.1830066215
2009-12-04,130441.66329536158,51342.754075982,27007.14838000355,155398.79701701063
2009-12-07,130441.88854029894,51053.88100990838,27041.875287050905,155223.95125085226
2009-12-08,130426.41023211995,50078.93108309398,27082.382750924935,154558.52131012146
2009-12-09,130642.94641274633,50029.28049591937,26957.96842348402,154581.8057955845
2009-12-10,130511.47536928862,50020.2550039589,26648.36270905283,154222.3956556078
2009-12-11,130056.63055480803,49343.207697462436,26645.47787640041,153404.71708229982
2009-12-14,131832.46495081222,49758.462476050525,26677.28917040756,155043.27951446263
2009-12-15,131583.12349954597,49744.921981285464,26558.67197384828,154750.622620575
2009-12-16,133154.8223589487,50367.804149167605,26526.837476164183,156331.38134092724
2009-12-17,133134.29321016854,48449.50344742762,26963.759871832524,155324.09048984956
2009-12-18,133865.640693243,49176.20134109869,26848.023719570243,156284.39827131463
2009-12-21,135205.28324134185,48273.4715991034,26370.591965850163,156249.6517691005
2009-12-22,135205.28324134185,47921.40745109012,26223.041204769743,155879.75109265803
2009-12-23,135205.28324134185,48092.92835889358,26228.826970585113,156005.4449796857
2009-12-24,135205.28324134185,48909.89787266957,25956.856673075075,156357.0929269924
2009-12-28,135184.454835933,48995.65810088887,25884.525603038783,156342.41993974804
2009-12-29,135095.03069125387,48508.18313748166,26055.238369157803,156073.10194955004
2009-12-30,135952.21125260345,48264.44565577807,26226.565322399303,156679.51972097968
2009-12-31,135931.1843307719,48435.963404027425,26101.704916107672,156681.8332749225
2010-01-04,136678.20352754198,49559.86418963592,26078.472826493806,157897.69983546087
2010-01-05,136678.20352754198,49514.72499434693,26246.895058216935,158070.69544523495
2010-01-06,136656.9726207672,50331.69766767702,25895.54640250033,158162.75375425242
2010-01-07,136135.24071393767,50020.2550039589,25939.110122109538,157652.7353523293
2010-01-08,137987.99327267383,50268.507037102216,25927.50402173558,159080.76331347518
2010-01-11,137810.76947168243,50936.52478935438,25785.202500634157,159219.54063273437
2010-01-12,133766.8185562585,49871.303693799935,26226.565322399303,156263.48808200346
2010-01-13,135633.5080434965,50345.23816244208,25921.670901477457,157495.05643900146
2010-01-14,135356.37194467252,50566.40604650118,26284.658332133517,157882.26288394115
2010-01-15,130491.58459103305,50038.31005016368,26447.242234609817,154371.33874323583
2010-01-19,132698.3725980973,50336.20905956264,26371.769670841393,155999.6603107188
2010-01-20,132692.40006871102,49171.689949213076,26638.924495068037,155562.8591612375
2010-01-21,131652.57551546468,48463.04755311164,26760.85839679763,154531.64428667712
2010-01-22,121214.17413138924,48372.77232208776,26714.388061492336,147198.32074738873
2010-01-25,124591.75554986601,48512.697688921384,26592.419591019534,149478.3312301913
2010-01-26,122490.6439026418,48548.804621776835,26601.157432796037,148059.06655765747
2010-01-27,125396.9892037106,48083.89925601414,26586.639034192867,149750.8680904563
2010-01-28,120759.17395451054,48061.332817923736,26572.10642925687,146511.33922203572
2010-01-29,114371.014918362,47826.62127954548,26804.411224885003,142220.37415304303
2010-02-01,121749.72580949502,48905.38286986498,26561.092732961733,147729.24652656386
2010-02-02,123460.92127661809,49257.44701787827,26636.857947186363,149231.43085294825
2010-02-03,123426.69201544221,49063.36012334928,26327.996644595223,148711.38770178772
2010-02-04,116766.07393136961,47108.95294011871,26744.67264826518,143340.75571343882
2010-02-05,120708.94969776175,47248.874696033374,26802.951760959404,146228.11365172578
2010-02-08,120027.05434646798,46960.00162995975,26837.932961364335,145611.62528533145
2010-02-09,121962.33270462928,47578.372857321134,26569.848095882055,147028.2664184035
2010-02-10,122657.81280335365,47447.47659336694,26316.31619774615,147120.1931508242
2010-02-11,124824.6821519882,48354.717275882984,26173.530714239805,149034.31746039196
2010-02-12,125718.82613975139,48314.096242952684,26281.33073544137,149755.84026433772
2010-02-16,127196.95696076065,49478.618512856345,26330.89947193589,151591.02035209595
2010-02-17,127155.50462632431,49311.6121564926,26030.755648710867,151093.96768656452
2010-02-18,127319.44869367624,49641.10986641549,25925.85087813913,151294.5804708797
2010-02-19,127439.846564089,49410.91287947695,26065.713645438853,151396.82952816476
2010-02-22,127363.49574282498,49230.366479713026,25957.902732715454,151097.78638610715
2010-02-23,126325.706929798,48697.75548057094,26362.941855623667,150521.7471370331
2010-02-24,127859.12841326809,48458.53300167192,26427.061191742425,151504.4610450653
2010-02-25,127542.35484110392,48887.32827502507,26575.672218796055,151741.2128020105
2010-02-26,127410.10864136218,49392.85783327218,26712.62316141099,152141.22834612182
2010-03-01,129205.08760652822,49392.85783327218,26700.915722529546,153368.56846991464
2010-03-02,129205.08760652822,50110.52662406382,26665.858281471785,153790.78680058377
2010-03-03,129042.69587677516,50385.85919537238,26598.62633783097,153775.89304523502
2010-03-04,128969.55448058687,50024.76955539862,26738.929974992712,153660.13797506312
2010-03-05,129934.15525285623,50015.74045251918,26388.135839800725,153900.26249350802
2010-03-08,129885.64566534635,49595.9706711265,26250.759180745452,153430.2099225694
2010-03-09,129776.40171427984,49523.75409722637,26256.577621126326,153314.92126961495
2010-03-10,130327.55164215338,48959.54800847931,26189.358463185054,153250.37149469115
2010-03-11,130317.14397820078,49018.22408761439,26285.83272231375,153396.9570272906
2010-03-12,130044.14106044278,48724.83647010105,26449.531348372424,153214.86671493945
2010-03-15,129214.29793036118,48909.89787266957,26414.44312692687,152718.555852885
2010-03-16,132472.1656638277,49830.682660869636,26624.931730779408,155820.09265472202
2010-03-17,132730.43421649124,49465.07440717232,26738.929974992712,155899.03420517952
2010-03-18,132709.37716275352,49803.59806042055,26651.22623220601,155998.1915876804
2010-03-19,131731.35190293955,48873.78778026002,26677.552934653686,154751.84774697124
2010-03-22,134647.80142678582,48634.56484999614,26706.782937986452,156649.16798481205
2010-03-23,135737.47143915415,48891.84282646479,26581.104246924075,157418.34292245196
2010-03-24,135717.02850083704,47980.08714114417,26095.828703306644,156231.73392662342
2010-03-25,135615.05624956003,48196.74047376355,25929.20546686364,156101.3383908872
2010-03-26,135273.2570816601,49013.70953617467,26002.279054562277,156481.23104590192
2010-03-29,136381.75090942014,49085.92972099378,25902.880658593676,157175.24929181163
2010-03-30,137088.56283551024,48733.86557298049,25984.74417795584,157534.5837059736
2010-03-31,136834.88685858814,49176.20134109869,26163.051649603334,157859.38558964894
2010-04-01,136950.05909845885,49767.49157892996,26099.0928450455,158244.79629603756
2010-04-05,139671.03286306374,50051.850093563866,25664.8473960259,159789.24077387867
2010-04-06,139649.70224989954,50115.04117550354,25705.911274602255,159864.67025820288
2010-04-07,139858.34549817612,50774.03343579522,26034.542109953276,160829.84868326984
2010-04-08,139150.19256189885,50846.253620614334,26046.269437700674,160400.89798813837
2010-04-09,140199.54246198534,51293.10348880739,26107.884670886735,161489.68962734775
2010-04-12,141091.9132354486,51008.74497417348,26245.80401185594,162088.45620926592
2010-04-13,141346.9127831632,50864.30821545424,26330.890474591768,162273.51712441762
2010-04-14,141346.9127831632,51017.77091749883,26146.032936422886,162150.87163285847
2010-04-15,141346.9127831632,51297.618491611975,26175.378484595967,162367.153939922
2010-04-16,141326.04365854684,50209.82734704817,26366.103238221753,161877.9326845814
2010-04-19,140600.87107402532,50169.206314117866,26301.53214071914,161272.60703919907
2010-04-20,142560.08856103086,50309.12807003252,26395.437421328574,162830.85109700577
2010-04-21,142013.04473557032,50692.78775901565,26612.570327043566,162961.41219514576
2010-04-22,144093.4183459085,50480.645366917015,26533.33876760953,164167.8146844477
2010-04-23,144139.0860355062,51089.99065095306,26439.438695988803,164480.89154046058
2010-04-26,144139.0860355062,50891.389204984356,26468.79845049471,164387.65119594548
2010-04-27,144118.97536176533,51739.95380836532,26841.428666328247,165370.09497789945
2010-04-28,144518.13852735906,51595.51750101094,26612.570327043566,165277.9527722325
2010-04-29,145132.84011717013,51581.97700624588,26724.064941868597,165828.17077476103
2010-04-30,145114.82568844294,52069.45196965308,27032.151525776324,166500.96422431734
2010-05-03,146421.54959218195,52236.45787465195,26996.79433109594,167470.284676714
2010-05-04,146406.6239897428,51848.28408559397,27482.64570473723,167792.11563734774
2010-05-05,145913.0274084416,51947.581197659354,27644.561436026313,167709.37699159398
2010-05-06,143422.0988702862,53482.22266178109,28498.40797264462,168004.61085791176
2010-05-07,140947.5592984804,53382.92193879674,28142.165708814086,165801.30555477738
2010-05-10,149949.98166400488,53066.96788319299,27559.18042865657,171123.00742026107
2010-05-11,149504.48625369061,54461.6871400352,27488.51102601643,171632.3980708186
2010-05-12,151358.2833937721,54795.69624184372,27279.454894057126,172879.58189875406
2010-05-13,149603.41881524227,54416.547944746206,27459.059403891584,171636.2575914225
2010-05-14,146599.6030194672,54330.79087608102,27936.043184583235,170075.999057028
2010-05-17,148320.3112317432,53874.911453643654,27832.998970067198,170847.38181066254
2010-05-18,145120.89090717593,53933.587532778736,28259.92673704842,169185.1929820613
2010-05-19,145869.25418395785,52642.683550360605,28354.162551668254,168980.72118622455
2010-05-20,142320.09855873502,52286.10485090759,28951.859436555365,167013.01913904015
2010-05-21,145630.62870542312,52006.260887713404,28981.3006407028,169156.85608145344
2010-05-24,144922.04637008507,52737.46972190523,28881.19713708163,169019.69256728113
2010-05-25,145237.88597310317,52972.181711648365,29022.53025982879,169559.6528304183
2010-05-26,145171.39984336973,53473.19671845575,28940.07954537651,169738.8244802674
2010-05-27,147125.6938382221,53572.49744144011,28283.48983421712,170366.3773517736
2010-05-28,146858.9601029403,53658.254510105304,28413.030753630304,170392.9080672416
2010-06-01,146318.0800561139,54123.16348678697,28612.75995454528,170559.40343387792
2010-06-02,147399.27382576198,54064.48379673292,28340.970077462127,170942.88916126455
2010-06-03,147661.65297482262,53242.99973151721,28134.168490522217,170344.60213378773
2010-06-04,147661.65297482262,53798.17987693893,28890.467716339088,171611.75819926447
2010-06-07,147661.65297482262,54836.317274774025,29112.039153973175,172549.4039142951
2010-06-08,147661.65297482262,54615.14939071492,28967.273781215394,172232.51819031063
2010-06-09,147661.65297482262,54416.547944746206,28934.793842476593,172065.03628542327
2010-06-10,147661.65297482262,53698.87915395457,28417.763356638887,170980.00953826983
2010-06-11,147661.65297482262,54168.299071156995,28778.20359181934,171716.433771407
2010-06-14,147661.65297482262,53983.237668588474,28630.48851082257,171419.3664041923
2010-06-15,147661.65297482262,54610.6348392752,28512.31928729172,171683.4024296812
2010-06-16,147661.65297482262,54312.735829876234,28674.794748094122,171685.73193194967
2010-06-17,147661.65297482262,55021.37867734254,28908.197693249662,172424.41054920474
2010-06-18,147661.65297482262,55441.14800737034,28860.912861529046,172639.21881727752
2010-06-21,147658.20491771167,54339.81636804149,28778.20359181934,171825.01478340413
2010-06-22,147472.99883386973,54818.26222856924,29120.926635788768,172417.9208431052
2010-06-23,147530.64671005605,54592.57979307042,29318.84594990178,172549.3928883349
2010-06-24,146992.5763731196,54750.56020610883,29144.538508033504,172070.21024667827
2010-06-25,147022.7991269259,55409.55246640051,29262.69873422023,172659.31404229204
2010-06-28,147057.2117866212,54655.77042364522,29537.461996763748,172525.30977303087
2010-06-29,146689.20012942117,54737.01655178967,29859.502987861473,172709.98463512072
2010-06-30,146493.67147950295,54922.07750299332,30060.35070071424,172935.6137104267
2010-07-01,146514.60259378114,52827.74495292912,30107.796537540213,171652.09098368543
2010-07-02,146453.05145637406,53482.22266178109,29867.76207622176,171744.77366312192
2010-07-06,146444.24683645475,52588.52202266524,30113.70163655132,171455.75393866055
2010-07-07,147214.1449997112,53139.187616647236,29761.083408224546,171921.13632497925
2010-07-08,147201.49378639783,52904.47607826898,29571.448280326473,171532.87051371433
2010-07-09,147259.82544518827,53423.546582646006,29402.512726443918,171706.21732834168
2010-07-12,147319.91176997146,52963.15215740406,29390.6731686672,171435.69964604283
2010-07-13,147413.1261258717,53423.546582646006,29138.754162851412,171495.58406806592
2010-07-14,147413.1261258717,53396.46559311589,29432.1509250732,171830.30070667856
2010-07-15,147413.1261258717,53364.870052146056,29725.533007417744,172162.07896520945
2010-07-16,147408.7391739076,52660.73859656538,29870.740670670824,171877.82552890826
2010-07-19,147735.6699654074,52236.45787465195,29687.003538617446,171608.84859523608
2010-07-20,147735.6699654074,52651.71310460491,29731.443315417553,171930.8562542767
2010-07-21,147731.55783362043,52290.61940234731,30235.193247785613,172299.17369437928
