id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
29,2013-04-10,2013-07-08,closed,23227.407706037106,2587.5071882516895,0.1113988793325035,19,43,61,time_soft
30,2013-04-15,2013-07-11,closed,22624.643769547143,2657.6437563370705,0.11746676692051475,17,39,61,time_soft
31,2013-06-27,2013-09-24,closed,25529.04788879079,1572.724331141425,0.06160528735707263,22,43,61,time_soft
32,2013-07-02,2013-09-27,closed,25565.56278449741,1149.9858825121105,0.044981833265546,21,42,61,time_soft
33,2013-07-08,2013-10-02,closed,25610.637963155634,959.1917812586595,0.037452865588064876,22,46,61,time_soft
34,2013-07-11,2013-10-07,closed,25820.53361293884,1099.427269408834,0.042579571975147085,23,49,61,time_soft
35,2013-09-24,2013-12-19,closed,26822.008242474098,2603.5916232222985,0.09706922761657237,21,46,61,time_soft
36,2013-09-27,2013-12-23,closed,26619.759812126445,2729.4310293881344,0.10253402166854869,21,45,60,time_soft
37,2013-10-02,2013-12-27,closed,26836.737209802544,2642.305885969778,0.09845853709088875,20,44,60,time_soft
38,2013-10-07,2014-01-03,closed,26903.08333168927,2385.3734026041348,0.08866542816653257,19,40,61,time_soft
39,2013-12-19,2014-03-20,closed,29238.82884353482,3374.015653602875,0.11539503417384396,20,37,61,time_soft
40,2013-12-24,2014-03-25,closed,29440.531805095798,3517.500929508196,0.11947817222851115,22,38,61,time_soft
41,2013-12-30,2014-03-28,closed,29456.46970058951,3144.671882466495,0.10675657722838255,23,37,61,time_soft
42,2014-01-03,2014-04-01,closed,29488.31775847051,3864.4150105539,0.13104901548491513,22,41,60,time_soft
43,2014-03-20,2014-06-16,closed,32711.819628793717,3365.2270442104787,0.10287495719890576,16,33,60,time_soft
44,2014-03-25,2014-06-20,closed,32842.256753494315,3095.8814261126745,0.09426518553062838,15,31,61,time_soft
45,2014-03-28,2014-06-25,closed,32684.227833692297,2040.4108328316697,0.06242799564407415,16,36,61,time_soft
46,2014-04-02,2014-06-30,closed,33260.49952437724,2900.5950119186227,0.08720840196019071,16,31,61,time_soft
47,2014-06-16,2014-09-11,closed,35677.91841229984,2019.6304513988234,0.05660729496770649,18,49,61,time_soft
48,2014-06-20,2014-09-17,closed,35729.34733922649,2287.5987353543846,0.06402576329299133,19,49,61,time_soft
49,2014-06-25,2014-09-22,closed,35472.223588994384,1884.7115037772446,0.0531320372135339,18,48,61,time_soft
50,2014-06-30,2014-09-25,closed,35995.88397814176,1700.9294516774562,0.0472534429967141,19,48,61,time_soft
51,2014-09-11,2014-10-13,closed,37453.557130891786,-10018.23496901512,-0.2674842054121491,13,12,22,regime_bear
52,2014-09-17,2014-10-13,closed,37899.75262562554,-10618.182649029315,-0.28016495922588,11,9,18,regime_bear
53,2014-09-22,2014-12-18,closed,37744.54621193536,1496.7324560345887,0.03965427078207396,22,43,62,time_soft
54,2014-09-25,2014-10-13,closed,37775.661711649474,-8250.888948159296,-0.2184181182884439,7,4,12,regime_bear
55,2014-11-07,2015-02-06,closed,30232.611470280608,2741.1798098455774,0.09066963376750381,21,41,61,time_soft
56,2014-11-12,2015-02-11,closed,30255.60100031914,3602.524147496074,0.11906966076985462,22,42,61,time_soft
57,2014-11-17,2015-02-17,closed,23813.3887702855,2662.9273504735115,0.11182479638497858,21,46,61,time_soft
58,2014-12-18,2015-03-19,closed,32053.89078240418,3595.694008329156,0.11217652274222491,22,47,61,time_soft
59,2015-02-06,2015-05-06,closed,32877.69677314628,3669.385901000587,0.11160714591168243,23,43,61,time_soft
60,2015-02-11,2015-05-11,closed,33817.122423835026,3887.9528987936487,0.11496995072689381,22,45,61,time_soft
61,2015-02-17,2015-05-14,closed,33800.80123728495,4249.100059012215,0.12571003951010257,23,47,61,time_soft
62,2015-03-19,2015-06-16,closed,35203.92914020701,2763.364192173409,0.0784959025785938,23,45,61,time_soft
63,2015-05-06,2015-07-09,closed,36947.17319111835,-8067.710230399849,-0.2183579834015347,15,19,44,regime_bear
64,2015-05-11,2015-07-09,closed,37439.9099512247,-8175.30323568447,-0.21835798340153453,15,19,41,regime_bear
65,2015-05-14,2015-07-09,closed,37769.261016355296,-8511.058165573602,-0.22534351842065542,14,17,38,regime_bear
66,2015-06-16,2015-11-13,closed,37935.73747991683,-6764.683371741387,-0.17831954302516484,42,80,106,regime_bear
67,2015-10-23,2016-04-19,closed,29863.94300566806,-2492.6946542566434,-0.083468370328176,47,103,121,time_hard
68,2015-10-28,2015-11-13,closed,30065.299226512783,-303.5354860943062,-0.010095874443406053,5,5,12,regime_bear
69,2015-11-02,2015-11-13,closed,28095.956932223882,-486.92962000541894,-0.017330949829544636,4,3,9,regime_bear
70,2015-12-11,2016-01-07,closed,29652.164904725854,-3854.7582962835304,-0.12999921957364985,9,7,17,regime_bear
71,2015-12-16,2016-01-07,closed,29991.856217543525,-4116.127874339183,-0.137241517980187,8,6,14,regime_bear
