id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
41,2014-01-15,2014-04-14,closed,31044.292129706322,2063.352739884246,0.06646480233027512,18,33,61,time_soft
42,2014-03-31,2014-06-26,closed,32753.943469373302,845.2225995920205,0.02580521641256263,13,35,61,time_soft
43,2014-04-03,2014-07-01,closed,32830.86284993044,1782.1916992559459,0.054284034732877025,13,31,61,time_soft
44,2014-04-09,2014-07-08,closed,33044.56789089595,1454.156429950234,0.0440059145197921,12,30,61,time_soft
45,2014-04-14,2014-07-11,closed,32965.01033575987,1455.4455672592048,0.044151224356825475,13,28,61,time_soft
46,2014-06-26,2014-09-23,closed,33795.0360527574,848.9126917575845,0.025119449212373902,16,45,61,time_soft
47,2014-07-01,2014-09-26,closed,34356.602818106636,1128.9595103362142,0.032860044874437624,17,46,61,time_soft
48,2014-07-08,2014-10-02,closed,34286.07713099595,29.232985480888374,0.00085261971992884,17,40,61,time_soft
49,2014-07-11,2014-10-09,closed,34323.00430074418,-819.681455384602,-0.02388140176199057,19,41,63,time_soft
50,2014-09-23,2014-10-13,closed,35176.839620617095,-4543.857625278737,-0.12917185495582692,7,5,14,regime_bear
51,2014-09-26,2014-10-13,closed,35407.14150372392,-4688.760994207301,-0.13242416063759804,6,4,11,regime_bear
52,2014-10-02,2014-10-13,closed,34427.3905882986,-2069.8958475511354,-0.0601235182853116,4,3,7,regime_bear
53,2014-10-09,2015-01-07,closed,33503.32284535958,908.8951389188087,0.02712850731594512,12,22,61,time_soft
54,2014-11-07,2015-02-06,closed,31912.63491885834,2205.0095920479057,0.06909519059314294,15,37,61,time_soft
55,2014-11-12,2015-02-10,closed,31909.85133023727,2765.9144139756268,0.08667901286505494,16,37,60,time_soft
56,2014-11-17,2015-02-13,closed,29886.37099650684,2381.364518673543,0.07968061826415392,15,36,60,time_soft
57,2015-01-07,2015-04-07,closed,32477.208126149802,1611.6671858253385,0.04962456069392449,16,32,61,time_soft
58,2015-02-06,2015-05-06,closed,33776.65551173547,2156.935052918597,0.06385875156198294,18,36,61,time_soft
59,2015-02-11,2015-05-11,closed,34281.79059521261,2337.9562789285856,0.06819819613667079,18,41,61,time_soft
60,2015-02-17,2015-05-14,closed,34281.79059521261,2580.698581604714,0.07527899029769769,19,43,61,time_soft
61,2015-04-07,2015-07-02,closed,34744.79423824244,412.52738323790504,0.011873070262245211,18,33,61,time_soft
62,2015-05-06,2015-07-07,closed,35933.59056465409,-1912.0776195635256,-0.05321142667675219,11,15,42,regime_bear
63,2015-05-11,2015-07-07,closed,36359.729080066616,-1934.7530579305328,-0.053211426676752015,11,15,39,regime_bear
64,2015-05-14,2015-07-07,closed,36582.771627991526,-1743.9086217829695,-0.047670215901536764,11,17,36,regime_bear
65,2015-07-02,2015-10-05,closed,35312.305972790295,208.55437437711953,0.005905997035079498,26,45,65,time_soft
66,2015-10-05,2015-12-31,closed,34797.74082804824,1306.6848885602806,0.03755085409185659,19,42,61,time_soft
67,2015-10-22,2015-10-28,closed,34888.85436037626,103.95814789190165,0.002979695085946081,1,1,4,regime_bear
68,2015-11-27,2015-12-14,closed,35111.8638853454,-1339.0115126646433,-0.038135586223421905,6,4,11,regime_bear
69,2015-12-02,2015-12-14,closed,35124.53501086231,-996.2072290486313,-0.02836214710715894,5,3,8,regime_bear
70,2015-12-07,2015-12-14,closed,34260.78173582889,-703.7907733829335,-0.020542169142828706,3,2,5,regime_bear
71,2016-01-12,2016-04-11,closed,34391.94843172555,1438.4193909611258,0.04182430645988719,14,27,61,time_soft
72,2016-03-02,2016-03-09,closed,34638.9839738934,91.32571053274933,0.002636500845451454,1,1,5,regime_bear
73,2016-03-07,2016-03-09,closed,34639.54479856536,91.32718914747127,0.0026365008454514592,1,1,2,regime_bear
74,2016-04-06,2016-05-05,closed,34855.80094735766,-202.9299345888527,-0.005821984549869779,10,13,21,regime_bear
75,2016-04-11,2016-05-05,closed,34821.50403813108,-209.76449714073715,-0.006023993016241796,10,12,18,regime_bear
76,2016-04-14,2016-07-11,closed,34952.11960614695,2844.3558682905823,0.08137863741432012,17,37,60,time_soft
77,2016-04-19,2016-05-05,closed,34608.293626604005,-346.0839877985811,-0.010000030383830894,6,6,12,regime_bear
78,2016-06-02,2016-08-29,closed,35034.99396935567,2163.4541170984908,0.06175123418005483,11,27,61,time_soft
79,2016-06-07,2016-08-31,closed,35066.25579816255,1811.5595821719398,0.05166104965979471,11,33,60,time_soft
80,2016-06-10,2016-09-06,closed,33450.48537041838,2014.8383515417845,0.06023345638277607,10,24,60,time_soft
81,2016-07-11,2016-10-04,closed,36216.05986005987,2206.990048267505,0.06093954054624916,10,26,60,time_soft
82,2016-08-29,2016-11-22,closed,37119.135356010396,3309.8841541310967,0.08916921481025701,15,32,60,time_soft
83,2016-09-01,2016-11-28,closed,37146.3450107108,3217.7562947694437,0.08662376591402556,15,30,60,time_soft
84,2016-09-07,2016-12-02,closed,36901.03526979544,3379.1481731573904,0.09157326206301103,15,28,61,time_soft
85,2016-10-04,2016-12-30,closed,38256.75363328303,2304.4163111282287,0.06023554254544503,13,22,61,time_soft
86,2016-11-22,2017-02-21,closed,40340.56659999242,2214.9845955085466,0.05490712655257953,13,34,60,time_soft
87,2016-11-28,2017-02-27,closed,40339.96286451053,2365.845448286632,0.05864768532962649,14,35,61,time_soft
88,2016-12-02,2017-03-03,closed,40164.00760188461,2505.74336586129,0.06238778238214738,15,32,61,time_soft
89,2016-12-30,2017-03-29,closed,40694.100720511284,2261.137802456136,0.05556426514952919,12,25,60,time_soft
90,2017-02-21,2017-05-18,closed,42541.84766416538,2111.4810040626153,0.04963303476452425,16,31,61,time_soft
91,2017-02-27,2017-05-23,closed,42672.015916204706,1958.2747658244625,0.04589131129098607,15,29,60,time_soft
