date,close,ref_close,vol,bull,halted,interest,cash,invested,equity,n_active,exposure
2011-01-03,0.775145,15.796691,0.01614938127874639,True,False,0.0,100000.0,0.0,100000.0,0,0.0
2011-01-04,0.777724,15.836175,0.01609667282905757,True,False,0.0,2059.9145023798337,97842.2432543658,99902.15775674564,1,0.979380680571529
2011-01-05,0.785307,15.886958,0.01618732106451381,True,False,0.0,2059.9145023798337,98796.22915501676,100856.14365739659,1,0.9795757161866384
2011-01-06,0.828833,16.171862,0.019229796799962773,True,False,0.0,2059.9145023798337,104272.05538628843,106331.96988866826,1,0.9806275148994549
2011-01-07,0.834293,16.216995,0.01922345009968646,True,False,0.0,19345.80496411925,87655.76177277073,107001.56673688997,1,0.8192007317828406
2011-01-10,0.860531,16.391886,0.02020757565409567,True,False,0.0,19345.80496411925,90412.48138733536,109758.2863514546,1,0.8237417364355301
2011-01-11,0.870086,16.4342,0.019480274277800805,True,False,0.0,19345.80496411925,91416.38625497637,110762.19121909562,1,0.8253392719014393
2011-01-12,0.91892,16.755775,0.020817273012683435,True,False,0.0,19345.80496411925,96547.17540268764,115892.98036680689,1,0.8330718141608849
2011-01-13,0.918618,16.767063,0.018587692654864676,True,False,0.0,19345.80496411925,96515.44549478314,115861.25045890239,1,0.8330260989977708
2011-01-14,0.993691,17.212742,0.023873485621973656,True,False,0.0,19345.80496411925,104403.05932297924,123748.86428709849,1,0.8436688281903193
2011-01-18,0.982012,17.164797,0.02454390564008679,True,False,0.0,41825.858678098,80673.43817055553,122499.29684865352,1,0.6585624590990643
2011-01-19,0.913613,16.750128,0.030713639214868513,True,False,0.0,41825.858678098,75054.38005575874,116880.23873385674,1,0.6421477306070706
2011-01-20,0.880399,16.578058,0.03232117588946883,True,False,0.0,41825.858678098,72325.81097982399,114151.66965792199,1,0.633593982431992
2011-01-21,0.865232,16.459587,0.03276174849812735,True,False,0.0,41825.858678098,71079.82413166652,112905.68280976452,1,0.6295504562992578
2011-01-24,0.927717,16.840397,0.03547850515819671,True,False,0.0,41825.858678098,76213.04020650793,118038.89888460592,1,0.6456603791349605
2011-01-25,0.908305,16.721924,0.036136881006833745,True,False,0.0,65121.050837565665,51299.81095679389,116420.86179435955,1,0.4406410514930521
2011-01-26,0.93348,16.857327,0.03598260892837157,True,False,0.0,65121.050837565665,52721.66016035137,117842.71099791703,1,0.4473900822027361
2011-01-27,0.985045,17.187361,0.03718275769604598,True,False,0.0,65121.050837565665,55633.98008811471,120755.03092568037,1,0.4607176998062721
2011-01-28,0.905271,16.716282,0.04315354642572563,True,False,0.0,65121.050837565665,51128.45483033536,116249.50566790102,1,0.4398165354474537
2011-01-31,0.915585,16.781164,0.04306482824120496,True,False,0.0,65121.050837565665,51710.97529450584,116832.0261320715,1,0.4426095909357057
2011-02-01,0.981861,17.198643,0.045082256361262785,True,False,0.0,65121.050837565665,55454.15216898354,120575.20300654921,1,0.4599134049641324
2011-02-02,0.998543,17.288914,0.045049500563705526,True,False,0.0,65121.050837565665,56396.32847141635,121517.37930898202,1,0.4641009277201207
