date,basket,side,kind,qty,price,value,fee,pnl,reason
2011-01-04,0,BUY,MOC,125805.86847566208,0.777724,97842.2432543658,97.84224325436581,,trend_entry
2011-01-07,0,SELL,MOC,20739.94826205519,0.834293,17303.19365539481,17.30319365539481,1155.934939580805,rebalance
2011-01-18,0,SELL,MOC,22914.746734509357,0.982012,22502.556270249002,22.502556270249002,4658.705224629199,rebalance
2011-01-25,0,SELL,MOC,25672.555661520968,0.908305,23318.510670137803,23.318510670137805,3329.0294801669334,rebalance
2011-02-28,0,SELL,MOC,19272.763194764764,1.021141,19680.208681465287,19.680208681465288,4671.6379898985915,rebalance
2011-03-11,0,SELL,MOC,37205.85462281181,0.817611,30419.916004011782,30.41991600401178,1453.6100073360828,trend_exit
2011-03-18,0,BUY,MOC,41265.45724841565,0.768472,31711.348462604474,31.711348462604473,,trend_entry
2011-04-15,0,BUY,MOC,22343.85148461353,0.828076,18502.407161972835,18.502407161972837,,rebalance
2011-06-09,0,SELL,MOC,63609.30873302918,0.698252,44415.32704145509,44.41532704145509,-5842.8439101636695,trend_exit
2012-01-25,0,BUY,MOC,72038.26145199624,0.578591,41680.689731771956,41.680689731771956,,trend_entry
2012-04-24,0,SELL,MOC,72038.26145199624,0.491233,35387.57128784846,35.387571287848466,-6328.506015211336,trend_exit
2012-05-01,0,BUY,MOC,66006.21936916492,0.557206,36779.06146981491,36.779061469814906,,trend_entry
2012-05-18,0,SELL,MOC,66006.21936916492,0.376274,24836.42418691316,24.83642418691316,-11967.473707088659,trend_exit
2012-06-21,0,BUY,MOC,57953.26237156312,0.39235,22737.962491482787,22.737962491482786,,trend_entry
2012-06-22,0,SELL,MOC,57953.26237156312,0.408578,23678.428033248518,23.67842803324852,916.7871137324789,trend_exit
2012-12-19,0,BUY,MOC,139611.6571902559,0.427839,59731.3118006219,59.7313118006219,,trend_entry
2013-01-03,0,SELL,MOC,50633.04984351877,0.451498,22860.720738249038,22.86072073824904,1175.0666055095608,rebalance
2013-02-01,0,BUY,MOC,30587.563539154024,0.530666,16231.779993068709,16.23177999306871,,rebalance
2013-02-25,0,SELL,MOC,35223.758270946535,0.5155,18157.847388672937,18.157847388672938,2143.019496023237,rebalance
2013-06-26,0,SELL,MOC,27786.146418603494,0.693096,19258.46693814841,19.25846693814841,6620.287665864657,rebalance
2013-07-24,0,BUY,MOC,26531.474138968708,0.73723,19559.798679471904,19.559798679471903,,rebalance
2013-09-11,0,SELL,MOC,23290.827125527965,0.803051,18703.72201398236,18.703722013982357,6002.257053339783,rebalance
2013-09-26,0,BUY,MOC,29033.77782139742,0.831108,24130.205017585966,24.130205017585965,,rebalance
2013-10-03,0,BUY,MOC,25053.068419693504,0.826407,20704.03111351365,20.70403111351365,,rebalance
2013-10-24,0,SELL,MOC,44056.3558161018,0.822161,36221.417554122076,36.22141755412208,6244.273052780007,rebalance
2013-11-21,0,BUY,MOC,23408.59364419215,0.874332,20466.882498113813,20.466882498113815,,rebalance
2014-01-27,0,SELL,MOC,27680.41267940228,0.981558,27169.930508768746,27.169930508768747,6977.723485549922,rebalance
2014-03-05,0,BUY,MOC,26552.257366680773,1.263194,33540.65219204695,33.540652192046956,,rebalance
