baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,exit.basket_sl_pct,exit.basket_tp_pct,exit.max_hold_days,regime.enabled,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,regime.breaker_dd,risk.vol_target_annual,risk.dd_scale_start,risk.dd_scale_floor,risk.dd_scale_min_mult,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,worst_month,ulcer_index,pct_days_dd_gt20,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,4,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,0.25,0.3,0.1,0.3,0.25,0.001,0.18217040043245317,0.07228525224288362,-0.29173303474631074,1662,3438,0.5692535627595665,0.24777876905761612,-0.16110879976902814,-0.1666996208497371,0.15762896101156737,0.26438671489641563,0.10693672003877978,301,0.7475083056478405,15301,0.020038319451474308,0.017588511945820118,-0.29173303474631074,0.060289750734314265,0.20346839175555118,0.35498131933705396,0.17716664952583439,-0.12988153608313568,1.3640633986068047,1.0659417941115261
4,4,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,0.25,0.45,,0.3,0.25,0.001,1.128483631380043,0.14827431688236858,-0.388883198614032,467,1055,0.766072423760524,0.38128239381596785,-0.24400003024216477,-0.24290626802594562,0.14059329445160013,0.15915817165406115,0.1725089111695507,300,0.7533333333333333,15544,0.17374001923522406,0.08766450160572004,-0.388883198614032,0.2254263025971646,0.5331258252252525,0.7316439053415013,0.26073782544122026,-0.21731636458815196,1.1998075981777012,1.1007179878508409
4,4,0.25,1.0,0.2,,0.2,60,True,1,0.02,20,0.25,0.45,0.1,0.3,0.25,0.001,0.21039820239146687,0.07757337678162424,-0.30455487742874765,2919,6244,0.6230244457276801,0.25471066967158645,-0.22180620486861158,-0.14782502002990405,0.20970283760363265,0.625945412693193,0.07797207973945,301,0.7574750830564784,15954,0.00557355207503246,0.005358664391426071,-0.30455487742874765,0.01759507001387545,0.10447286898596127,0.530965791314559,0.2215952365277114,-0.1559657673744479,1.4207940643519423,1.1507683223719658
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,,,0.3,0.25,0.001,1.3627400792309188,0.15697769385606497,-0.35937465878288466,411,930,0.8019210468973649,0.43680791068493974,-0.19012646500933206,-0.21536454239559777,0.12784758972150068,0.16113120683985532,0.17394411725923534,316,0.7689873417721519,17946,0.17730980632762666,0.08870340266925214,-0.35937465878288466,0.24682709395723446,0.5281238346374209,0.8930759351676023,0.2866647191623226,-0.18643346290190943,1.5376248163836828,1.2228779072406968
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,,0.1,0.3,0.25,0.001,0.2832238126201843,0.08895900579625393,-0.29466796871480483,1684,6032,0.6630489090502821,0.3018957445026987,-0.2022054125252276,-0.17241894894664322,0.1932896756378933,0.5466951660637948,0.0856465894367476,310,0.7548387096774194,17226,0.010655561894131924,0.0099057537213596,-0.29466796871480483,0.03361666272911702,0.14466757754914028,0.6602018033539209,0.24784394953260924,-0.16362810338323686,1.5146783737517795,1.2567409963571206
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,0.3,,0.3,0.25,0.001,0.51287685333385,0.11333087277392195,-0.3001641246038098,441,1041,0.7410911730946909,0.3775630179772773,-0.1327234206974115,-0.1601641923246825,0.11215130465319195,0.06511016113120684,0.15002931548358714,307,0.742671009771987,16124,0.12045214629804793,0.0701260415525009,-0.3001641246038098,0.23362565944568192,0.5159149253647405,0.40543177501459815,0.1912259950319244,-0.18161558543531975,1.0529162162683845,1.0808415310517068
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,0.3,0.1,0.3,0.25,0.001,0.18808474632765157,0.07344427706698564,-0.2936971129483088,1676,3452,0.6213584821934554,0.25006809338269514,-0.14245868412265783,-0.13962772253037847,0.16254891483523884,0.28855639592239396,0.09645765592195966,309,0.7572815533980582,16481,0.01619586271468592,0.014544303787497714,-0.2936971129483088,0.04952143942272098,0.1854013866825587,0.39419942114010476,0.18820301105776394,-0.12357078508756203,1.5230380783322177,1.2166843191910017
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,0.45,,0.3,0.25,0.001,0.8927291164226044,0.13763322584972326,-0.3477355128838112,395,1047,0.7654550479899277,0.3957985904525967,-0.1799837531068691,-0.19897847684682124,0.12880303816327868,0.1519237093061493,0.16732994699607198,309,0.7540453074433657,17423,0.14786695427044383,0.07966651376802858,-0.3477355128838112,0.22910088505871856,0.5125043186188855,0.647621984868745,0.24546583266855748,-0.19139378235587168,1.2825172774533808,1.147650423055768
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,,0.45,0.1,0.3,0.25,0.001,0.2256466631441738,0.0801978902637781,-0.2946640760503899,1684,6055,0.6581411663624981,0.27216717877093244,-0.1991753928519201,-0.15037384705361556,0.1922949791301624,0.5384741861229858,0.08253709045705264,308,0.7435064935064936,16941,0.007548736746152626,0.007161724875750952,-0.2946640760503899,0.024304709864008803,0.12261949906369739,0.5500862818159478,0.22575531889824552,-0.15617011708462947,1.4455730911433424,1.244653654021755
4,6,0.25,1.0,0.1,,0.2,60,True,1,0.02,20,0.25,,,0.3,0.25,0.001,1.4559952229491238,0.1600595700899492,-0.34499519538998014,447,958,0.830792493583208,0.4639472439870329,-0.226326528054543,-0.25430021336042774,0.1319439222806958,0.1557053600789214,0.16247147789749203,309,0.7766990291262136,17195,0.18839019963391707,0.09183889429029168,-0.34499519538998014,0.2662034008516485,0.560876342210329,0.9151583953688173,0.2899215448424637,-0.18748215208686347,1.5463954387942933,1.2278763662817762
