baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.lot_tp_sell_frac,exit.upday_sell_frac,exit.basket_sl_pct,exit.basket_tp_pct,exit.max_hold_days,regime.enabled,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,regime.breaker_dd,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,4,0.25,0.5,1.0,0.0,,0.1,40,True,1,0.02,20,,0.001,4.659519213536482,0.21628332483664003,-0.5937065262674108,554,2135,0.7593966210337282,0.3642933255195919,-0.40624495540172323,0.2981708301983273,486,0.808641975308642,9238,0.2113141062512984,0.09793644076595842,-0.5937065262674108,0.16495766246949922,0.4604305222092302,2.758020988701458,0.4540065693869946,-0.3909980450668854,1.1611479267353644,1.193618775523039
4,4,0.25,0.5,1.0,0.0,,0.1,40,True,1,0.02,20,0.15,0.001,1.0823900411930942,0.14636634362989587,-0.47165767060184316,405,1408,0.6618946588570801,0.3103232550911977,-0.27637464399361256,0.20860535399983823,472,0.7076271186440678,8642,0.2256821994487104,0.10152034328540838,-0.47165767060184316,0.21524158221760012,0.5213662847082827,0.5488280618115414,0.22548482421112825,-0.27527950072027374,0.8191122972148059,0.8668646186844136
4,4,0.25,0.5,1.0,0.0,,0.1,40,True,1,0.02,20,0.25,0.001,2.866050042853661,0.19234549762901354,-0.5554486480996386,502,1241,0.7272657578755634,0.34628853321920383,-0.34264710510836005,0.2588902040086965,474,0.8016877637130801,9031,0.2602670571106467,0.10950781558590039,-0.5554486480996386,0.19715200668965613,0.5137397054958409,1.3847763658717775,0.34772130031551063,-0.4063945282683753,0.8556249558701785,1.022289973900547
4,4,0.25,0.5,1.0,0.0,,0.1,40,False,1,0.02,20,,0.001,4.0923883253427915,0.209831526240152,-0.9333660892349165,2947,3345,0.6182181694602559,0.22481160250009902,-0.8920071926293568,0.48861870408892855,547,0.8793418647166362,11373,0.09701296769028939,0.06085137415050035,-0.9333660892349165,0.06519561279581138,0.40138713347980076,4.204945101117971,0.5249629978518424,-0.621025106929012,0.845316867216207,1.0086388638381953
4,4,0.25,0.5,1.0,0.0,,0.1,40,False,1,0.02,20,0.15,0.001,0.3987857931190202,0.10276584490109131,-0.6068455064251876,1798,2349,0.4835657110985411,0.16934432868501492,-0.43979555021900385,0.2269272309890208,512,0.701171875,9345,0.1131324667840545,0.06735419594008252,-0.6068455064251876,0.11099068086843615,0.3794626583713562,0.30144132859535416,0.16071237530477256,-0.39498535686508607,0.406881856533397,0.6177443997998143
4,4,0.25,0.5,1.0,0.0,,0.1,40,False,1,0.02,20,0.25,0.001,0.8265083224867529,0.13417787973953255,-0.6262610252792813,1706,2150,0.5365979356450888,0.21425232342966877,-0.44494809519223455,0.28179627464893237,479,0.8016701461377871,9411,0.12306316942708179,0.07108994252993295,-0.6262610252792813,0.11351487584307257,0.3787902991752792,0.6641773006067122,0.24858841776055796,-0.4942256842751722,0.5029856312003208,0.7417098778182439
4,4,0.25,0.5,1.0,0.0,,0.1,60,True,1,0.02,20,,0.001,6.219117399278954,0.2307851969792276,-0.544728835382241,797,1241,0.7757748506831259,0.42366987386904825,-0.3854580786268068,0.32065037781101124,440,0.8090909090909091,9111,0.3323046415443493,0.12385969905756711,-0.544728835382241,0.22737863504261466,0.5265339312874665,2.6176076703076223,0.44552160934759133,-0.39686033161838996,1.1226156253278363,1.1464218278703526
4,4,0.25,0.5,1.0,0.0,,0.1,60,True,1,0.02,20,0.15,0.001,0.9533277229776486,0.14059529469030063,-0.48648552534610934,515,1516,0.6350207569270995,0.2890020100603699,-0.276374643993613,0.2122042439067955,421,0.684085510688836,8323,0.2537269204249474,0.10806052276353428,-0.48648552534610934,0.2221248467498695,0.5366784532800667,0.42501165515926254,0.1963609082390727,-0.4140891930113242,0.4741995481966195,0.7794266033668865
4,4,0.25,0.5,1.0,0.0,,0.1,60,True,1,0.02,20,0.25,0.001,3.018109664907182,0.19486275811230858,-0.5180259912839846,433,1235,0.7241904307553262,0.37616405622683086,-0.3003889674854615,0.27072959916718187,423,0.789598108747045,8708,0.4243280625975233,0.13899520060081705,-0.5180259912839846,0.2683170399545052,0.5979569714879898,0.9676688657438618,0.2974255397824428,-0.4092599348078264,0.7267399383281997,0.9049900576545118
4,4,0.25,0.5,1.0,0.0,,0.1,60,False,1,0.02,20,,0.001,5.150669298968049,0.2212938480217972,-0.9402707048959342,2895,3382,0.6329306024029904,0.23535120989044234,-0.9055434941336453,0.5149347097730189,499,0.8957915831663327,11186,0.15102714178263277,0.08069094068603078,-0.9402707048959342,0.085816712427472,0.43487673427709655,4.062085122700602,0.5189834434395542,-0.6254661716015469,0.8297546166416374,0.9753440735376345
4,4,0.25,0.5,1.0,0.0,,0.1,60,False,1,0.02,20,0.15,0.001,0.5157019812289546,0.11356506879448647,-0.6058737388265872,1638,2191,0.5125824927736248,0.18744015711001297,-0.4397955502190045,0.2330681285677208,482,0.6867219917012448,9298,0.1618400079860747,0.08409262582782318,-0.6058737388265872,0.13879562760169756,0.43326241645392716,0.310035253873788,0.16347447463251452,-0.41619674029859377,0.3927817274955886,0.6218574884230395
4,4,0.25,0.5,1.0,0.0,,0.1,60,False,1,0.02,20,0.25,0.001,0.8643829109288202,0.13618385046640769,-0.5696576188846556,797,1341,0.5364960155765516,0.23906263332884908,-0.3719746610282162,0.289954643861638,441,0.7959183673469388,9233,0.20886190827727047,0.09730735271548685,-0.5696576188846556,0.17081725845430967,0.45187514783856036,0.4576654806371492,0.20457088660816236,-0.4739224046014304,0.4316548123109032,0.6530608845867804
