regime.mode,regime.fast_window,regime.slope_days,regime.eval_freq,regime.band_atr_mult,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,worst_month,ulcer_index,pct_days_dd_gt20,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,pnl_yr_cap,mdd_cap,test_pnl_yr_cap,test_mdd_cap,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
ma,50,60,monthly,2.0,1.1076295192516223,0.14686423928333392,-0.302015937537931,475,1139,0.7437530400870385,0.48627976550041785,-0.22285884301911207,-0.19102473981190948,0.11423004134354686,0.11743539417729801,0.1574471189072893,271,0.7933579335793358,16669,1.10768050537235,-2.0334251280499833,2.7239257496592972,-2.0334251280499833,0.19460105442715334,0.09363553348274833,-0.302015937537931,0.3100350737980124,0.5505309952395704,0.6507349016622772,0.2433918976518703,-0.26286583020026855,0.925916835468643,1.0182292617936304
dual_ma,50,0,daily,0.0,1.9657247068003922,0.17331633082413322,-0.3979597302394553,524,874,0.8032679848227839,0.43551223315948956,-0.1332365764531338,-0.2624128017982371,0.11596916580850594,0.11370691063551708,0.17939406331351376,296,0.8277027027027027,18356,1.965815192540864,-3.8339018275318946,4.834389738593991,-3.8339018275318946,0.35537649160289286,0.1279413764431152,-0.34052696650940995,0.3757158434604613,0.6603231441187867,0.7197372167088317,0.25577414546621813,-0.3979597302394553,0.6427136366594604,1.016652732582608
dual_ma,50,0,daily,1.0,2.7382135514026067,0.18912909957538226,-0.3209415911861112,450,792,0.8494739339019106,0.5892944534748941,-0.0977224481475909,-0.2531059454069988,0.0929415507978502,0.056363339323639926,0.18459626692096104,289,0.8304498269896193,18488,2.7383395961533856,-5.133364011676013,6.902263291846346,-5.133364011676013,0.4010409344017774,0.13543514312962568,-0.3209415911861112,0.4219931191501074,0.6748367225318174,0.9203220664316887,0.2872189849517457,-0.2768287640466881,1.0375330249399417,1.1165372634913429
dual_ma,50,0,daily,2.0,1.3940172432647557,0.15725435987214342,-0.45156849379581043,808,1464,0.7129836635975811,0.3482403268445262,-0.29737255802418616,-0.25413765947208755,0.15748979537543364,0.20878941349452704,0.19152771087157552,292,0.8356164383561644,18787,1.3940814123124616,-2.4370100397980448,3.6085290325865715,-2.4370100397980448,0.15167986812104672,0.08090077638889537,-0.45156849379581043,0.17915505067427703,0.44550900448515235,1.0354027611358403,0.3028944174417587,-0.3528608208282388,0.8583962842086056,1.1342411780006032
dual_ma,50,0,weekly,0.0,2.176725977853105,0.17824669908173973,-0.3620585995103479,480,987,0.8167737895365869,0.49231450191433807,-0.0891956686747416,-0.2539612951910313,0.11163515792036406,0.08891794704151683,0.18210448632197965,294,0.826530612244898,18369,2.176826176350498,-3.7621192776914967,5.4663744705605275,-3.7621192776914967,0.32955717682900787,0.12343307320031105,-0.3620585995103479,0.3409201531664855,0.6309334543447012,0.8662877128597793,0.27931944935251085,-0.35348612751934294,0.7901850386963951,1.1046024560873775
dual_ma,50,0,weekly,1.0,2.0174904689498425,0.1746410752953309,-0.3873907165209395,423,1101,0.7850803542093517,0.45081378527533994,-0.10285246079321697,-0.25288792434174767,0.11687020350399671,0.09169663288656424,0.18754484938876995,289,0.8339100346020761,18496,2.017583337558731,-3.4920110028822906,5.055881663668452,-3.4920110028822906,0.3102951598933948,0.11982395692238379,-0.3873907165209395,0.3093103469244003,0.6010060663581714,0.8406791466637767,0.27544023016714236,-0.3455192085210822,0.7971777642872672,1.0739544381752244
dual_ma,50,0,weekly,2.0,1.1141607968279599,0.14705627429122292,-0.5150749730878552,739,1537,0.6654824223206728,0.28550460025193236,-0.27219588064643097,-0.2664091787583418,0.1899976540063984,0.2938868911408957,0.19527274753038282,292,0.8458904109589042,18926,1.114212083594798,-2.052331972851064,2.8913700152659887,-2.052331972851064,0.11645634007115713,0.06865410239795877,-0.5150749730878552,0.13328953256334702,0.39088197803982994,0.9954425951905561,0.29761538454240744,-0.32177309851791436,0.924923139669608,1.1211429444051322
dual_ma,50,0,monthly,0.0,1.905827918249372,0.17204326084626764,-0.4645834910918294,623,901,0.7725593313614362,0.37031720701470566,-0.19209530037216893,-0.255852601892275,0.12700149125086901,0.14932940791625776,0.18559657835383475,291,0.8316151202749141,18379,1.9059156468360852,-3.2679333671467985,4.766354603510418,-3.2679333671467985,0.29234834977030383,0.11636894099179029,-0.4645834910918294,0.25048014667570023,0.5903908336987067,0.8232494189408107,0.2727469690345108,-0.33620674496741587,0.8112477608411591,1.0454366056206659
dual_ma,50,0,monthly,1.0,1.413788013961141,0.15807245903671374,-0.4701334456424946,2607,2678,0.6959736246480842,0.3362289164955888,-0.19209530037216715,-0.2558526018922751,0.1526190379543582,0.22309453712790317,0.19451157253150572,287,0.818815331010453,18522,1.4138530930919424,-2.7325903286800486,3.5762429203918176,-2.7325903286800486,0.19456109194027357,0.09362468928638612,-0.4701334456424946,0.1991449239660807,0.48584599257185307,0.8513162749246207,0.2770625986028443,-0.34476822594960754,0.8036198748876027,1.0148277896029672
dual_ma,50,0,monthly,2.0,1.5902492741721619,0.16354242984125622,-0.4765931855776221,1425,1498,0.6966171690134335,0.3431489051675085,-0.1920953003721685,-0.25585260189227477,0.1580999506907808,0.25564278704612364,0.19874921082260102,290,0.8241379310344827,18942,1.5903224761228778,-2.715542148934696,4.065128491138399,-2.715542148934696,0.19636026397448228,0.09411136554429778,-0.4765931855776221,0.19746687194076548,0.4720779089099484,0.9610127636102775,0.2929302928213138,-0.3447682259496082,0.8496441109515959,1.0628325656869577
dual_ma,50,20,daily,0.0,1.7681700822969055,0.16832854640785677,-0.3620758274012803,466,1654,0.7984231656492329,0.46489860319038123,-0.1319748973320286,-0.20981752124800512,0.13208238850749932,0.21238359745139684,0.16860010583397358,281,0.8505338078291815,17247,1.7682514742530748,-3.4564888009619947,4.376110434503216,-3.4564888009619947,0.29963691374712487,0.11768270261132852,-0.3620758274012803,0.32502225695642334,0.6303127951518057,0.7414387745780796,0.2594811703960749,-0.31510820243460624,0.8234668865845359,1.042847896253395
dual_ma,50,20,daily,1.0,1.8297549984099224,0.16993725317436703,-0.3856854906936853,524,932,0.7883239331588174,0.4406109570487645,-0.12486514993413478,-0.24033448250669354,0.11952953247387643,0.1718673419375919,0.1746649959300926,277,0.8303249097472925,17509,1.8298392252273092,-3.149682723512007,4.496051729238688,-3.149682723512007,0.3275691517713569,0.1229944987047007,-0.34015008813860925,0.3615889073489851,0.6429702452867319,0.7073960092021362,0.25362780777686345,-0.3856854906936853,0.6576026682276643,0.9967973151884336
dual_ma,50,20,daily,2.0,1.4892826541039716,0.16031596891617417,-0.45479876537149666,748,932,0.7419084997165845,0.3524986898001407,-0.2559751050787503,-0.2495212225861827,0.14725134627888314,0.19212546969449437,0.180155912077968,281,0.8327402135231317,18054,1.4893512083848752,-2.5777935838463204,3.7514339318866248,-2.5777935838463204,0.21679396490228597,0.09932350849354776,-0.45479876537149666,0.21839001346544246,0.5384720068135107,0.8230283100186727,0.27271251943929276,-0.3915995410485359,0.6964066370177181,1.0360075135491404
dual_ma,50,20,weekly,0.0,1.8912789822023512,0.17158788614558218,-0.3329118684516147,400,1530,0.8023033857182476,0.515415346841324,-0.12903622451948282,-0.20541314209555883,0.12317860244788138,0.17423994769532528,0.17199925201291197,277,0.8447653429602888,17415,1.891366041076135,-3.252765593387461,4.727411901422,-3.252765593387461,0.29297234238155323,0.11642659046518644,-0.3329118684516147,0.3497219579665056,0.6146420572891608,0.8141645454530818,0.2713255558803376,-0.29085284652858046,0.9328619579237157,1.080344966110009
