baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.lot_tp_sell_frac,exit.basket_sl_pct,exit.max_hold_days,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,4,0.25,1.5,0.5,0.25,40,0,0.02,20,0.001,2.574789936814719,0.18715000936891713,-0.6710073602092281,512,2082,0.6182984621391511,0.27890902614028185,-0.32559193014393617,0.4093568950463931,434,0.684331797235023,5565,0.34158895917512444,0.12552827814045986,-0.6710073602092281,0.1870743684559863,0.502437220554952,0.9663478774361755,0.297240737987839,-0.4669451831659339,0.6365645234254647,0.7765669315679525
4,4,0.25,1.5,0.5,0.25,40,1,0.0,20,0.001,3.046820616838425,0.19532455490635514,-0.6778920723300527,586,2573,0.6374424797693604,0.2881351809219202,-0.3689552340200356,0.41610328401260355,471,0.673036093418259,6177,0.40599646829290387,0.1362064858268499,-0.6778920723300527,0.20092650642554435,0.531218344088927,0.986595678147882,0.30005174060616246,-0.5114618766967161,0.586655143378527,0.7811899575769408
4,4,0.25,1.5,0.5,0.25,40,1,0.02,20,0.001,3.864638490257305,0.20699846795417987,-0.6311067646942464,271,1267,0.6542430170227709,0.32799278907185353,-0.31447924132538085,0.4421209886851121,473,0.6892177589852009,6380,0.5203707145520055,0.15217334424664108,-0.6311067646942464,0.24112139618779846,0.5610862633422772,1.0056870622544398,0.3026607811273039,-0.523392584936228,0.578267231592861,0.781530473599906
4,4,0.25,1.5,0.5,0.25,60,0,0.0,20,0.001,2.8180884379868565,0.19152528883740882,-0.6956510822077372,1576,2259,0.6324413772998279,0.27531803476762945,-0.42045095767461516,0.3816382684635115,400,0.6375,5030,0.34657540262450137,0.12640974592222887,-0.6956510822077372,0.18171429493224026,0.511059094926259,1.0521925483855696,0.308855900649202,-0.5437917115866382,0.5679672824509285,0.7954947821510389
4,4,0.25,1.5,0.5,0.25,60,0,0.02,20,0.001,6.0846235014609675,0.22967992884472976,-0.7075006697250024,312,2625,0.69929800118738,0.32463563452739036,-0.3808286346475328,0.4200891620575099,401,0.6907730673316709,5364,0.42845195513742035,0.13960903700010796,-0.7075006697250024,0.19732707398619487,0.5340351710045352,1.9713445723991108,0.40067728096145405,-0.4515714281713731,0.8872954663761311,0.929001326873389
4,4,0.25,1.5,0.5,0.25,60,1,0.0,20,0.001,3.8139199614891335,0.20634603402747076,-0.6432794581424266,524,2562,0.6569061680246945,0.3207719932847355,-0.38471975062277375,0.42713001534497086,432,0.6412037037037037,5898,0.36011364309248445,0.12875336275447968,-0.6432794581424266,0.20015152221131982,0.512284870243646,1.4090271096289757,0.35024721132882575,-0.4745212318545923,0.7381065120309561,0.8536270177410908
4,4,0.25,1.5,0.5,0.25,60,1,0.02,20,0.001,5.759508037961213,0.22690897211427474,-0.672942220749492,293,2058,0.6898611392325903,0.3371893828589831,-0.36592490062926175,0.4500490844636539,429,0.682983682983683,6087,0.44947935765606345,0.14266603730413396,-0.672942220749492,0.2120033977734955,0.5381739513330168,1.7795557323268716,0.3849941329735609,-0.5360480344059755,0.7182082728839668,0.9009147215422062
4,4,0.25,1.5,1.0,,40,0,0.0,20,0.001,4.465443424085869,0.21416374768638358,-0.5796925327187037,421,1247,0.7174497889233714,0.36944368884997647,-0.429620742638665,0.29568504809424745,407,0.7100737100737101,6864,0.6433193207919435,0.1663557908623543,-0.5796925327187037,0.2869724577650866,0.6501708221095209,0.9502120238446125,0.29496717523512483,-0.5610555285827887,0.5257361530332016,0.8091006783683176
4,4,0.25,1.5,1.0,,40,0,0.02,20,0.001,6.744271470383014,0.23489342581627604,-0.6362699741745558,464,2037,0.7398346685372976,0.369172576658214,-0.41457328745211885,0.33752865888272865,405,0.7580246913580246,7091,0.38207360213601305,0.13240997684764833,-0.6362699741745558,0.20810345014225465,0.5399621059446409,2.4304643202129146,0.4335935878622459,-0.4268762644540903,1.015735996511181,1.006447836841978
4,4,0.25,1.5,1.0,,40,1,0.0,20,0.001,6.879760238846064,0.23590383689035987,-0.5900704629389546,453,1269,0.7521608012228442,0.39978926536230497,-0.4135940013852154,0.35043280298904134,425,0.7176470588235294,7521,0.5506213367141646,0.1559051457473748,-0.5900704629389546,0.26421445494977075,0.6072108738176137,1.7702494565191225,0.3841980307092261,-0.4592397467844558,0.8365957724681646,0.9474350094104719
