baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
8,0.0,0.5,0.0,1,0.02702447138559938,-0.34854040509969697,0.07753612203976541,-0.21636194146061538,-0.009750799761654784,-0.34854040509969697,0.02613196209789126,-0.3331870945562637
8,0.0,0.5,0.1,0,0.029186011398948608,-0.2990203390249503,0.09760543879429327,-0.10575895886841391,-0.02015414378192576,-0.2990203390249503,0.03782991597416974,-0.1776789491109848
8,0.0,0.5,0.1,1,0.02888446048323301,-0.298864510728717,0.09664734167601381,-0.1026373872386368,-0.009127983171030812,-0.298864510728717,0.03276478915214631,-0.2087887338929928
8,0.0,0.5,0.2,0,0.029246128512286695,-0.2321282617508067,0.12599124420137547,-0.08128097869002571,0.0012390935623945607,-0.2321282617508067,0.03363946677954499,-0.13833160947665135
8,0.0,0.5,0.2,1,0.026731492852084093,-0.2652402554786605,0.1007821863383582,-0.08982234716584692,-0.01660352657026757,-0.2652402554786605,0.031320874480996075,-0.16397134519812495
8,0.0,1.0,0.0,0,0.028011190755994786,-0.3758479014186492,0.07452799563404693,-0.21389623851227613,-0.024397872742647483,-0.3758479014186492,0.031615245289045246,-0.3309760709578706
8,0.0,1.0,0.0,1,0.028945011423633815,-0.34674966077986447,0.08347524077899439,-0.21636194146061527,-0.00868314283767368,-0.34674966077986447,0.02717413027461313,-0.33318705949326666
8,0.0,1.0,0.1,0,0.030983033966997864,-0.2990203390249503,0.1036151389167298,-0.10575895886841391,-0.02015414378192576,-0.2990203390249503,0.03798924845020135,-0.1776789381247671
8,0.0,1.0,0.1,1,0.031579350227964875,-0.2988645107287171,0.1056644368746406,-0.10263738723863414,-0.006452267989255283,-0.2988645107287171,0.03409569868088713,-0.2087887338929928
8,0.0,1.0,0.2,0,0.03117641072396693,-0.2321282617508067,0.1343068288575533,-0.08128097869002571,0.0012390935623945607,-0.2321282617508067,0.03346486508172952,-0.13833160947665135
8,0.0,1.0,0.2,1,0.02915110223312478,-0.2619053954715912,0.11130393927408339,-0.08982234716584725,-0.01437525457223156,-0.2619053954715912,0.031716616252774665,-0.1653571692085376
8,0.0,1.5,0.0,0,0.02820988638117461,-0.37442902805236866,0.0753410773943229,-0.2254729491421199,-0.023638861649867584,-0.37442902805236866,0.02810967952424681,-0.3445327310500438
8,0.0,1.5,0.0,1,0.028994509103590138,-0.3460072513074368,0.08379740307184409,-0.22983610973444013,-0.006263366769703647,-0.3456301892119177,0.02452038184788763,-0.3460072513074368
8,0.0,1.5,0.1,0,0.02807706109179131,-0.29902033902495206,0.09389682716348065,-0.12467096009958367,-0.018319717365989453,-0.29902033902495206,0.03077258912940173,-0.2146249032467965
8,0.0,1.5,0.1,1,0.027420225526860076,-0.3040226648410761,0.09019138603101727,-0.13016398760194037,-0.009706667410803282,-0.3040226648410761,0.025678870211208293,-0.22553596099639395
8,0.0,1.5,0.2,0,0.0304056353579385,-0.2321282617508057,0.13098635697612535,-0.08128097869002504,0.004214842937964616,-0.2321282617508057,0.029573692621221337,-0.14566954985425062
8,0.0,1.5,0.2,1,0.029420694965399452,-0.25010914807959406,0.11763142288596613,-0.08982234721774784,-0.0020247207647601014,-0.25010914807959406,0.027526484410856478,-0.17311504725815752
8,0.25,0.5,0.0,0,0.030548199030194567,-0.3373356623424405,0.09055727703993563,-0.15784483729060894,-0.04338763398589016,-0.3373356623424405,0.04498999661567016,-0.24412640416454956
8,0.25,0.5,0.0,1,0.03038958711023354,-0.32084195747366673,0.0947182449250821,-0.15483579879939124,-0.03102926641158445,-0.32084195747366673,0.03978078818786246,-0.2529960403068783
8,0.25,0.5,0.1,0,0.03043903421558003,-0.24271175900334807,0.12541227644087957,-0.08618350423180565,-0.019997603336154114,-0.24271175900334807,0.03991776084275056,-0.13904575676009934
8,0.25,0.5,0.1,1,0.03016697093769749,-0.2528018338018473,0.11933050676105124,-0.07459181832884276,-0.022387898467779423,-0.2528018338018473,0.038820643233609786,-0.16641442577136678
8,0.25,0.5,0.2,0,0.031537177999056976,-0.1697677438029187,0.1857666085005412,-0.055343802020551114,0.026251660729578612,-0.1697677438029187,0.03444353406405121,-0.10359609512276824
8,0.25,0.5,0.2,1,0.030498594436627613,-0.1753153657229387,0.17396418340664077,-0.05321872727576071,0.01948664963090283,-0.1753153657229387,0.03214583680654659,-0.1297958602400605
8,0.25,1.0,0.0,0,0.03244559844218031,-0.3373356623424405,0.09618194002045274,-0.1578448372906086,-0.04338763398589016,-0.3373356623424405,0.04509981173594535,-0.24412640416454934
8,0.25,1.0,0.0,1,0.03271270396716908,-0.31980676000624164,0.10228896964695376,-0.15432207440366164,-0.03046160440720714,-0.31980676000624164,0.04084780137297139,-0.2529960407092001
8,0.25,1.0,0.1,0,0.03192487026805524,-0.24271175900334807,0.1315340896508226,-0.08618350423180565,-0.019997603336154114,-0.24271175900334807,0.03948707672880847,-0.13904575676009878
8,0.25,1.0,0.1,1,0.03240289514478589,-0.2488695353132261,0.13020032807150844,-0.07459181832884221,-0.019769274161766947,-0.2488695353132261,0.039408000680765776,-0.16641442577136645
8,0.25,1.0,0.2,0,0.03286541598184867,-0.1697677438029187,0.1935904621551767,-0.055343802020551114,0.026251660729578612,-0.1697677438029187,0.03365601450128897,-0.10359609512327395
8,0.25,1.0,0.2,1,0.03230967802761109,-0.17531406694183294,0.18429598144187165,-0.0532187272757606,0.023096873534106742,-0.17531406694183294,0.03192422061764644,-0.1297958602400605
8,0.25,1.5,0.0,0,0.027627653043798883,-0.3341721855608515,0.08267490305164249,-0.19183050379378497,-0.04113384614254572,-0.3341721855608515,0.03730662058753542,-0.2748478341761931
8,0.25,1.5,0.0,1,0.02926084032248477,-0.3195925754493091,0.09155669615086495,-0.18462937825968706,-0.02930681994453369,-0.3195925754493091,0.03529367967550234,-0.2813886282642304
8,0.25,1.5,0.1,0,0.029269747083670028,-0.24339347438427128,0.12025690975370502,-0.10422241182253134,-0.017620346588152657,-0.24339347438427128,0.03476731437720315,-0.16471848635558417
8,0.25,1.5,0.1,1,0.029548537276738784,-0.24667122750991155,0.11978915244807581,-0.08773095103922457,-0.014435947371365138,-0.24667122750991155,0.03368933127885709,-0.18378757866991646
8,0.25,1.5,0.2,0,0.031268235345903506,-0.16976774380292037,0.18418242856665462,-0.059599654109012246,0.031191693240308245,-0.16976774380292037,0.0301147455042734,-0.11739923014151499
8,0.25,1.5,0.2,1,0.031106204760608325,-0.174381497034223,0.17838019107327435,-0.053218727285214484,0.031198470194529298,-0.174381497034223,0.028736149449900994,-0.13779941130863138
